,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,48.0,0.0,9.0,0.0,9.25,0.43,lying
1,48.0,0.0,9.0,0.0,9.5,0.5,lying
2,48.0,0.0,10.0,0.71,10.0,0.71,lying
3,48.0,0.0,9.5,0.5,9.5,0.5,lying
4,48.0,0.0,10.0,0.0,10.0,1.0,lying
5,48.0,0.0,9.75,0.43,9.75,0.83,lying
6,48.0,0.0,9.25,0.43,10.0,0.71,lying
7,48.0,0.0,9.25,0.43,9.5,0.5,lying
8,48.0,0.0,9.0,0.0,9.5,0.5,lying
9,48.0,0.0,9.0,0.0,10.0,0.71,lying
10,48.0,0.0,9.0,0.0,9.75,0.43,lying
11,48.0,0.0,9.0,0.0,9.67,0.47,lying
12,48.0,0.0,8.5,0.5,9.25,0.43,lying
13,48.0,0.0,8.5,0.5,9.67,0.47,lying
14,48.25,0.43,9.0,0.0,9.25,0.43,lying
15,48.0,0.0,8.33,0.47,9.75,0.43,lying
16,48.0,0.0,9.0,0.0,9.0,0.0,lying
17,48.0,0.0,9.0,0.0,8.75,0.43,lying
18,48.0,0.0,8.75,0.43,9.0,0.0,lying
19,48.0,0.0,9.0,0.0,9.25,0.43,lying
20,48.0,0.0,9.0,0.0,9.5,0.87,lying
21,48.0,0.0,8.75,0.43,9.25,0.43,lying
22,48.0,0.0,9.0,0.0,9.25,0.43,lying
23,48.0,0.0,9.0,0.0,9.0,0.0,lying
24,48.0,0.0,9.0,0.0,9.0,0.0,lying
25,48.0,0.0,9.0,0.0,9.33,0.47,lying
26,48.0,0.0,8.25,0.43,9.25,0.43,lying
27,48.0,0.0,8.25,0.43,9.2,0.4,lying
28,48.0,0.0,8.75,0.43,9.33,0.47,lying
29,48.0,0.0,9.0,0.0,9.75,0.83,lying
30,48.0,0.0,9.0,0.0,9.0,0.0,lying
31,48.0,0.0,9.0,0.0,9.5,0.5,lying
32,48.0,0.0,9.0,0.0,9.75,0.83,lying
33,48.0,0.0,8.25,0.43,9.75,0.83,lying
34,48.0,0.0,8.25,0.43,9.25,0.43,lying
35,48.0,0.0,7.75,0.43,9.0,0.0,lying
36,48.0,0.0,8.75,0.43,9.5,0.87,lying
37,48.0,0.0,8.0,0.0,9.33,0.47,lying
38,48.0,0.0,8.0,0.0,9.25,0.43,lying
39,48.0,0.0,7.0,0.0,9.5,0.5,lying
40,48.0,0.0,7.0,1.87,10.0,1.0,lying
41,48.0,0.0,3.67,2.49,8.75,0.43,lying
42,48.0,0.0,4.33,0.94,9.0,0.0,lying
43,48.0,0.0,5.25,0.43,9.0,0.0,lying
44,48.0,0.0,4.75,0.43,8.5,0.5,lying
45,48.0,0.0,2.5,0.5,8.5,0.5,lying
46,48.0,0.0,3.0,0.82,8.33,0.47,lying
47,48.0,0.0,2.5,1.12,8.67,0.47,lying
48,48.0,0.0,4.5,2.06,7.4,0.49,lying
49,48.0,0.0,9.0,0.0,7.0,0.82,lying
50,48.25,0.43,8.75,0.43,6.5,0.5,lying
51,48.0,0.0,7.67,0.47,6.25,1.09,lying
52,48.0,0.0,9.0,0.0,7.0,0.71,lying
53,48.0,0.0,9.0,0.0,7.25,0.83,lying
54,48.0,0.0,7.25,1.3,8.0,0.82,lying
55,48.0,0.0,6.0,0.0,8.25,0.83,lying
56,48.0,0.0,8.25,0.83,9.0,0.0,lying
57,48.0,0.0,7.0,1.22,7.25,0.83,lying
58,48.0,0.0,6.0,0.0,6.25,0.43,lying
59,48.0,0.0,6.0,0.0,6.75,0.83,lying
60,48.0,0.0,5.75,0.43,6.75,0.83,lying
61,48.0,0.0,5.0,0.0,6.33,0.47,lying
62,48.0,0.0,6.25,0.43,6.67,0.94,lying
63,48.0,0.0,6.25,0.43,6.67,0.47,lying
64,48.0,0.0,6.0,0.0,6.33,0.47,lying
65,48.0,0.0,5.5,0.5,6.25,0.43,lying
66,48.0,0.0,6.33,0.47,4.75,0.83,lying
67,48.0,0.0,1.0,0.0,3.5,2.5,lying
68,48.0,0.0,5.0,2.16,7.5,0.5,lying
69,48.0,0.0,10.75,1.64,4.5,1.12,lying
70,48.0,0.0,9.0,2.0,3.0,2.16,lying
71,48.0,0.0,6.5,3.04,5.33,3.09,lying
