,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,39.67,0.47,8.75,0.43,14.67,0.47,lying
1,39.67,0.47,8.75,0.43,14.67,0.47,lying
2,39.33,0.47,8.0,0.82,14.25,0.43,lying
3,39.67,0.47,7.5,0.5,13.67,1.25,lying
4,39.33,0.47,9.0,0.0,13.5,0.5,lying
5,39.8,0.75,8.4,0.49,13.25,0.83,lying
6,39.33,0.47,7.67,0.47,13.75,0.83,lying
7,39.5,0.5,8.5,0.5,13.75,1.3,lying
8,39.5,0.5,6.75,1.48,13.75,1.09,lying
9,39.5,0.5,1.5,0.5,14.25,0.43,lying
10,39.5,0.5,1.0,0.0,12.25,0.43,lying
11,39.5,0.5,2.0,0.0,11.0,0.82,lying
12,39.5,0.5,4.0,1.58,9.25,0.83,lying
13,39.5,0.5,6.0,0.0,8.0,1.0,lying
14,39.67,0.47,6.25,0.43,9.33,0.47,lying
15,39.67,0.47,6.5,1.12,9.33,1.25,lying
16,39.5,0.5,8.5,0.5,11.25,0.83,lying
17,39.5,0.5,8.0,0.0,11.67,0.47,lying
18,39.5,0.5,5.75,0.43,12.0,0.0,lying
19,39.67,0.47,4.75,0.83,11.67,0.47,lying
20,39.33,0.47,7.0,0.82,11.5,0.5,lying
21,39.5,0.5,7.0,0.0,8.5,0.5,lying
22,39.5,0.5,6.0,0.71,8.25,1.79,lying
23,39.75,0.43,4.75,0.83,9.75,0.83,lying
24,39.5,0.5,6.75,0.43,10.5,1.12,lying
25,39.5,0.5,6.5,0.87,11.5,0.5,lying
26,39.67,0.47,5.5,0.5,12.0,0.0,lying
27,39.5,0.5,5.5,0.87,10.0,0.71,lying
28,39.5,0.5,5.67,1.25,9.33,0.47,lying
29,39.5,0.5,6.25,0.43,7.5,0.5,lying
30,39.5,0.5,6.5,0.5,7.75,0.83,lying
31,39.5,0.5,9.0,0.0,9.33,0.47,lying
32,39.67,0.47,8.0,0.71,10.0,0.82,lying
33,39.5,0.5,8.0,1.58,11.25,0.83,lying
34,39.67,0.47,8.5,0.5,11.0,0.82,lying
35,39.33,0.47,9.33,0.47,10.75,1.09,lying
36,39.67,0.47,8.25,0.83,11.67,0.47,lying
37,39.5,0.5,5.5,1.12,9.0,0.71,lying
38,39.5,0.5,5.33,2.05,8.33,0.94,lying
39,39.5,0.5,7.0,0.82,10.33,1.25,lying
40,39.5,0.5,8.5,0.87,11.0,1.22,lying
41,39.5,0.5,8.0,0.82,9.67,0.94,lying
42,39.5,0.5,7.0,0.82,9.75,0.83,lying
43,39.67,0.47,8.25,0.83,9.67,0.47,lying
44,39.5,0.5,9.0,0.0,9.25,0.43,lying
45,39.67,0.47,9.0,1.0,7.75,0.43,lying
46,39.5,0.5,8.75,0.43,8.0,0.71,lying
47,39.67,0.47,8.5,0.87,9.67,0.47,lying
48,39.5,0.5,10.5,0.87,10.25,0.83,lying
49,39.5,0.5,9.5,0.5,10.5,0.5,lying
50,39.5,0.5,8.75,0.43,10.75,0.43,lying
51,39.5,0.5,9.0,0.0,9.75,0.43,lying
52,39.5,0.5,9.0,0.0,9.5,0.5,lying
53,39.5,0.5,7.5,0.5,10.25,0.83,lying
54,39.33,0.47,8.33,0.47,10.25,0.43,lying
