,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,29.0,0.0,2.75,0.43,10.2,0.75,lying
1,29.33,0.47,2.5,0.5,10.33,0.94,lying
2,29.0,0.0,1.5,0.5,10.25,0.43,lying
3,29.25,0.43,1.5,0.5,10.25,0.83,lying
4,29.0,0.0,1.0,0.0,10.5,1.12,lying
5,29.5,0.5,2.33,0.47,10.25,0.83,lying
6,29.0,0.0,4.33,0.47,9.5,0.5,lying
7,29.0,0.0,4.0,0.0,9.5,0.5,lying
8,29.0,0.0,4.5,0.5,9.5,0.5,lying
9,29.0,0.0,5.0,0.71,10.5,0.87,lying
10,29.0,0.0,4.0,0.82,9.5,0.5,lying
11,29.0,0.0,5.0,0.82,9.25,0.43,lying
12,29.0,0.0,6.0,0.0,11.0,0.82,lying
13,29.0,0.0,6.75,0.43,12.0,0.0,lying
14,29.25,0.43,6.33,0.47,12.0,0.0,lying
15,29.33,0.47,6.0,0.0,12.0,0.0,lying
16,29.0,0.0,6.0,0.0,12.0,0.0,lying
17,29.0,0.0,6.0,0.0,12.0,0.0,lying
18,29.0,0.0,6.5,0.5,11.75,0.43,lying
19,29.0,0.0,6.67,0.47,11.75,0.43,lying
20,29.0,0.0,6.0,0.0,11.75,0.43,lying
21,29.0,0.0,6.0,0.0,12.0,0.0,lying
22,29.0,0.0,6.0,0.0,11.5,0.5,lying
23,29.0,0.0,5.75,0.43,11.6,0.49,lying
24,29.25,0.43,6.5,0.87,11.25,0.83,lying
25,29.33,0.47,6.0,0.0,11.67,0.47,lying
26,29.25,0.43,5.25,0.43,11.5,0.5,lying
27,30.0,0.0,6.0,0.0,11.5,0.5,lying
28,29.0,0.0,6.25,0.43,11.75,0.43,lying
29,29.0,0.0,6.0,0.0,11.75,0.43,lying
30,29.0,0.0,6.75,0.43,12.0,0.0,lying
31,29.5,0.5,7.0,0.0,12.0,0.0,lying
32,29.25,0.43,7.33,0.47,12.0,0.0,lying
33,29.0,0.0,7.5,0.5,11.75,0.43,lying
34,29.0,0.0,6.75,0.43,12.0,0.0,lying
35,29.33,0.47,6.25,0.43,12.0,0.0,lying
36,29.0,0.0,6.67,0.94,11.75,0.43,lying
37,29.0,0.0,4.5,0.87,10.5,1.12,lying
38,29.25,0.43,7.0,0.71,11.5,0.5,lying
39,29.0,0.0,4.75,1.09,9.5,0.5,lying
40,29.0,0.0,5.67,0.47,9.5,0.5,lying
41,28.5,0.5,6.25,0.43,9.25,0.43,lying
42,28.0,0.0,7.0,0.71,9.25,0.43,lying
43,28.25,0.43,5.75,1.79,9.5,0.5,lying
44,28.0,0.0,4.67,0.94,9.5,0.5,lying
45,28.5,0.5,5.0,0.0,8.33,0.47,lying
46,28.0,0.0,6.75,0.83,7.25,1.09,lying
47,28.5,0.5,7.75,0.43,8.0,0.71,lying
48,28.25,0.43,6.75,1.09,9.33,0.47,lying
49,27.33,0.47,5.75,1.09,8.5,0.5,lying
50,28.67,0.47,8.0,2.0,8.33,0.47,lying
51,28.75,0.83,8.0,1.41,7.0,0.71,lying
52,28.75,0.83,9.5,1.12,4.0,2.16,lying
53,30.0,0.0,6.0,0.82,6.25,1.92,lying
54,29.75,0.43,6.0,3.32,7.0,1.41,lying
55,29.0,1.0,3.75,2.38,6.67,1.89,lying
56,29.75,0.43,7.0,3.56,6.0,0.0,lying
57,29.5,0.5,8.0,4.32,5.0,0.0,lying
58,30.0,0.0,8.0,2.45,6.75,3.34,lying
59,29.5,0.5,8.5,0.5,8.75,1.09,lying
60,30.0,0.0,9.75,2.49,11.5,0.87,lying
61,29.5,0.5,7.0,1.0,11.0,0.82,lying
62,29.0,0.0,2.5,0.5,5.25,1.3,lying
63,29.5,0.5,5.0,1.0,9.25,0.83,lying
64,29.5,0.5,7.0,0.71,8.5,2.87,lying
65,29.75,0.43,8.67,1.25,8.5,1.5,lying
66,29.67,0.47,6.0,0.0,2.33,1.25,lying
67,29.75,0.43,5.5,2.96,5.25,2.86,lying
68,30.0,0.0,10.0,1.41,7.0,1.41,lying
69,30.0,0.0,7.75,2.95,8.75,1.64,lying
70,30.0,0.0,6.75,3.49,6.5,0.87,lying
71,29.25,0.43,6.75,2.28,8.0,2.55,lying
72,29.25,0.43,6.5,2.69,10.75,1.64,lying
73,29.5,0.5,9.0,2.12,10.5,1.12,lying
74,29.75,0.43,6.5,1.8,7.5,3.2,lying
75,29.5,0.5,5.0,0.0,9.67,2.62,lying
76,30.0,0.0,6.0,1.41,8.33,1.7,lying
77,29.75,0.43,11.0,2.35,9.5,0.5,lying
78,30.0,0.0,11.25,1.48,10.0,0.0,lying
79,30.0,0.0,9.67,3.86,10.0,2.12,lying
80,30.0,0.0,12.67,2.05,9.0,2.45,lying
81,30.0,0.0,10.25,2.05,7.75,1.3,lying
82,29.75,0.43,6.67,5.91,10.5,1.5,lying
83,30.5,0.87,9.0,1.0,11.0,1.41,lying
84,32.25,0.83,10.25,1.3,7.75,2.17,lying
85,32.33,0.47,10.5,1.5,7.33,0.47,lying
86,30.25,0.43,8.25,1.3,5.67,3.09,lying
87,33.75,1.3,7.5,2.06,10.5,1.12,lying
88,35.75,1.79,8.5,2.18,7.5,3.91,lying
89,33.0,2.45,7.67,4.19,12.25,3.77,lying
90,24.75,3.11,10.75,1.09,12.0,3.67,lying
91,30.0,3.08,2.33,0.94,10.25,2.38,lying
92,29.25,0.83,5.33,0.47,7.25,2.17,lying
93,29.5,0.87,8.5,1.12,8.25,2.49,lying
94,28.33,0.94,4.67,3.77,11.5,1.8,lying
95,28.75,1.64,12.0,0.71,12.5,0.5,lying
96,29.75,0.83,13.5,1.5,11.5,0.87,lying
97,35.0,2.74,16.5,0.5,11.75,0.43,lying
98,42.75,1.92,13.0,2.74,11.0,1.22,lying
99,44.5,0.5,11.0,2.83,12.75,1.3,lying
100,45.0,0.0,13.5,1.12,12.25,1.09,lying
101,45.5,0.87,14.5,0.5,7.25,2.05,lying
102,46.25,0.83,14.67,0.47,6.67,0.94,lying
103,47.0,0.71,12.0,0.0,8.75,0.43,lying
104,48.0,0.0,10.75,1.3,7.5,0.5,lying
105,48.0,0.0,8.75,0.43,8.0,0.82,lying
106,48.0,0.0,9.67,0.47,7.25,0.83,lying
107,48.0,0.0,8.5,1.12,4.5,2.06,lying
108,48.0,0.0,9.0,1.0,5.5,1.66,lying
109,48.0,0.0,7.0,1.22,3.5,1.5,lying
110,48.0,0.0,3.75,1.48,4.67,0.94,lying
111,48.0,0.0,3.5,0.5,3.33,1.25,lying
112,48.0,0.0,4.67,0.47,4.5,0.5,lying
113,48.0,0.0,4.75,0.43,5.0,0.82,lying
114,48.0,0.0,3.0,0.82,4.5,0.5,lying
115,48.0,0.0,2.25,0.43,4.25,1.3,lying
116,48.0,0.0,3.75,1.09,4.25,0.83,lying
117,48.0,0.0,6.25,0.43,3.5,0.87,lying
118,48.0,0.0,7.0,0.0,1.33,0.47,lying
119,48.0,0.0,7.67,0.47,1.0,0.0,lying
120,48.0,0.0,6.5,0.5,2.5,0.5,lying
121,48.0,0.0,6.0,0.0,3.0,0.82,lying
122,48.0,0.0,5.5,0.5,3.5,1.12,lying
123,48.0,0.0,6.0,0.0,2.75,0.83,lying
124,48.0,0.0,6.0,0.0,3.25,0.43,lying
