,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,39.58,0.49,1.92,0.73,17.67,0.47,lying
1,39.25,0.43,2.0,0.71,17.75,0.43,lying
2,39.25,0.43,1.67,0.94,17.67,0.47,lying
3,39.5,0.5,2.67,0.47,17.75,0.43,lying
4,39.5,0.5,1.0,0.0,17.75,0.43,lying
5,39.5,0.5,1.0,0.0,17.5,0.5,lying
6,39.25,0.43,1.0,0.0,17.33,0.47,lying
7,39.25,0.43,2.0,0.82,17.67,0.47,lying
8,39.67,0.47,1.67,0.47,17.67,0.47,lying
9,39.0,0.0,2.0,0.0,16.75,1.09,lying
10,39.33,0.47,1.67,0.47,15.75,0.83,lying
11,39.5,0.5,1.75,0.83,16.0,1.22,lying
12,40.0,0.0,4.5,0.5,18.0,0.0,lying
13,39.5,0.5,3.67,0.94,17.5,0.5,lying
14,39.25,0.43,2.67,1.25,16.75,0.83,lying
15,39.67,0.47,5.5,0.5,18.0,0.0,lying
16,39.33,0.47,6.0,0.0,17.33,0.47,lying
17,39.5,0.5,5.0,0.0,17.75,0.43,lying
18,39.25,0.43,5.25,0.43,17.0,0.71,lying
19,39.0,0.0,3.0,0.71,17.0,0.71,lying
20,39.0,0.0,2.5,0.5,17.0,0.0,lying
21,39.25,0.43,2.5,0.5,16.75,0.43,lying
22,39.5,0.5,4.0,0.0,16.75,0.83,lying
23,39.67,0.47,3.25,0.43,17.33,0.94,lying
24,39.33,0.47,2.67,0.47,17.33,0.47,lying
25,39.0,0.0,3.0,0.0,17.0,0.0,lying
26,39.67,0.47,3.0,0.0,17.33,0.47,lying
27,39.0,0.0,2.5,0.5,16.5,0.5,lying
28,39.25,0.43,2.0,0.0,16.25,0.83,lying
29,39.5,0.5,2.67,0.47,16.25,1.3,lying
30,39.25,0.43,3.5,0.5,16.0,1.0,lying
31,40.0,0.0,3.67,0.47,17.0,0.0,lying
32,40.0,0.0,4.0,0.0,17.5,0.5,lying
33,39.0,0.0,4.0,0.0,17.0,1.0,lying
34,39.5,0.5,5.0,0.0,18.0,0.0,lying
35,39.33,0.47,4.75,0.43,17.33,0.47,lying
36,39.0,0.0,5.0,0.0,16.75,0.43,lying
37,39.5,0.5,5.0,0.82,17.0,0.0,lying
38,39.0,0.0,5.0,0.0,16.75,0.83,lying
39,39.33,0.47,4.75,0.43,17.33,0.47,lying
40,39.33,0.47,4.75,0.43,17.0,0.0,lying
41,39.25,0.43,4.25,0.43,17.0,1.0,lying
42,39.5,0.5,4.0,0.0,16.75,0.83,lying
43,39.67,0.47,4.5,0.5,17.0,0.0,lying
44,39.0,0.0,4.0,0.0,17.33,0.47,lying
45,39.0,0.0,4.0,0.0,17.0,0.82,lying
46,39.0,0.0,5.67,0.47,17.0,0.82,lying
47,39.33,0.47,5.5,0.5,16.67,0.47,lying
48,39.33,0.47,5.0,0.0,16.67,0.47,lying
49,39.25,0.43,5.25,0.43,17.0,0.71,lying
50,39.0,0.0,4.33,0.47,16.5,0.5,lying
51,39.5,0.5,4.5,0.5,17.0,1.0,lying
52,39.33,0.47,4.5,0.5,17.33,0.47,lying
53,39.5,0.5,4.0,0.0,17.0,0.71,lying
54,39.0,0.0,3.5,0.5,16.67,0.47,lying
55,39.33,0.47,4.0,0.0,16.5,0.5,lying
56,39.67,0.47,4.75,0.43,17.0,0.82,lying
57,39.25,0.43,5.0,0.0,17.0,0.71,lying
58,39.33,0.47,5.0,0.0,17.0,0.82,lying
59,39.33,0.47,4.75,0.43,17.0,0.82,lying
60,39.5,0.5,4.0,0.0,16.33,0.47,lying
61,39.0,0.0,4.0,0.0,17.0,0.71,lying
62,39.25,0.43,4.25,0.43,17.0,0.0,lying
63,39.0,0.0,4.25,0.43,17.25,0.83,lying
64,39.5,0.5,5.67,0.47,16.5,0.87,lying
65,39.5,0.5,4.5,1.5,13.75,1.3,lying
66,39.25,0.43,5.25,1.48,12.0,0.0,lying
67,39.0,0.0,5.5,1.8,8.0,2.45,lying
68,39.0,0.0,6.25,0.43,9.67,0.47,lying
69,39.0,0.0,5.0,0.82,8.67,0.47,lying
70,39.25,0.43,4.25,0.43,8.75,0.43,lying
71,39.0,0.0,3.5,0.87,9.33,0.47,lying
72,39.25,0.43,5.75,0.43,9.0,1.41,lying
73,39.5,0.5,6.0,0.0,9.67,0.47,lying
74,39.33,0.47,5.0,0.0,8.33,0.94,lying
75,39.67,0.47,5.0,0.0,8.0,0.82,lying
76,39.25,0.43,4.0,0.82,8.33,0.47,lying
77,39.33,0.47,3.5,0.87,8.67,0.47,lying
78,39.5,0.5,4.0,0.82,8.5,0.5,lying
79,39.25,0.43,6.5,2.06,7.5,0.87,lying
80,39.0,0.0,5.25,0.83,8.25,0.43,lying
81,39.25,0.43,5.0,1.0,8.75,0.43,lying
82,39.25,0.43,6.0,0.0,8.33,0.47,lying
83,39.5,0.5,5.5,0.5,8.25,0.83,lying
84,39.0,0.0,5.25,1.48,7.75,1.3,lying
85,39.0,0.0,4.75,1.64,8.67,0.47,lying
86,39.25,0.43,5.25,1.3,9.0,0.0,lying
87,39.5,0.5,7.0,1.0,7.0,0.82,lying
88,39.0,0.0,7.5,0.5,7.33,1.7,lying
89,39.67,0.47,4.0,1.22,15.67,0.47,lying
90,39.25,0.43,2.67,1.25,15.25,0.43,lying
91,39.0,0.0,2.33,0.47,15.5,0.5,lying
92,39.67,0.47,3.0,1.22,16.0,0.82,lying
93,39.67,0.47,1.5,0.5,16.33,0.94,lying
94,39.5,0.5,1.33,0.47,16.5,0.5,lying
95,39.33,0.47,2.0,1.0,17.0,0.82,lying
96,39.33,0.47,2.0,1.0,17.0,0.71,lying
97,39.5,0.5,2.5,0.5,16.5,0.5,lying
98,39.5,0.5,2.5,0.5,17.0,1.0,lying
99,39.0,0.0,1.0,0.0,17.0,0.82,lying
100,39.5,0.5,1.0,0.0,16.5,0.5,lying
101,39.0,0.0,1.0,0.0,16.5,0.5,lying
102,39.5,0.5,0.0,0.0,16.5,0.5,lying
103,39.25,0.43,0.0,0.0,16.33,0.47,lying
104,39.33,0.47,0.0,0.0,17.67,0.47,lying
105,39.33,0.47,1.0,0.0,17.67,0.47,lying
106,39.0,0.0,1.0,0.0,17.5,0.5,lying
107,39.25,0.43,1.0,0.0,17.0,0.71,lying
108,39.5,0.5,1.0,0.0,17.25,0.83,lying
109,39.5,0.5,1.0,0.0,16.67,0.47,lying
110,39.25,0.43,1.0,0.0,16.0,0.71,lying
111,39.5,0.5,1.0,0.0,15.67,0.47,lying
112,39.25,0.43,1.0,0.0,16.0,0.82,lying
113,39.25,0.43,1.0,0.0,16.33,0.47,lying
114,39.0,0.0,0.0,0.0,15.5,0.5,lying
115,39.67,0.47,0.0,0.0,16.0,0.82,lying
116,39.67,0.47,0.0,0.0,15.67,0.47,lying
117,39.5,0.5,0.0,0.0,15.5,0.5,lying
118,39.0,0.0,2.0,0.0,15.75,0.83,lying
119,39.0,0.0,2.0,0.0,15.5,0.5,lying
120,39.25,0.43,1.0,0.0,15.5,0.5,lying
121,39.25,0.43,1.0,0.0,15.67,0.94,lying
122,39.67,0.47,2.0,0.0,16.0,0.82,lying
123,39.33,0.47,1.75,0.83,16.67,0.47,lying
124,39.5,0.5,2.0,0.82,15.67,0.94,lying
125,39.5,0.5,2.33,0.47,16.5,0.5,lying
126,39.25,0.43,2.0,0.0,16.0,1.0,lying
127,39.0,0.0,2.75,0.43,15.75,0.83,lying
128,39.0,0.0,2.0,0.0,16.0,0.0,lying
129,39.0,0.0,2.67,0.47,15.75,0.83,lying
130,39.25,0.43,1.75,0.43,16.0,1.0,lying
131,39.0,0.0,2.0,0.0,17.0,0.82,lying
132,39.5,0.5,2.33,0.47,16.75,1.09,lying
133,39.5,0.5,2.33,0.94,15.67,0.94,lying
134,39.0,0.0,2.0,0.0,15.5,0.5,lying
135,39.25,0.43,1.5,0.5,15.67,0.94,lying
136,39.5,0.5,1.0,0.0,16.0,1.0,lying
137,39.5,0.5,1.0,0.0,15.75,0.83,lying
138,39.5,0.5,0.0,0.0,16.25,0.43,lying
139,39.67,0.47,1.0,0.0,16.0,0.82,lying
140,39.67,0.47,1.33,0.47,16.67,0.47,lying
141,39.25,0.43,2.0,0.0,16.0,0.71,lying
142,39.33,0.47,0.0,0.0,15.67,0.94,lying
143,39.5,0.5,1.5,0.5,16.75,0.83,lying
144,39.5,0.5,1.0,0.0,17.0,0.0,lying
145,39.67,0.47,1.0,0.0,16.67,0.47,lying
146,39.5,0.5,1.0,0.0,16.67,0.47,lying
147,39.67,0.47,1.5,0.5,16.33,0.94,lying
148,39.0,0.0,1.67,0.47,15.67,0.94,lying
149,39.25,0.43,1.5,0.5,15.75,0.83,lying
150,39.5,0.5,1.5,0.5,15.67,0.94,lying
151,39.5,0.5,1.5,0.5,16.0,0.71,lying
152,39.67,0.47,2.0,0.71,16.0,0.82,lying
153,39.25,0.43,1.25,0.43,16.0,0.71,lying
154,39.0,0.0,2.0,0.0,16.0,0.71,lying
155,39.5,0.5,2.25,0.43,15.75,0.83,lying
156,39.25,0.43,1.67,0.47,16.33,0.47,lying
157,39.0,0.0,3.0,0.0,16.0,0.82,lying
158,39.5,0.5,2.0,0.0,16.0,0.71,lying
159,39.33,0.47,2.0,0.0,16.0,0.82,lying
160,39.5,0.5,1.0,0.0,15.67,0.94,lying
161,39.0,0.0,0.0,0.0,16.0,0.0,lying
162,39.0,0.0,0.0,0.0,16.5,0.5,lying
163,39.5,0.5,0.0,0.0,14.5,0.87,lying
164,39.67,0.47,0.0,0.0,13.0,1.41,lying
165,39.0,0.0,0.0,0.0,11.25,0.83,lying
166,39.0,0.0,0.0,0.0,12.75,1.3,lying
167,39.25,0.43,4.0,1.0,16.0,0.82,lying
168,39.25,0.43,1.0,0.0,15.5,0.5,lying
169,39.25,0.43,1.25,0.43,15.25,0.43,lying
170,39.5,0.5,1.67,0.94,15.0,0.0,lying
171,39.0,0.0,2.75,0.43,15.0,0.0,lying
172,39.67,0.47,3.75,0.43,15.33,0.47,lying
173,39.67,0.47,5.0,0.0,15.0,0.0,lying
174,39.0,0.0,3.67,0.47,15.25,0.43,lying
175,39.67,0.47,4.75,0.43,16.0,0.82,lying
176,39.0,0.0,6.5,0.5,16.33,0.94,lying
177,40.0,0.0,6.67,0.47,18.0,0.0,lying
178,39.5,0.5,6.75,0.43,16.75,1.09,lying
179,39.0,0.0,7.75,0.43,17.0,1.0,lying
180,39.25,0.43,5.0,1.41,17.0,1.0,lying
181,39.5,0.5,7.25,0.43,17.5,0.87,lying
182,39.33,0.47,7.67,0.47,16.25,0.43,lying
183,39.5,0.5,8.25,0.43,16.5,1.12,lying
184,39.0,0.0,9.0,0.0,16.75,0.43,lying
185,39.25,0.43,8.25,1.3,15.0,0.0,lying
186,39.0,0.0,5.67,0.47,13.5,0.5,lying
187,39.25,0.43,7.0,0.82,11.33,0.94,lying
188,39.0,0.0,8.67,1.25,8.5,3.5,lying
189,39.25,0.43,2.0,1.41,11.25,0.83,lying
190,39.33,0.47,0.0,0.0,12.33,0.47,lying
191,39.33,0.47,0.0,0.0,13.67,1.25,lying
192,39.25,0.43,0.0,0.0,13.75,1.3,lying
193,39.0,0.0,1.5,0.5,14.5,0.87,lying
194,39.0,0.0,2.5,0.5,13.5,0.87,lying
195,39.5,0.5,2.0,1.0,13.5,1.12,lying
196,39.67,0.47,0.0,0.0,15.0,0.82,lying
197,39.0,0.0,1.0,0.0,13.33,0.47,lying
198,39.25,0.43,1.0,0.0,13.5,1.12,lying
199,39.25,0.43,1.75,0.83,14.0,1.0,lying
200,39.33,0.47,3.25,0.83,14.33,0.47,lying
201,39.25,0.43,5.33,0.47,13.25,0.83,lying
202,39.0,0.0,6.0,0.0,12.67,0.94,lying
203,39.25,0.43,6.0,0.0,13.2,0.98,lying
204,39.25,0.43,4.67,0.94,12.33,0.47,lying
205,39.25,0.43,4.75,1.64,10.0,2.12,lying
206,39.0,0.0,9.67,0.94,9.67,3.3,lying
207,39.0,0.0,6.33,1.25,12.25,0.43,lying
208,39.25,0.43,5.0,1.0,15.0,0.71,lying
209,39.0,0.0,3.5,0.5,16.0,0.0,lying
210,39.5,0.5,8.25,0.83,15.5,0.5,lying
211,39.25,0.43,9.75,0.83,14.75,0.43,lying
212,39.33,0.47,9.67,0.47,13.5,0.5,lying
213,39.0,0.0,8.5,0.87,12.75,1.3,lying
214,39.5,0.5,3.0,0.0,16.75,1.3,lying
215,39.25,0.43,2.0,0.0,17.75,0.43,lying
216,39.67,0.47,2.75,0.83,15.67,0.94,lying
217,39.25,0.43,2.5,1.5,15.0,0.0,lying
218,39.0,0.0,1.0,0.0,16.0,1.0,lying
219,39.33,0.47,1.25,0.43,16.0,0.82,lying
220,39.67,0.47,3.5,0.5,16.0,0.0,lying
221,39.0,0.0,1.75,0.83,16.67,0.47,lying
222,39.25,0.43,1.75,0.83,17.8,0.4,lying
223,39.0,0.0,0.0,0.0,16.25,0.83,lying
224,39.25,0.43,2.0,0.71,16.5,0.5,lying
225,39.0,0.0,2.33,0.47,17.0,0.71,lying
226,39.33,0.47,3.67,2.49,16.5,1.5,lying
227,39.5,0.5,3.67,0.47,16.5,0.5,lying
228,39.0,0.0,3.5,1.5,16.75,0.83,lying
229,39.0,0.0,3.5,0.87,16.33,0.94,lying
230,39.33,0.47,3.25,0.43,16.67,0.47,lying
231,39.5,0.5,2.0,0.0,16.75,0.83,lying
232,39.33,0.47,4.33,1.25,17.25,0.83,lying
233,39.25,0.43,3.0,0.71,16.75,0.83,lying
234,39.0,0.0,3.0,1.41,16.75,0.83,lying
235,39.25,0.43,1.5,0.5,17.25,0.83,lying
236,39.5,0.5,3.0,0.71,18.0,0.0,lying
237,39.25,0.43,4.0,0.0,18.0,0.0,lying
238,39.67,0.47,3.33,0.47,17.67,0.47,lying
239,40.0,0.0,3.5,0.87,18.0,0.0,lying
240,39.0,0.0,4.0,0.0,17.33,0.47,lying
241,39.0,0.0,5.67,0.94,17.0,1.0,lying
242,39.0,0.0,6.33,0.47,17.0,1.0,lying
243,39.33,0.47,6.67,0.94,16.67,0.47,lying
244,39.25,0.43,6.0,0.0,16.75,0.83,lying
245,39.5,0.5,6.0,0.0,16.33,0.47,lying
246,39.33,0.47,6.75,0.43,17.33,0.47,lying
247,39.2,0.4,6.75,0.83,16.8,0.4,lying
248,39.0,0.0,6.0,0.0,17.0,0.82,lying
249,39.67,0.47,3.0,1.22,17.33,0.47,lying
250,39.33,0.47,4.33,0.47,16.75,1.09,lying
251,39.5,0.5,2.75,1.3,17.5,0.87,lying
252,39.0,0.0,4.0,1.63,16.75,1.3,lying
253,39.0,0.0,3.0,0.0,18.0,0.0,lying
254,39.5,0.5,5.0,0.83,18.0,0.0,lying
255,39.25,0.43,6.33,0.47,17.67,0.47,lying
256,39.5,0.5,4.67,0.47,17.67,0.47,lying
257,39.5,0.5,4.25,0.43,18.0,0.0,lying
258,39.5,0.5,4.67,0.47,18.0,0.0,lying
259,39.5,0.5,5.5,0.5,18.0,0.0,lying
260,39.67,0.47,5.5,0.5,18.0,0.0,lying
261,39.33,0.47,6.5,0.5,18.0,0.0,lying
262,39.33,0.47,5.0,0.0,18.0,0.0,lying
263,39.5,0.5,5.33,0.47,18.0,0.0,lying
264,39.5,0.5,4.33,0.47,18.25,0.43,lying
265,39.25,0.43,5.0,0.71,18.25,0.43,lying
266,39.25,0.43,4.67,0.47,18.0,0.0,lying
267,39.33,0.47,4.67,0.47,18.33,0.47,lying
268,39.5,0.5,3.75,0.43,18.25,0.43,lying
269,39.0,0.0,3.75,0.43,18.33,0.47,lying
270,39.5,0.5,4.67,0.47,18.0,0.0,lying
271,39.6,0.49,4.25,0.43,18.0,0.0,lying
272,40.0,0.0,4.67,0.47,18.0,0.0,lying
273,39.25,0.43,5.0,0.0,18.0,0.0,lying
274,39.5,0.5,5.0,0.0,18.0,0.0,lying
275,39.5,0.5,5.0,0.0,18.0,0.0,lying
276,39.67,0.47,4.0,0.0,18.0,0.0,lying
277,39.5,0.5,4.5,0.5,18.0,0.0,lying
278,39.25,0.43,4.0,0.0,18.0,0.0,lying
279,39.0,0.0,2.75,0.43,18.0,0.0,lying
280,39.5,0.5,2.67,0.47,18.0,0.0,lying
281,39.67,0.47,2.67,0.94,18.0,0.0,lying
282,39.33,0.47,2.33,0.47,18.0,0.0,lying
283,39.0,0.0,1.33,0.47,18.25,0.43,lying
284,39.25,0.43,2.75,0.43,18.0,0.0,lying
285,39.67,0.47,3.75,0.43,18.0,0.0,lying
286,39.25,0.43,4.0,0.71,18.0,0.0,lying
287,39.25,0.43,4.5,0.5,18.0,0.0,lying
288,39.0,0.0,4.67,0.47,18.0,0.0,lying
289,39.5,0.5,5.0,0.0,18.0,0.0,lying
290,39.25,0.43,5.75,0.43,18.0,0.0,lying
291,39.25,0.43,5.5,0.5,18.25,0.43,lying
