,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,45.0,0.0,19.0,0.82,10.0,1.22,standing
1,45.33,0.47,15.67,0.94,9.75,1.48,standing
2,45.25,0.43,16.0,0.71,11.5,0.5,standing
3,45.25,0.43,17.75,1.09,10.0,1.0,standing
4,45.5,0.5,20.0,0.71,11.75,0.43,standing
5,45.0,0.0,21.0,0.0,12.0,0.0,standing
6,45.5,0.5,21.0,0.0,9.67,0.47,standing
7,45.67,0.47,20.75,0.43,10.33,0.94,standing
8,45.5,0.5,19.0,0.0,9.33,0.47,standing
9,45.5,0.5,18.67,0.47,9.0,0.0,standing
10,45.67,0.47,19.0,0.0,10.67,0.47,standing
11,45.5,0.5,19.25,0.43,11.0,1.0,standing
12,45.33,0.47,20.0,0.0,11.5,0.5,standing
13,45.5,0.5,20.0,0.0,12.75,0.83,standing
14,45.5,0.5,19.75,0.43,13.75,0.83,standing
15,45.5,0.5,19.5,0.5,14.25,0.83,standing
16,45.75,0.43,19.25,0.43,13.25,0.43,standing
17,45.75,0.43,19.0,0.0,12.5,0.5,standing
18,46.0,0.71,19.0,0.0,12.5,0.5,standing
19,45.75,0.43,19.0,0.0,12.25,0.43,standing
20,45.75,0.83,18.75,0.43,13.5,1.12,standing
21,45.5,0.5,19.0,0.0,13.0,1.0,standing
22,45.75,0.43,19.25,1.09,13.0,1.0,standing
23,46.0,0.71,20.75,0.43,13.5,0.5,standing
24,45.5,0.5,21.0,0.0,13.5,1.5,standing
25,45.75,0.43,20.75,0.43,13.75,0.83,standing
26,45.5,0.5,21.0,0.0,13.5,1.12,standing
27,45.5,0.5,20.33,0.47,13.67,0.94,standing
28,45.75,0.43,20.5,0.5,14.0,1.0,standing
29,45.67,0.47,19.75,0.43,14.33,0.94,standing
30,45.5,0.5,20.0,0.0,14.75,1.48,standing
31,45.33,0.47,19.33,0.47,15.5,0.87,standing
32,42.33,4.5,18.33,0.47,15.75,0.83,standing
33,45.0,0.0,19.0,1.41,14.5,0.87,standing
34,45.0,0.0,21.0,0.0,15.0,0.0,standing
35,45.0,0.0,21.0,0.0,14.75,0.43,standing
36,45.0,0.0,21.0,0.0,14.0,1.0,standing
37,45.25,0.43,21.0,0.0,14.75,0.43,standing
38,45.5,0.5,21.0,0.0,15.5,0.5,standing
39,45.5,0.5,21.0,0.0,14.67,0.47,standing
40,45.0,0.0,21.0,0.0,14.5,1.12,standing
41,45.0,0.0,21.0,0.0,14.75,0.43,standing
42,45.0,0.0,20.75,0.43,13.75,0.83,standing
43,45.25,0.43,20.0,0.0,14.25,0.83,standing
44,45.5,0.5,20.25,0.43,13.75,0.83,standing
45,45.0,0.0,19.5,0.5,14.25,0.83,standing
46,45.5,0.5,18.0,0.0,14.0,1.0,standing
47,45.5,0.5,18.0,0.0,13.0,1.41,standing
48,45.0,0.0,18.25,0.43,14.0,0.82,standing
49,45.0,0.0,19.75,0.43,13.75,0.83,standing
50,45.0,0.0,19.0,0.0,14.33,0.94,standing
51,45.0,0.0,19.0,0.0,14.0,1.0,standing
52,45.0,0.0,19.33,0.47,13.75,0.83,standing
53,45.0,0.0,19.75,0.43,13.5,1.12,standing
54,45.0,0.0,19.5,0.5,13.75,0.83,standing
55,45.0,0.0,18.0,0.0,14.5,0.5,standing
56,45.0,0.0,18.0,0.0,14.75,0.43,standing
57,45.0,0.0,18.0,0.0,14.75,0.43,standing
58,45.5,0.5,19.0,0.71,14.75,0.43,standing
59,45.5,0.5,20.25,0.43,14.0,0.71,standing
60,45.5,0.5,21.0,0.0,12.67,0.94,standing
61,45.5,0.5,20.75,0.43,13.25,0.83,standing
62,45.5,0.5,20.5,0.5,13.25,1.3,standing
63,45.67,0.47,20.0,0.71,12.67,0.47,standing
64,45.67,0.47,18.0,0.0,13.0,0.82,standing
65,45.5,0.5,19.0,0.71,13.25,1.3,standing
66,45.33,0.47,18.5,0.5,14.0,0.82,standing
67,45.0,0.0,18.0,0.0,13.75,1.3,standing
68,45.0,0.0,18.25,0.43,14.4,0.49,standing
69,45.0,0.0,18.0,0.0,14.33,0.94,standing
70,45.5,0.5,17.5,0.5,13.75,0.83,standing
71,45.33,0.47,17.0,0.82,13.25,0.83,standing
72,45.5,0.5,16.75,0.43,13.5,1.12,standing
73,45.33,0.47,18.0,0.0,14.5,0.5,standing
74,45.5,0.5,18.0,0.0,15.0,0.0,standing
75,45.25,0.43,18.25,0.43,15.25,0.43,standing
76,45.0,0.0,18.0,0.0,14.5,0.5,standing
77,45.0,0.0,18.25,0.43,13.75,0.83,standing
78,45.5,0.5,18.5,0.5,13.75,0.83,standing
79,45.0,0.0,19.25,0.43,14.0,1.0,standing
80,45.5,0.5,18.75,0.43,14.25,0.43,standing
81,45.0,0.0,19.0,0.0,14.25,0.83,standing
82,45.25,0.43,18.33,0.47,15.0,0.0,standing
83,45.67,0.47,18.5,0.5,15.33,0.47,standing
84,45.5,0.5,18.75,0.43,15.0,0.0,standing
85,45.25,0.43,19.75,0.43,15.0,0.71,standing
86,45.0,0.0,20.0,0.0,15.25,0.43,standing
87,45.5,0.5,20.5,0.5,15.25,0.83,standing
88,46.25,0.83,19.75,1.09,13.75,1.3,standing
89,45.75,0.83,21.0,0.0,13.75,0.43,standing
90,45.5,0.5,20.75,0.43,12.5,0.5,standing
91,45.67,0.47,20.67,0.47,12.5,0.5,standing
92,45.67,0.47,20.5,0.5,14.67,0.47,standing
93,45.33,0.47,20.33,0.47,13.75,1.3,standing
94,45.5,0.5,20.0,0.0,13.0,1.0,standing
95,45.75,0.43,19.25,0.43,12.0,0.0,standing
96,44.75,1.09,18.0,1.87,12.25,1.09,standing
97,42.75,0.43,17.0,1.22,13.5,1.12,standing
98,45.0,0.0,19.0,0.71,11.25,0.43,standing
99,45.0,0.0,18.5,0.87,10.0,0.82,standing
100,45.0,0.0,18.0,0.0,11.67,0.94,standing
101,44.75,0.43,17.5,1.8,12.25,0.43,standing
102,43.0,1.22,17.5,2.29,10.67,1.89,standing
103,43.33,0.47,14.5,1.12,7.0,3.0,standing
104,44.75,0.43,18.5,0.5,10.5,1.12,standing
105,45.5,0.5,19.0,0.0,12.0,0.0,standing
106,45.33,0.47,19.0,0.82,11.5,1.5,standing
107,45.25,0.43,19.5,1.12,12.5,1.12,standing
108,45.25,0.43,19.25,0.83,10.5,2.69,standing
109,45.5,0.5,19.75,0.43,13.5,1.12,standing
110,45.0,0.0,20.25,0.43,13.5,0.87,standing
111,45.0,0.0,20.0,0.71,10.25,1.3,standing
112,45.0,0.0,20.33,0.47,9.33,0.47,standing
113,44.25,0.83,18.75,0.43,10.5,0.5,standing
114,42.0,0.71,17.5,0.5,8.5,0.87,standing
115,40.33,1.25,17.25,0.43,3.0,2.0,standing
116,42.33,0.47,20.0,0.82,10.0,1.63,standing
117,44.75,0.43,21.0,0.0,12.25,0.43,standing
118,44.0,0.71,18.5,2.29,11.0,1.41,standing
119,44.75,0.43,12.25,2.95,15.67,0.94,standing
120,42.75,0.83,15.75,0.43,11.75,2.49,standing
121,40.5,3.35,14.25,1.48,11.67,0.47,standing
122,42.5,1.5,11.67,2.49,13.67,1.89,standing
123,41.25,0.83,13.25,1.3,17.25,1.92,standing
124,46.0,1.58,18.25,0.43,9.75,2.86,standing
125,45.5,3.2,18.0,1.87,13.5,0.5,standing
126,35.5,1.5,11.5,1.66,10.33,1.7,standing
127,38.5,1.8,9.67,3.09,14.25,1.3,standing
128,43.75,1.3,15.0,0.71,20.25,0.43,standing
129,45.0,0.0,11.25,0.43,20.67,0.47,standing
