,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,44.5,0.87,11.25,5.54,12.5,2.96,standing
1,42.5,0.87,18.0,0.71,14.25,3.83,standing
2,39.0,2.12,16.0,1.58,13.75,2.38,standing
3,36.25,0.43,18.67,0.47,9.5,0.5,standing
4,39.25,1.48,16.25,2.68,5.67,2.87,standing
5,41.0,0.71,11.75,1.79,15.75,1.3,standing
6,40.5,1.12,13.75,1.3,11.5,0.5,standing
7,36.0,2.12,14.0,4.32,11.33,1.25,standing
8,35.0,1.41,17.5,0.87,12.33,0.47,standing
9,37.75,1.3,11.5,2.5,13.25,2.17,standing
10,38.67,0.47,14.33,2.05,14.75,2.38,standing
11,38.5,1.5,17.25,0.83,14.75,0.43,standing
12,34.5,1.5,14.75,0.83,15.0,0.0,standing
13,38.75,1.09,14.5,1.5,16.25,0.83,standing
14,42.0,0.0,17.25,2.17,13.75,4.32,standing
15,43.75,0.83,19.75,0.83,12.25,2.68,standing
16,44.75,0.43,17.75,0.43,13.75,0.83,standing
17,44.75,0.43,15.25,0.43,13.5,1.5,standing
18,44.75,0.43,16.75,0.83,13.25,1.3,standing
19,45.0,0.0,18.75,0.83,14.0,1.22,standing
20,45.0,0.0,18.67,0.47,15.33,0.47,standing
21,45.0,0.0,19.0,0.71,15.0,0.0,standing
22,45.0,0.0,18.75,0.43,14.67,0.47,standing
23,45.0,0.0,18.5,0.5,15.0,0.71,standing
24,45.0,0.0,19.0,0.0,15.0,0.0,standing
25,45.0,0.0,19.0,0.82,14.5,0.5,standing
26,45.0,0.0,18.0,0.0,16.25,1.3,standing
27,46.0,0.71,14.0,1.22,17.75,0.43,standing
28,44.5,0.5,10.75,0.83,14.75,1.09,standing
29,43.5,0.5,14.0,1.22,14.5,0.87,standing
30,43.0,1.0,15.75,0.43,13.0,0.71,standing
31,42.5,0.5,17.0,0.0,13.0,1.41,standing
32,42.0,0.0,17.75,0.43,11.67,0.94,standing
33,42.0,0.0,18.0,0.0,11.75,1.48,standing
34,41.67,0.47,18.0,0.0,12.0,0.0,standing
35,42.25,0.43,18.0,0.0,11.75,0.43,standing
36,42.0,0.0,16.5,0.5,9.5,0.5,standing
37,42.0,0.0,17.0,0.71,9.25,1.09,standing
38,42.0,0.0,18.0,0.0,5.0,1.0,standing
39,42.25,0.43,18.0,0.0,2.33,0.94,standing
40,42.0,0.0,18.0,0.0,8.5,3.91,standing
41,42.75,0.43,18.0,0.0,12.0,1.22,standing
42,44.25,0.43,18.0,0.0,12.75,0.43,standing
43,45.0,0.0,18.0,0.0,12.25,0.43,standing
44,45.0,0.0,18.0,0.0,10.0,0.71,standing
45,45.0,0.0,18.0,0.0,10.25,1.09,standing
46,45.0,0.0,18.0,0.0,11.5,1.12,standing
47,45.0,0.0,18.0,0.0,11.5,0.5,standing
48,45.0,0.0,18.0,0.0,10.0,0.71,standing
49,45.0,0.0,18.0,0.0,9.33,0.47,standing
50,45.0,0.0,18.0,0.0,10.75,0.43,standing
51,45.0,0.0,18.0,0.0,12.0,0.82,standing
52,45.0,0.0,18.0,0.0,11.75,0.43,standing
53,45.0,0.0,18.0,0.0,12.0,0.0,standing
54,45.0,0.0,18.0,0.0,12.25,0.43,standing
55,45.0,0.0,18.0,0.0,11.75,0.43,standing
56,45.0,0.0,18.0,0.0,12.25,0.43,standing
57,45.0,0.0,18.0,0.0,12.5,0.5,standing
58,45.0,0.0,18.25,0.43,13.0,1.0,standing
59,45.0,0.0,19.0,0.82,13.0,1.0,standing
60,45.0,0.0,19.75,1.09,12.5,0.87,standing
61,45.0,0.0,18.5,1.12,12.33,0.47,standing
62,45.0,0.0,18.5,0.87,12.4,1.02,standing
63,45.0,0.0,19.75,1.09,13.67,1.25,standing
64,45.5,0.5,18.5,0.5,16.25,1.3,standing
65,45.0,0.0,18.25,0.43,17.0,0.71,standing
66,45.0,0.0,18.75,0.43,17.5,0.5,standing
67,45.0,0.0,20.0,0.0,16.75,0.83,standing
68,45.0,0.0,19.0,0.0,17.5,0.5,standing
69,45.0,0.0,19.0,0.71,18.0,0.0,standing
70,45.0,0.0,19.0,0.71,14.25,2.05,standing
71,45.0,0.0,16.75,1.3,11.0,1.22,standing
72,45.0,0.0,18.5,0.5,14.0,1.22,standing
73,45.0,0.0,18.75,0.43,14.25,0.43,standing
74,45.25,0.43,18.0,1.87,13.75,1.3,standing
75,45.25,0.43,16.5,1.12,14.25,1.48,standing
76,45.5,0.5,14.75,2.17,12.5,2.29,standing
77,45.25,0.43,19.0,0.82,9.67,0.47,standing
78,45.5,0.5,19.0,1.0,16.0,1.0,standing
79,45.5,0.5,17.25,1.3,12.75,2.49,standing
80,45.5,0.5,18.5,0.87,13.5,1.5,standing
81,45.25,0.43,16.25,2.49,9.0,3.67,standing
82,45.25,0.43,14.75,0.43,1.0,0.0,standing
83,45.33,0.47,19.5,0.87,12.33,0.47,standing
84,45.5,0.5,20.75,0.43,12.5,0.87,standing
85,45.5,0.5,20.0,1.22,12.25,0.43,standing
86,45.0,0.0,19.67,0.47,14.25,0.83,standing
87,45.2,0.4,18.8,0.75,13.75,1.48,standing
88,45.0,0.0,18.0,0.0,14.25,1.48,standing
89,45.0,0.0,18.0,0.0,12.75,1.3,standing
90,45.0,0.0,19.0,1.22,12.5,0.87,standing
91,45.0,0.0,21.0,0.0,13.75,0.83,standing
92,45.0,0.0,20.25,0.83,14.25,1.48,standing
93,45.0,0.0,19.0,0.82,14.0,1.41,standing
94,45.0,0.0,19.75,0.43,16.0,0.71,standing
95,45.0,0.0,20.0,0.71,17.75,0.43,standing
96,45.0,0.0,20.0,0.71,17.67,0.47,standing
97,45.0,0.0,19.0,0.0,16.75,0.43,standing
98,45.0,0.0,18.5,0.5,16.25,0.83,standing
99,45.0,0.0,19.0,0.0,15.5,0.5,standing
100,45.0,0.0,18.75,0.43,16.25,0.83,standing
101,45.0,0.0,19.25,0.43,16.5,0.5,standing
102,45.0,0.0,19.67,0.47,15.5,0.5,standing
103,45.25,0.43,20.5,0.5,14.75,0.83,standing
104,45.5,0.5,20.75,0.43,14.75,0.83,standing
105,45.0,0.0,19.0,0.71,13.75,1.09,standing
106,45.0,0.0,18.5,0.5,15.0,1.22,standing
107,45.0,0.0,18.67,0.47,15.0,0.0,standing
108,45.0,0.0,18.0,0.0,14.25,0.83,standing
109,45.0,0.0,19.75,0.43,15.0,0.0,standing
110,45.0,0.0,18.25,0.43,12.5,0.87,standing
111,45.0,0.0,17.75,0.43,11.75,1.09,standing
112,45.0,0.0,16.5,0.5,14.0,1.22,standing
113,45.0,0.0,17.33,0.47,15.5,0.5,standing
114,45.0,0.0,18.0,0.0,17.75,0.83,standing
115,45.0,0.0,18.33,0.47,15.5,1.12,standing
116,45.0,0.0,18.0,0.0,15.0,0.0,standing
117,45.0,0.0,18.5,0.5,15.75,0.83,standing
118,45.0,0.0,18.0,0.0,15.75,0.83,standing
119,45.0,0.0,18.25,0.43,13.75,0.83,standing
120,45.0,0.0,19.25,0.43,11.0,0.71,standing
121,45.0,0.0,18.0,0.0,13.0,2.12,standing
122,45.0,0.0,18.75,0.43,14.0,0.71,standing
123,45.0,0.0,19.5,0.5,14.5,0.5,standing
124,45.0,0.0,19.0,0.71,15.0,0.0,standing
125,45.0,0.0,19.25,0.83,15.0,0.0,standing
126,45.0,0.0,19.25,0.43,15.0,0.0,standing
127,45.0,0.0,18.67,0.47,16.33,1.25,standing
128,45.0,0.0,17.25,1.79,14.67,0.47,standing
129,45.0,0.0,18.0,0.0,15.5,1.12,standing
130,45.0,0.0,17.25,1.92,13.67,1.25,standing
131,45.0,0.0,16.0,1.41,13.25,1.09,standing
132,45.25,0.43,18.0,0.0,13.0,0.82,standing
133,45.25,0.43,18.5,0.5,12.0,0.71,standing
134,45.0,0.0,18.0,0.0,11.25,0.83,standing
135,45.0,0.0,18.0,0.0,13.25,1.3,standing
136,45.0,0.0,18.0,0.0,13.0,1.0,standing
137,45.0,0.0,18.33,0.47,12.0,0.0,standing
138,45.0,0.0,18.33,0.47,12.0,0.0,standing
139,45.09,0.29,18.33,0.47,14.42,0.76,standing
140,45.25,0.43,18.75,0.43,17.75,0.43,standing
141,46.33,0.47,15.5,0.87,16.67,1.25,standing
142,46.0,0.71,12.75,0.83,17.0,1.22,standing
143,45.0,0.0,16.0,1.41,15.5,0.87,standing
144,45.0,0.0,18.25,0.43,16.0,1.58,standing
145,45.0,0.0,19.0,0.71,15.0,0.71,standing
146,45.0,0.0,18.25,0.43,14.5,1.12,standing
147,45.0,0.0,19.25,0.43,16.0,0.71,standing
148,45.5,0.5,18.5,0.5,17.5,0.87,standing
149,46.0,0.71,18.0,0.0,18.0,0.0,standing
150,45.5,0.5,19.5,0.87,16.75,1.09,standing
151,45.0,0.0,20.0,0.71,17.25,0.83,standing
152,45.0,0.0,18.25,0.43,17.25,1.09,standing
153,45.0,0.0,14.5,0.5,16.25,0.43,standing
154,45.25,0.43,15.75,0.83,15.75,0.83,standing
155,45.0,0.0,17.67,0.47,17.67,1.25,standing
156,45.0,0.0,17.67,0.47,15.0,0.0,standing
157,45.0,0.0,18.0,0.0,15.25,0.43,standing
158,45.0,0.0,18.0,0.0,15.25,0.83,standing
159,45.0,0.0,18.0,0.0,13.67,1.25,standing
160,45.0,0.0,18.5,0.5,15.25,1.3,standing
161,45.0,0.0,14.25,1.92,15.0,1.22,standing
162,45.0,0.0,11.75,0.43,15.5,0.5,standing
163,44.33,0.47,13.67,0.94,16.0,0.71,standing
164,45.0,0.0,17.5,1.5,18.0,0.0,standing
165,45.0,0.0,18.5,0.5,16.75,0.83,standing
166,45.0,0.0,19.75,0.83,13.0,1.0,standing
167,44.75,0.43,20.25,0.43,12.33,0.47,standing
168,44.5,0.5,18.5,0.5,12.25,0.43,standing
169,44.5,0.5,18.0,0.0,13.0,1.22,standing
170,45.0,0.0,18.5,0.87,14.75,0.83,standing
171,45.0,0.0,20.33,0.47,13.67,1.25,standing
172,45.0,0.0,19.0,0.71,13.0,0.71,standing
173,45.0,0.0,18.25,0.43,15.0,0.0,standing
174,45.0,0.0,18.33,0.47,12.75,1.48,standing
175,45.0,0.0,17.25,1.3,6.33,2.05,standing
176,45.0,0.0,15.25,0.43,5.5,0.87,standing
177,45.0,0.0,16.0,0.71,7.0,1.22,standing
178,45.25,0.43,18.25,0.83,3.67,3.09,standing
179,45.0,0.0,18.0,0.0,6.5,2.96,standing
180,45.0,0.0,18.5,0.87,10.25,1.3,standing
181,45.0,0.0,19.5,0.5,11.0,0.71,standing
182,45.0,0.0,20.0,0.0,10.67,0.94,standing
183,45.0,0.0,19.0,0.71,13.33,1.25,standing
184,45.0,0.0,18.75,0.43,14.0,1.0,standing
185,45.0,0.0,18.33,0.47,15.5,1.12,standing
186,45.0,0.0,18.25,1.09,16.75,0.83,standing
187,45.25,0.43,18.25,0.43,15.75,1.3,standing
188,45.25,0.43,18.25,0.43,15.75,0.43,standing
189,45.0,0.0,19.5,1.12,15.0,1.0,standing
190,45.0,0.0,19.5,0.5,13.0,1.0,standing
191,45.25,0.43,19.0,0.0,16.75,2.17,standing
192,45.25,0.43,19.33,0.47,17.0,0.82,standing
193,45.5,0.5,19.33,1.25,15.0,0.82,standing
194,45.33,0.47,18.0,0.0,15.67,0.94,standing
195,45.0,0.0,19.0,0.71,16.0,0.71,standing
196,45.0,0.0,18.0,0.0,17.25,0.83,standing
197,45.0,0.0,18.0,0.0,18.5,1.12,standing
198,45.0,0.0,18.25,0.43,16.5,1.12,standing
199,45.0,0.0,18.5,0.5,15.75,1.09,standing
200,45.0,0.0,19.25,0.43,16.0,0.71,standing
201,45.0,0.0,18.75,0.43,15.75,0.83,standing
202,45.0,0.0,18.75,0.43,15.5,0.5,standing
203,45.5,0.5,18.0,0.71,15.5,0.5,standing
204,44.75,0.43,12.5,1.66,14.33,1.25,standing
205,42.25,1.09,10.67,1.25,4.0,2.94,standing
206,38.75,1.79,7.0,3.32,7.0,1.58,standing
207,37.33,0.94,13.25,0.83,12.0,0.82,standing
208,40.0,1.58,15.25,0.83,11.5,0.5,standing
209,42.0,0.0,14.75,1.92,10.25,1.3,standing
210,38.5,0.87,17.0,3.08,12.5,0.87,standing
211,40.67,1.25,20.0,0.0,7.0,4.06,standing
212,43.75,0.83,19.5,0.5,12.25,2.49,standing
213,45.0,0.0,18.0,0.0,15.0,1.22,standing
214,45.0,0.0,17.75,0.43,15.75,0.43,standing
215,44.75,0.43,18.5,0.5,13.25,0.43,standing
216,43.5,1.12,18.33,0.47,12.0,0.0,standing
217,43.0,0.71,18.5,0.5,11.0,1.22,standing
218,43.33,0.47,19.5,0.5,10.33,0.47,standing
219,43.75,0.83,18.5,0.5,11.25,1.3,standing
220,43.25,0.83,18.0,0.0,12.25,0.43,standing
221,43.5,0.5,18.5,0.5,12.0,0.0,standing
222,44.25,0.83,18.75,0.43,11.5,0.5,standing
223,44.33,0.47,18.67,0.47,12.25,0.43,standing
224,44.5,0.5,18.75,0.43,12.0,0.0,standing
225,44.5,0.5,18.0,0.0,10.25,1.3,standing
226,44.25,0.43,18.0,0.0,10.0,1.41,standing
227,44.0,0.71,18.25,0.43,13.5,1.12,standing
228,44.5,0.5,18.5,0.5,14.5,0.87,standing
229,44.5,0.5,18.0,0.0,15.25,0.43,standing
230,44.5,0.5,18.25,0.43,14.75,0.83,standing
231,44.75,0.43,18.0,0.0,15.5,0.5,standing
232,45.0,0.0,18.5,0.5,14.75,0.83,standing
233,45.0,0.0,19.25,0.43,14.25,0.83,standing
234,45.0,0.0,19.33,0.47,14.0,0.71,standing
235,45.0,0.0,20.0,0.0,12.25,0.43,standing
236,45.0,0.0,20.25,0.43,12.0,0.0,standing
237,45.0,0.0,20.0,0.0,12.75,0.83,standing
238,45.0,0.0,20.25,0.43,13.5,1.66,standing
239,45.0,0.0,21.0,0.0,14.75,0.83,standing
240,45.0,0.0,19.67,0.47,13.0,0.82,standing
241,45.0,0.0,19.0,0.0,15.0,0.82,standing
242,45.0,0.0,18.75,0.43,14.67,0.47,standing
243,45.0,0.0,18.5,0.5,14.75,0.43,standing
244,45.0,0.0,18.5,0.5,15.0,0.71,standing
245,45.0,0.0,19.0,0.0,14.0,1.0,standing
246,45.0,0.0,18.75,0.43,14.25,0.43,standing
247,45.0,0.0,18.75,0.43,14.0,0.71,standing
248,45.0,0.0,19.75,0.43,15.0,0.71,standing
249,45.0,0.0,19.5,0.5,16.5,1.12,standing
250,45.0,0.0,18.5,0.5,17.5,0.5,standing
251,45.0,0.0,18.0,0.0,17.0,1.0,standing
252,45.0,0.0,18.0,0.0,17.5,0.5,standing
253,45.0,0.0,18.25,0.43,17.0,0.71,standing
254,45.0,0.0,18.25,0.43,15.5,0.5,standing
255,45.0,0.0,18.75,0.43,15.0,0.71,standing
256,45.5,0.5,16.25,2.68,11.25,4.32,standing
257,45.25,0.43,14.33,2.05,19.67,1.25,standing
258,45.0,0.0,15.75,0.83,15.67,1.7,standing
259,43.33,0.94,14.0,1.0,19.33,1.25,standing
260,41.75,0.43,12.5,0.87,13.5,1.5,standing
261,43.25,0.83,14.75,1.09,13.25,2.77,standing
262,42.75,1.48,13.67,2.36,12.33,4.03,standing
263,39.75,1.3,17.75,0.43,14.5,3.35,standing
264,39.0,0.0,13.33,1.25,18.0,0.0,standing
265,39.25,0.43,12.25,0.43,17.25,0.83,standing
266,41.0,1.0,15.25,0.43,16.25,0.83,standing
267,44.67,0.47,17.5,0.5,13.67,0.94,standing
268,45.0,0.0,18.0,0.0,12.75,1.09,standing
269,45.0,0.0,18.0,0.0,13.25,0.83,standing
270,45.5,0.5,18.0,0.0,10.67,0.94,standing
271,45.33,0.47,18.0,0.0,10.0,1.22,standing
272,45.25,0.43,18.5,0.5,10.0,1.58,standing
273,45.5,0.5,18.75,0.83,11.0,1.22,standing
274,45.75,0.43,18.75,0.43,12.0,0.0,standing
275,45.5,0.5,18.0,0.0,12.0,0.0,standing
276,45.5,0.5,18.0,0.0,12.0,0.0,standing
277,45.67,0.47,18.0,0.0,12.5,0.5,standing
278,46.0,0.82,18.0,0.0,11.67,0.47,standing
279,45.33,0.47,18.67,0.94,11.33,0.47,standing
280,45.5,0.5,19.0,0.71,12.25,0.43,standing
281,45.5,0.5,19.0,0.71,12.0,0.0,standing
282,45.25,0.43,19.25,0.43,12.25,0.43,standing
283,45.5,0.5,18.33,0.47,12.0,0.0,standing
284,45.5,0.5,18.0,0.0,12.33,0.47,standing
285,45.5,0.5,19.0,0.71,13.0,1.0,standing
286,45.67,0.47,19.0,0.71,13.67,0.47,standing
287,45.5,0.5,18.75,0.43,12.0,0.0,standing
288,45.33,0.47,19.67,0.47,12.75,0.83,standing
289,45.5,0.5,18.25,0.43,12.5,0.5,standing
290,45.5,0.5,18.0,0.0,12.0,0.0,standing
291,45.5,0.5,18.5,0.5,12.0,0.0,standing
292,45.5,0.5,18.25,0.43,12.25,0.43,standing
293,45.5,0.5,18.75,0.83,12.0,0.0,standing
294,45.25,0.43,18.25,0.43,13.0,1.22,standing
295,45.5,0.5,18.25,0.43,12.0,0.0,standing
296,45.5,0.5,18.0,0.0,12.25,0.43,standing
297,45.25,0.43,18.5,0.5,12.0,0.0,standing
