,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,44.5,0.5,5.33,4.19,15.0,1.22,standing
1,44.5,0.5,3.33,1.7,15.0,1.0,standing
2,44.5,0.5,3.0,1.0,16.0,0.0,standing
3,44.5,0.5,4.33,0.94,14.67,0.47,standing
4,44.67,0.47,5.75,0.83,15.33,0.47,standing
5,44.5,0.5,8.0,2.74,16.75,1.09,standing
6,44.5,0.5,9.75,1.3,17.25,1.3,standing
7,44.75,0.43,11.25,1.3,16.0,1.0,standing
8,45.0,0.0,11.0,0.71,14.0,0.71,standing
9,45.0,0.0,7.75,1.3,13.25,1.3,standing
10,45.0,0.0,7.5,0.5,12.0,0.71,standing
11,45.0,0.0,8.0,0.82,12.0,0.0,standing
12,45.0,0.0,9.0,0.0,14.25,1.3,standing
13,45.0,0.0,4.0,1.41,15.25,0.43,standing
14,44.75,0.43,6.25,2.68,15.0,0.71,standing
15,44.75,0.43,2.0,0.0,13.0,0.82,standing
16,44.5,0.5,1.5,0.5,14.0,0.0,standing
17,44.5,0.5,5.25,0.83,13.75,1.3,standing
18,45.0,0.0,5.0,0.82,14.67,0.47,standing
19,44.75,0.43,9.0,0.82,15.25,0.43,standing
20,44.75,0.43,10.0,0.71,14.5,1.66,standing
21,44.67,0.47,9.5,0.5,16.0,0.0,standing
22,45.0,0.0,10.25,0.43,15.0,1.41,standing
23,44.75,0.43,8.67,1.25,15.0,0.71,standing
24,43.5,1.12,7.25,3.11,12.0,2.55,standing
25,41.75,0.43,16.0,1.0,12.0,2.12,standing
26,40.25,1.09,17.0,1.63,16.75,1.64,standing
27,38.75,0.83,19.25,1.3,17.25,1.64,standing
28,40.25,1.3,14.75,0.43,19.75,1.09,standing
29,42.67,0.47,13.67,0.94,19.5,0.5,standing
30,41.75,0.43,13.75,0.83,18.5,0.87,standing
31,42.0,0.0,12.25,0.43,17.75,0.43,standing
32,41.75,0.43,14.5,0.87,17.0,0.71,standing
33,37.0,1.73,15.0,0.0,18.25,0.83,standing
34,37.5,1.5,16.5,1.12,15.75,2.59,standing
35,41.25,0.83,18.5,0.5,13.75,2.28,standing
36,43.25,0.43,17.25,1.48,14.0,1.41,standing
37,42.0,0.71,14.5,2.29,9.0,4.12,standing
38,41.5,0.87,14.75,0.43,12.25,0.43,standing
39,43.0,0.71,12.5,0.5,12.0,0.71,standing
40,44.25,0.43,12.33,0.47,13.67,1.25,standing
41,44.5,0.5,13.0,0.71,16.25,0.43,standing
42,44.5,0.5,12.0,0.0,16.67,1.25,standing
43,44.0,0.63,12.0,0.0,15.75,1.09,standing
44,44.0,0.82,12.33,0.47,15.5,1.5,standing
45,45.0,0.0,12.5,0.87,18.25,0.43,standing
46,45.25,0.43,14.5,0.5,18.75,0.83,standing
47,45.5,0.5,15.0,0.0,18.5,0.5,standing
48,45.0,0.0,14.25,0.43,18.25,0.43,standing
49,45.0,0.0,14.25,0.43,18.0,0.0,standing
50,45.0,0.0,14.5,0.5,17.75,0.43,standing
51,45.0,0.0,15.0,0.0,17.5,0.5,standing
52,45.0,0.0,15.0,0.0,17.75,0.43,standing
53,45.0,0.0,15.0,0.0,17.75,0.43,standing
54,45.0,0.0,15.25,0.43,18.25,0.43,standing
55,44.5,0.87,16.25,0.83,13.25,3.03,standing
56,44.0,0.71,16.25,0.43,7.25,0.43,standing
57,43.75,0.43,15.67,0.47,8.33,1.7,standing
58,44.67,0.47,15.0,0.0,11.75,0.43,standing
59,45.0,0.0,15.75,0.43,12.5,0.87,standing
60,45.25,0.43,16.25,0.43,15.25,1.48,standing
61,45.33,0.47,16.75,0.43,17.67,0.47,standing
62,45.5,0.5,16.0,0.71,18.0,0.0,standing
63,45.25,0.43,16.0,0.0,18.25,0.43,standing
64,45.0,0.0,16.0,0.82,19.5,0.5,standing
65,45.25,0.43,15.5,0.5,18.25,0.43,standing
66,45.5,0.5,15.0,0.0,18.0,0.0,standing
67,45.5,0.5,14.75,0.43,17.75,0.43,standing
68,45.25,0.43,15.0,0.71,16.0,0.71,standing
69,45.25,0.43,16.0,0.0,15.75,0.83,standing
70,45.25,0.43,16.5,0.5,16.75,0.83,standing
71,45.0,0.0,16.0,1.0,15.5,1.12,standing
72,45.25,0.43,13.0,0.71,14.25,0.83,standing
73,45.25,0.43,13.5,0.87,14.0,0.71,standing
74,45.0,0.0,15.25,0.83,15.0,1.22,standing
75,45.0,0.0,17.33,0.47,16.67,0.94,standing
76,45.0,0.0,16.25,0.43,15.5,0.5,standing
77,45.25,0.43,15.5,0.5,15.25,0.43,standing
78,45.33,0.47,15.25,0.43,14.67,0.47,standing
79,45.5,0.5,15.25,0.43,16.25,0.83,standing
80,45.0,0.0,15.75,0.83,17.25,0.83,standing
81,45.33,0.47,15.0,0.0,17.75,0.43,standing
82,45.5,0.5,15.25,0.43,17.0,0.0,standing
83,45.5,0.5,15.5,0.5,16.25,0.43,standing
84,45.25,0.43,16.25,0.43,15.0,0.0,standing
85,45.5,0.5,16.0,0.0,14.75,0.43,standing
86,45.5,0.5,16.25,0.43,14.75,0.43,standing
87,45.5,0.5,15.75,0.43,15.25,1.09,standing
88,45.5,0.5,15.33,0.47,16.67,1.25,standing
89,45.33,0.47,16.5,0.5,18.0,0.0,standing
90,45.5,0.5,15.25,0.43,18.0,0.0,standing
91,45.25,0.43,15.0,0.0,16.5,0.5,standing
92,45.0,0.0,15.0,0.0,16.25,0.83,standing
93,45.0,0.0,15.0,0.0,15.5,0.5,standing
94,45.0,0.0,15.5,0.5,17.75,1.09,standing
95,45.0,0.0,16.25,0.43,18.75,0.83,standing
96,45.5,0.5,16.5,0.5,19.75,1.09,standing
97,45.25,0.43,17.5,0.5,20.5,0.5,standing
98,45.33,0.47,16.33,1.25,20.5,0.5,standing
99,45.67,0.47,14.25,0.43,19.0,1.0,standing
100,45.25,0.43,14.0,0.0,17.75,0.43,standing
101,45.33,0.47,13.25,0.43,18.33,0.47,standing
102,45.5,0.5,14.25,0.83,17.5,0.87,standing
103,45.5,0.5,14.75,0.43,16.25,0.83,standing
104,45.25,0.43,14.25,0.43,17.0,0.71,standing
105,45.25,0.43,14.75,0.43,17.0,1.0,standing
106,45.0,0.0,15.0,0.0,18.0,0.82,standing
107,45.25,0.43,14.75,0.43,19.0,1.22,standing
108,45.5,0.5,15.25,0.43,20.5,0.5,standing
109,45.0,0.0,17.5,0.5,19.25,0.83,standing
110,45.0,0.0,18.75,1.48,20.0,1.87,standing
111,45.0,0.0,17.5,0.5,21.0,0.0,standing
112,45.25,0.43,16.75,0.43,20.75,0.43,standing
113,45.25,0.43,16.5,0.87,20.5,0.87,standing
114,45.25,0.43,13.0,1.22,19.0,1.0,standing
115,45.5,0.5,14.5,0.87,20.75,0.43,standing
116,45.5,0.5,15.25,0.43,20.75,0.43,standing
117,45.5,0.5,15.5,0.5,21.0,0.0,standing
118,45.75,0.43,15.5,0.5,20.75,0.43,standing
119,45.75,0.43,15.67,0.47,19.0,0.0,standing
120,46.5,0.5,15.25,0.43,18.25,0.43,standing
121,45.67,0.47,15.0,0.0,18.0,0.0,standing
122,46.0,0.0,15.33,0.47,19.0,0.82,standing
123,46.0,0.0,15.0,0.0,19.5,0.5,standing
124,46.25,0.43,15.25,0.43,18.75,0.43,standing
125,45.75,0.83,15.0,0.0,19.0,0.0,standing
126,46.5,0.5,16.0,0.71,18.5,0.87,standing
127,46.25,0.43,15.25,0.43,19.0,0.71,standing
128,46.0,0.71,15.75,0.43,18.5,0.5,standing
129,46.0,1.0,15.0,0.0,18.25,0.43,standing
130,45.5,0.5,15.33,0.47,18.0,0.0,standing
131,46.25,0.83,15.25,0.43,18.5,0.5,standing
132,45.75,0.43,15.25,0.43,18.25,0.43,standing
133,46.0,0.0,15.5,0.5,18.5,0.5,standing
134,45.67,0.47,16.0,0.0,18.33,0.47,standing
135,45.5,0.5,15.25,0.43,18.5,0.5,standing
136,46.0,0.82,15.0,0.0,18.25,0.43,standing
137,46.33,0.47,14.0,0.0,18.25,0.43,standing
138,45.75,0.43,14.25,0.43,18.25,0.43,standing
139,46.25,0.83,14.75,0.43,19.0,0.71,standing
