,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,45.0,0.0,17.25,0.43,13.5,0.87,standing
1,45.0,0.0,17.75,0.43,13.75,0.83,standing
2,45.0,0.0,17.25,0.43,13.75,0.83,standing
3,45.0,0.0,16.5,1.12,14.67,0.47,standing
4,45.0,0.0,15.5,0.5,14.25,1.48,standing
5,45.0,0.0,15.25,0.43,14.75,0.83,standing
6,45.0,0.0,15.0,0.0,14.75,0.83,standing
7,45.0,0.0,15.0,0.0,15.25,0.83,standing
8,44.75,0.43,15.0,0.0,15.75,0.83,standing
9,44.75,0.43,15.0,0.0,15.25,0.43,standing
10,45.0,0.0,14.75,0.43,14.5,0.87,standing
11,45.0,0.0,14.5,0.5,12.5,0.5,standing
12,45.0,0.0,15.0,0.0,12.33,0.47,standing
13,45.0,0.0,15.75,0.43,12.5,0.87,standing
14,45.0,0.0,16.5,0.5,13.0,1.22,standing
15,45.0,0.0,16.5,0.5,13.67,0.47,standing
16,45.0,0.0,16.67,0.47,14.67,0.47,standing
17,45.0,0.0,18.0,0.0,14.25,0.83,standing
18,45.0,0.0,18.25,0.43,14.4,0.49,standing
19,45.0,0.0,18.25,0.43,15.0,0.71,standing
20,45.0,0.0,18.75,0.43,15.67,0.47,standing
21,45.0,0.0,19.0,0.71,15.25,0.43,standing
22,45.0,0.0,18.0,0.0,14.5,0.5,standing
23,44.75,0.43,16.75,0.83,15.25,0.43,standing
24,44.33,0.47,15.0,0.0,14.5,0.5,standing
25,44.0,0.71,15.25,0.43,13.75,1.3,standing
26,45.0,0.0,17.25,1.3,11.0,1.22,standing
27,45.0,0.0,18.0,0.0,10.25,0.83,standing
28,45.0,0.0,18.75,0.43,9.25,0.43,standing
29,45.0,0.0,19.0,0.0,11.75,1.09,standing
30,45.0,0.0,19.25,0.43,14.0,1.22,standing
31,45.0,0.0,19.0,0.0,14.75,0.43,standing
32,45.0,0.0,18.0,0.0,15.75,0.43,standing
33,45.0,0.0,18.0,0.0,16.0,0.71,standing
34,45.0,0.0,18.0,0.0,15.67,0.94,standing
35,45.0,0.0,17.75,0.43,15.75,0.83,standing
36,45.0,0.0,17.75,0.43,15.75,0.83,standing
37,45.0,0.0,17.5,0.5,15.0,0.0,standing
38,45.0,0.0,18.0,0.0,14.75,0.43,standing
39,45.0,0.0,18.0,0.0,14.67,0.47,standing
40,45.0,0.0,17.25,0.43,13.5,1.12,standing
41,45.0,0.0,18.0,0.0,13.5,1.12,standing
42,45.0,0.0,18.75,0.43,14.25,0.83,standing
43,45.0,0.0,18.5,0.5,14.5,0.5,standing
44,45.0,0.0,18.25,0.43,15.5,0.5,standing
45,45.0,0.0,18.5,0.5,15.5,0.5,standing
46,45.0,0.0,18.25,0.43,16.0,0.71,standing
47,45.0,0.0,17.0,1.0,16.75,1.3,standing
48,45.0,0.0,15.0,0.0,16.25,0.43,standing
49,45.0,0.0,15.0,0.0,15.25,0.43,standing
50,45.0,0.0,15.25,0.43,14.75,0.43,standing
51,45.0,0.0,15.0,0.0,14.75,0.43,standing
52,44.75,0.43,16.5,1.12,14.75,0.43,standing
53,45.0,0.0,18.0,0.0,12.67,0.47,standing
54,45.0,0.0,18.25,0.43,14.0,1.0,standing
55,45.0,0.0,18.25,0.43,14.0,0.82,standing
56,45.0,0.0,18.25,0.43,15.0,1.41,standing
57,45.0,0.0,19.25,0.43,16.25,1.09,standing
58,44.33,0.47,20.33,0.47,17.0,1.0,standing
59,44.5,0.5,21.0,0.0,18.0,0.71,standing
60,44.5,0.5,20.75,0.43,17.5,0.5,standing
61,44.75,0.43,19.5,0.5,15.25,0.43,standing
62,44.75,0.43,19.5,0.5,13.75,1.3,standing
63,45.0,0.0,18.0,0.0,13.5,1.12,standing
64,45.0,0.0,19.0,0.82,12.0,0.0,standing
65,45.0,0.0,20.75,0.43,13.33,0.47,standing
66,45.0,0.0,20.75,0.43,14.4,0.8,standing
67,45.0,0.0,21.0,0.0,16.5,1.12,standing
68,45.0,0.0,21.0,0.0,17.75,0.43,standing
69,45.0,0.0,20.0,0.71,18.0,0.0,standing
70,45.0,0.0,18.0,0.0,16.5,1.12,standing
71,44.33,0.47,18.0,0.0,15.75,0.83,standing
72,44.5,0.5,17.75,0.43,17.25,0.83,standing
73,44.25,0.83,15.0,0.71,16.75,1.09,standing
74,43.5,0.5,13.0,0.0,17.0,0.71,standing
75,42.75,0.83,12.0,0.0,17.0,0.71,standing
76,42.5,0.5,12.25,0.43,16.0,0.71,standing
77,42.75,0.43,14.0,1.22,17.0,1.22,standing
78,43.5,0.5,16.5,1.12,17.75,0.43,standing
79,43.5,0.5,18.5,0.87,17.75,0.43,standing
80,44.25,0.43,18.5,0.5,17.25,0.83,standing
81,42.75,0.83,17.5,0.5,17.5,0.5,standing
82,43.0,1.0,15.5,0.5,17.75,0.43,standing
83,43.25,0.43,15.0,0.0,17.5,0.5,standing
84,44.5,0.5,16.33,0.94,17.67,0.47,standing
85,44.5,0.5,16.67,0.47,17.67,0.47,standing
86,44.6,0.49,16.8,0.75,18.0,0.0,standing
87,44.5,0.5,15.25,0.43,18.0,0.0,standing
88,43.0,0.82,15.0,0.0,17.5,0.5,standing
89,42.33,0.47,15.0,0.0,16.5,1.12,standing
90,43.25,0.43,15.0,0.0,16.75,0.83,standing
91,44.0,0.0,15.25,0.43,15.25,0.43,standing
92,44.5,0.5,15.75,0.83,14.75,0.43,standing
93,44.5,0.5,15.0,0.0,15.0,1.22,standing
94,44.75,0.43,14.5,0.5,15.75,0.83,standing
95,44.5,0.5,12.0,0.0,15.25,0.43,standing
96,44.75,0.43,11.5,0.87,15.0,0.0,standing
97,44.0,0.71,9.33,0.47,13.0,0.82,standing
98,43.5,0.5,9.0,0.0,11.25,0.83,standing
99,43.67,0.47,11.0,1.22,15.0,0.0,standing
100,42.75,0.83,14.75,0.83,18.25,1.09,standing
101,42.0,0.0,16.67,0.94,20.0,1.22,standing
102,40.25,1.3,15.75,0.83,19.0,0.71,standing
103,39.25,0.43,14.5,0.5,17.75,0.43,standing
104,39.25,0.43,13.5,1.5,14.75,1.79,standing
105,39.0,0.0,9.5,0.87,12.5,0.5,standing
106,39.5,0.5,4.75,3.03,11.5,1.5,standing
107,39.75,0.83,1.0,0.0,10.75,1.09,standing
108,39.5,0.5,6.5,0.5,9.33,1.25,standing
109,40.25,0.83,11.67,0.47,12.67,0.47,standing
110,42.75,0.83,13.0,1.22,10.0,1.58,standing
111,45.0,0.0,15.75,0.83,9.75,1.48,standing
112,45.67,0.47,16.75,0.43,6.67,0.94,standing
113,45.25,0.43,17.5,0.5,5.75,2.17,standing
114,45.0,0.0,17.75,0.43,7.0,0.82,standing
115,45.0,0.0,16.0,0.71,8.33,0.47,standing
116,45.0,0.0,14.67,0.47,2.67,1.25,standing
117,44.5,0.5,14.75,0.43,6.0,1.41,standing
118,45.0,0.0,17.5,1.5,11.25,1.3,standing
119,45.0,0.0,15.75,2.28,8.0,5.7,standing
120,43.75,1.09,6.33,3.3,15.75,0.83,standing
121,40.75,1.09,10.33,0.94,13.67,0.47,standing
122,38.25,0.83,12.0,0.0,13.0,0.71,standing
123,38.25,0.83,12.2,0.4,13.2,0.98,standing
124,39.5,0.5,12.0,0.0,12.0,1.41,standing
125,42.25,0.43,8.0,1.41,7.5,3.84,standing
126,43.25,0.43,16.0,1.58,18.75,1.48,standing
127,44.33,0.47,18.75,0.43,21.0,0.0,standing
128,44.33,0.47,20.33,0.47,21.0,0.0,standing
129,44.5,0.5,21.0,0.0,21.0,0.0,standing
130,44.5,0.5,21.0,0.0,21.0,0.0,standing
131,44.5,0.5,19.0,1.0,18.25,0.43,standing
132,44.5,0.5,18.0,0.0,17.75,0.43,standing
133,44.5,0.5,17.75,0.43,18.0,0.0,standing
134,43.75,0.43,18.0,0.0,18.75,0.83,standing
135,44.5,0.5,18.75,0.43,20.0,0.71,standing
136,44.25,0.83,19.0,0.0,20.0,0.82,standing
137,44.5,0.5,19.75,0.43,19.5,0.5,standing
138,44.67,0.47,19.25,0.43,20.33,0.94,standing
139,44.5,0.5,19.0,0.0,19.5,0.5,standing
140,44.33,0.47,20.67,0.47,19.25,0.83,standing
141,45.0,0.0,19.5,0.5,19.25,0.83,standing
142,45.0,0.0,18.5,0.5,18.5,0.5,standing
143,45.0,0.0,18.75,0.43,19.5,1.12,standing
144,45.0,0.0,18.5,0.5,19.25,0.83,standing
145,45.0,0.0,18.0,0.0,18.25,0.43,standing
146,45.0,0.0,18.0,0.0,18.0,0.0,standing
147,44.5,0.5,18.0,0.0,18.0,0.0,standing
148,44.5,0.5,17.75,0.43,17.5,0.87,standing
149,44.75,0.43,17.5,0.5,17.75,0.43,standing
150,45.0,0.0,18.0,0.0,18.67,0.47,standing
151,45.0,0.0,19.5,0.5,18.75,0.83,standing
152,45.0,0.0,18.5,0.5,18.67,0.47,standing
153,45.0,0.0,18.25,0.43,18.5,0.5,standing
154,45.0,0.0,18.0,0.0,18.25,0.43,standing
155,45.0,0.0,17.0,0.71,17.25,0.83,standing
156,45.0,0.0,16.0,0.71,17.0,0.71,standing
157,44.75,0.43,17.25,0.43,15.0,0.0,standing
158,44.75,0.43,17.67,0.47,15.67,0.47,standing
159,44.5,0.5,16.2,0.98,15.8,0.75,standing
160,44.0,0.71,13.5,1.5,15.0,0.71,standing
161,43.75,0.83,12.0,0.0,14.5,1.12,standing
162,43.0,0.71,12.0,0.0,14.33,0.94,standing
163,43.5,0.5,11.75,0.43,13.25,1.3,standing
164,43.67,0.47,10.5,0.87,14.33,0.94,standing
165,43.25,0.83,11.5,0.5,14.25,0.83,standing
166,42.33,0.47,10.67,0.47,14.75,0.43,standing
167,43.0,0.71,11.0,1.0,14.75,0.43,standing
168,43.25,0.43,13.0,1.0,17.25,1.3,standing
169,43.33,0.47,10.67,0.47,17.0,1.22,standing
170,43.0,1.0,11.75,0.43,17.0,0.71,standing
171,43.5,0.5,11.75,0.43,15.75,0.83,standing
172,43.67,0.47,12.5,0.5,15.5,0.5,standing
173,44.0,0.0,14.75,1.09,15.0,0.71,standing
174,44.25,0.83,16.5,0.5,14.75,1.3,standing
175,44.5,0.5,17.5,0.5,16.5,1.12,standing
176,44.5,0.5,18.0,0.0,17.67,0.47,standing
177,44.5,0.5,18.5,0.5,18.25,0.43,standing
178,44.67,0.47,20.5,0.5,19.67,0.47,standing
179,44.67,0.47,20.5,0.87,20.67,0.47,standing
180,44.8,0.4,20.5,0.5,19.8,0.75,standing
181,44.5,0.5,21.0,0.0,20.0,0.71,standing
182,45.0,0.0,21.0,0.0,19.75,0.83,standing
183,44.75,0.43,21.0,0.0,19.25,0.83,standing
