,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,46.25,0.43,18.25,0.43,14.75,0.43,standing
1,46.0,0.71,18.5,0.87,14.25,0.83,standing
2,46.25,0.83,18.5,0.87,13.75,0.83,standing
3,46.25,0.83,18.67,0.47,14.0,0.82,standing
4,46.0,1.0,18.5,0.5,13.25,0.83,standing
5,46.25,0.43,18.0,0.0,13.8,1.47,standing
6,46.5,0.5,18.75,0.43,15.0,0.71,standing
7,46.5,0.5,18.33,0.47,15.33,0.47,standing
8,46.5,0.5,18.25,0.43,14.25,1.3,standing
9,46.33,0.94,19.25,1.3,13.0,0.82,standing
10,46.25,0.43,19.0,1.22,13.75,1.3,standing
11,45.5,0.5,18.5,0.87,14.0,1.0,standing
12,45.0,0.0,18.0,0.0,14.0,1.0,standing
13,45.5,0.5,18.0,0.0,13.5,1.12,standing
14,45.5,0.5,18.5,0.5,13.25,1.09,standing
15,45.5,0.5,18.75,0.43,14.25,0.83,standing
16,45.5,0.5,18.0,0.0,14.25,0.83,standing
17,45.0,0.0,17.75,0.43,14.5,0.87,standing
18,45.25,0.43,18.33,0.47,14.0,0.82,standing
19,45.25,0.43,18.0,0.0,13.5,0.5,standing
20,45.0,0.0,17.5,0.5,12.67,0.47,standing
21,45.0,0.0,17.25,0.83,13.0,0.71,standing
22,45.0,0.0,17.75,0.43,12.75,0.43,standing
23,45.0,0.0,18.0,0.0,12.75,0.43,standing
24,45.0,0.0,18.25,0.43,13.25,1.3,standing
25,45.0,0.0,18.25,0.43,13.75,0.43,standing
26,45.0,0.0,18.0,0.0,13.5,0.5,standing
27,45.0,0.0,18.25,0.43,14.0,1.0,standing
28,45.0,0.0,18.0,0.0,14.25,0.83,standing
29,45.0,0.0,18.0,0.0,14.0,1.0,standing
30,45.0,0.0,18.33,0.47,14.33,0.94,standing
31,45.0,0.0,18.25,0.43,15.5,0.5,standing
32,45.33,0.47,18.0,0.0,15.33,0.47,standing
33,45.0,0.0,18.33,0.47,15.75,0.83,standing
34,45.0,0.0,18.5,0.5,15.25,0.43,standing
35,45.0,0.0,18.75,0.43,15.0,0.0,standing
36,45.25,0.43,18.75,0.83,14.5,0.5,standing
37,45.5,0.5,19.0,0.71,15.0,0.0,standing
38,45.5,0.5,18.33,0.47,14.0,0.82,standing
