,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,43.75,0.83,14.75,0.43,14.25,0.83,standing
1,45.0,0.0,17.67,0.47,12.5,0.87,standing
2,45.25,0.43,17.25,0.83,11.75,0.43,standing
3,45.0,0.0,16.0,1.0,12.33,0.47,standing
4,44.67,0.47,12.0,0.0,12.67,0.47,standing
5,43.67,0.47,12.0,0.0,14.0,1.22,standing
6,44.0,0.0,12.0,0.0,14.0,1.22,standing
7,44.33,0.47,13.0,0.0,14.0,1.58,standing
8,44.33,0.47,13.0,1.0,13.75,0.83,standing
9,44.5,0.5,12.0,0.0,13.5,1.12,standing
10,44.33,0.47,11.33,0.94,14.25,0.43,standing
11,44.5,0.5,10.0,1.22,14.25,0.83,standing
12,45.0,0.0,12.25,0.43,15.25,0.43,standing
13,44.5,0.5,12.0,0.0,16.0,0.71,standing
14,45.0,0.0,12.0,0.0,16.75,1.3,standing
15,44.67,0.47,12.0,0.0,16.25,0.83,standing
16,45.0,0.0,12.0,0.0,15.33,0.47,standing
17,44.67,0.47,12.0,0.0,14.67,0.47,standing
18,45.0,0.0,11.5,0.5,15.0,0.0,standing
19,45.0,0.0,12.0,0.0,14.25,0.83,standing
20,45.0,0.0,12.0,0.0,14.25,0.83,standing
21,45.0,0.0,13.5,0.5,13.67,1.25,standing
22,45.0,0.0,14.0,0.82,13.75,1.3,standing
23,44.5,0.5,12.5,0.5,14.75,0.43,standing
24,44.33,0.47,12.0,0.0,15.25,0.43,standing
25,44.33,0.47,12.0,0.0,15.75,0.83,standing
26,44.33,0.47,12.0,0.0,16.5,1.12,standing
27,44.5,0.5,12.25,0.43,17.5,0.5,standing
28,44.5,0.5,12.33,0.47,17.33,0.47,standing
29,44.25,0.83,12.33,0.47,17.25,0.83,standing
30,42.75,0.83,14.0,0.71,17.75,0.43,standing
31,42.0,0.0,13.5,0.5,17.5,0.5,standing
32,42.0,0.0,11.67,0.47,16.75,0.83,standing
33,42.0,0.0,12.0,0.0,16.25,0.83,standing
34,42.0,0.0,11.33,0.47,16.0,0.82,standing
35,42.0,0.0,11.5,0.5,16.25,0.83,standing
36,42.0,0.0,10.0,0.0,15.33,0.47,standing
37,43.2,0.75,8.67,0.47,12.6,0.8,standing
38,44.67,0.47,9.25,0.43,11.67,0.47,standing
39,44.5,0.5,9.0,0.0,9.33,0.47,standing
40,44.33,0.47,10.33,1.25,10.5,1.12,standing
41,44.0,0.0,13.5,0.5,11.75,0.43,standing
42,44.0,0.71,13.5,1.12,13.25,1.79,standing
43,44.0,0.0,14.5,0.5,12.5,0.5,standing
44,43.5,1.12,13.5,1.12,12.75,1.3,standing
