,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,45.0,0.0,18.25,0.43,9.5,0.5,standing
1,45.0,0.0,20.0,0.0,9.0,0.0,standing
2,44.75,0.43,18.75,0.43,9.75,0.83,standing
3,44.33,0.47,18.25,0.43,11.0,1.0,standing
4,43.33,0.47,18.33,0.47,10.0,0.71,standing
5,44.5,0.5,18.75,0.43,10.25,0.83,standing
6,44.5,0.5,18.25,0.43,11.0,0.82,standing
7,44.5,0.5,19.0,0.71,11.5,0.87,standing
8,43.5,0.5,20.75,0.43,11.0,0.71,standing
9,44.25,0.43,20.25,0.43,11.75,0.43,standing
10,44.5,0.5,20.75,0.43,7.5,1.5,standing
11,44.5,0.5,20.5,0.5,8.0,3.0,standing
12,44.5,0.5,20.0,0.0,9.33,0.47,standing
13,44.5,0.5,20.0,0.0,9.5,0.5,standing
14,44.75,0.43,19.75,0.43,9.67,0.94,standing
15,45.0,0.0,19.0,0.0,8.67,0.47,standing
16,45.0,0.0,19.5,0.87,9.0,0.0,standing
17,45.0,0.0,18.33,0.47,9.25,1.09,standing
18,45.0,0.0,18.25,0.43,8.75,0.43,standing
19,44.75,0.43,18.75,0.43,8.5,1.5,standing
20,44.75,0.43,19.0,0.0,9.5,0.87,standing
21,45.0,0.0,19.75,0.43,9.5,1.8,standing
22,45.0,0.0,19.67,0.47,10.67,0.47,standing
23,45.0,0.0,20.0,0.0,9.5,0.5,standing
24,45.0,0.0,20.0,0.0,9.67,0.47,standing
25,45.0,0.0,20.0,0.0,10.5,1.12,standing
26,45.0,0.0,20.75,0.43,11.5,0.87,standing
27,45.0,0.0,21.0,0.0,13.0,0.71,standing
28,45.0,0.0,21.0,0.0,12.25,0.43,standing
29,44.67,0.47,21.0,0.0,10.75,1.09,standing
30,45.0,0.0,21.0,0.0,10.0,0.71,standing
31,44.5,0.5,21.0,0.0,10.0,1.22,standing
32,45.0,0.0,21.0,0.0,12.5,0.5,standing
33,45.0,0.0,21.0,0.0,12.25,0.43,standing
34,45.0,0.0,21.0,0.0,13.0,1.22,standing
35,45.0,0.0,20.75,0.43,12.0,0.0,standing
36,45.0,0.0,20.67,0.47,10.33,1.25,standing
37,45.0,0.0,20.0,0.63,5.25,0.83,standing
38,45.0,0.0,19.0,0.0,1.0,0.0,standing
39,45.0,0.0,18.75,0.43,1.0,0.0,standing
40,44.33,0.47,19.33,0.47,7.0,0.82,standing
41,44.5,0.5,20.75,0.43,6.5,1.5,standing
42,44.5,0.5,20.5,0.5,10.0,0.71,standing
43,44.5,0.5,21.0,0.0,10.25,0.43,standing
44,44.5,0.5,21.0,0.0,9.25,0.43,standing
45,45.0,0.0,20.75,0.43,9.75,0.43,standing
46,45.0,0.0,19.75,0.43,9.0,0.0,standing
47,45.0,0.0,20.0,0.0,6.25,1.48,standing
48,45.0,0.0,20.0,0.0,5.75,1.64,standing
49,45.0,0.0,18.67,0.47,6.33,0.47,standing
50,45.0,0.0,19.0,0.0,4.0,0.82,standing
51,45.0,0.0,19.33,0.47,5.0,0.82,standing
52,45.0,0.0,20.0,0.71,5.5,0.5,standing
53,44.5,0.5,20.0,0.0,4.33,1.89,standing
54,44.5,0.5,20.25,0.43,9.5,1.66,standing
55,44.5,0.5,21.0,0.0,9.75,0.43,standing
56,44.67,0.47,21.0,0.0,9.0,0.0,standing
57,44.4,0.49,20.8,0.4,9.5,0.5,standing
58,44.5,0.5,20.75,0.43,9.75,0.43,standing
59,44.5,0.5,20.0,0.0,9.25,0.43,standing
60,45.0,0.0,19.67,0.47,6.67,1.25,standing
61,45.0,0.0,20.0,0.0,4.0,1.0,standing
62,44.75,0.43,20.25,0.43,4.33,0.47,standing
63,44.67,0.47,20.0,0.0,5.0,1.0,standing
64,44.5,0.5,20.0,0.0,8.0,1.41,standing
65,44.33,0.47,21.0,0.0,11.0,1.0,standing
66,44.5,0.5,20.5,0.5,11.0,0.71,standing
67,44.5,0.5,20.75,0.43,10.5,0.87,standing
68,44.5,0.5,20.75,0.43,12.0,0.71,standing
69,44.5,0.5,20.0,0.0,12.0,0.0,standing
70,44.75,0.43,20.0,0.0,8.67,0.94,standing
