,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,44.33,0.47,15.0,0.0,17.0,0.71,standing
1,44.25,0.83,14.75,0.43,15.5,0.5,standing
2,44.4,0.8,15.0,0.0,15.25,0.43,standing
3,43.67,0.47,15.0,0.0,16.0,0.71,standing
4,43.75,0.83,15.0,0.0,15.5,0.5,standing
5,43.5,0.5,15.0,0.0,15.75,0.83,standing
6,43.5,0.5,14.75,0.43,15.0,1.22,standing
7,43.5,0.5,15.0,0.0,16.25,0.43,standing
8,42.75,0.83,16.5,0.87,17.5,0.5,standing
9,39.0,2.12,14.5,2.18,15.0,2.12,standing
10,38.0,0.71,7.75,0.83,13.0,1.58,standing
11,39.0,0.0,8.5,1.12,12.25,0.43,standing
12,39.5,0.5,9.5,0.5,12.0,0.0,standing
13,39.25,0.43,9.5,0.5,13.33,1.25,standing
14,39.5,0.5,8.75,1.09,14.5,0.87,standing
15,39.25,0.43,12.25,0.43,14.0,1.58,standing
16,41.0,0.82,14.5,0.5,14.67,0.47,standing
17,44.33,0.47,14.25,0.43,15.67,0.47,standing
18,45.0,0.0,14.75,0.43,15.67,0.94,standing
19,45.0,0.0,15.0,0.0,15.75,0.83,standing
20,44.67,0.47,15.33,0.47,17.25,1.3,standing
21,44.5,0.5,15.75,0.43,18.0,0.71,standing
22,44.5,0.5,15.5,0.5,17.5,0.5,standing
23,43.75,0.43,15.25,0.43,17.25,0.83,standing
24,43.5,0.5,15.25,0.43,18.0,0.0,standing
25,43.25,0.83,15.25,0.43,17.5,0.87,standing
26,42.75,0.43,15.67,0.47,17.33,0.94,standing
27,42.75,0.43,16.0,0.89,17.6,0.49,standing
28,43.25,0.43,16.5,0.5,18.5,0.5,standing
29,43.25,0.83,16.25,0.83,17.0,0.71,standing
30,43.5,0.5,15.0,0.0,17.67,0.47,standing
31,43.25,0.83,15.0,0.0,18.0,0.0,standing
32,43.33,0.47,15.0,0.0,18.33,0.47,standing
33,43.25,0.83,16.25,0.43,18.0,0.0,standing
34,42.5,0.5,16.0,0.71,17.75,0.43,standing
35,43.25,0.83,16.75,0.83,17.0,0.0,standing
36,43.5,0.5,16.75,0.43,17.25,0.83,standing
37,43.33,0.47,17.0,0.0,17.25,0.83,standing
38,43.5,0.5,17.0,1.0,16.75,0.43,standing
39,43.67,0.47,17.33,0.47,18.0,0.0,standing
40,43.5,0.5,17.0,0.71,18.5,0.5,standing
41,43.5,0.5,16.75,0.43,18.0,0.0,standing
42,43.5,0.5,16.75,0.43,18.5,0.5,standing
43,43.5,0.5,16.75,0.43,18.25,0.43,standing
44,43.0,0.71,15.25,0.43,18.5,0.5,standing
45,43.25,0.83,17.0,0.82,17.33,0.47,standing
46,42.0,0.0,17.0,0.71,15.5,1.12,standing
47,42.0,0.0,18.0,0.0,13.0,1.22,standing
48,42.0,0.0,17.25,0.83,14.0,1.41,standing
49,42.0,0.0,17.0,0.71,14.0,0.71,standing
50,42.33,0.47,16.0,0.0,14.5,0.87,standing
51,43.5,0.5,15.5,0.5,15.0,0.0,standing
52,43.5,0.5,15.25,0.43,15.0,0.71,standing
53,43.0,0.71,15.5,0.5,15.0,0.0,standing
54,42.5,0.5,15.5,0.5,15.0,0.0,standing
55,42.5,0.5,16.25,0.43,14.75,0.43,standing
56,42.5,0.5,16.0,0.0,15.25,0.43,standing
57,43.5,0.5,15.25,0.43,16.25,1.09,standing
58,43.5,0.5,14.25,0.83,16.5,0.87,standing
59,43.5,1.12,13.5,1.5,16.5,0.5,standing
60,43.25,0.83,15.75,0.83,15.5,1.12,standing
61,43.25,0.83,12.33,0.47,12.67,0.94,standing
62,43.5,0.5,14.33,0.47,14.67,1.25,standing
63,42.67,0.47,14.5,0.5,15.33,0.47,standing
64,43.5,0.5,14.75,0.43,16.0,1.22,standing
65,42.75,0.83,13.25,0.83,17.0,1.22,standing
66,42.33,0.47,13.0,0.82,17.0,0.71,standing
67,42.33,0.47,13.0,0.82,17.25,0.43,standing
68,42.0,0.0,12.5,0.5,17.0,0.71,standing
69,42.0,0.0,13.0,0.71,16.25,1.09,standing
70,42.25,0.43,14.25,0.83,11.0,1.0,standing
71,42.0,0.0,15.0,0.0,11.0,1.0,standing
72,42.25,0.43,15.0,0.0,10.75,1.3,standing
73,42.0,0.0,15.0,0.0,12.0,0.0,standing
74,42.5,0.5,15.0,0.0,12.0,0.0,standing
75,42.5,0.5,15.0,0.0,12.5,0.5,standing
76,42.5,0.5,15.0,0.0,12.0,0.0,standing
77,42.5,0.5,16.25,0.83,12.5,1.66,standing
78,42.5,0.5,17.0,0.0,13.33,1.25,standing
79,42.5,0.5,16.5,0.5,14.5,0.5,standing
80,43.0,0.82,17.25,0.43,14.0,0.82,standing
81,42.5,0.5,16.0,1.22,13.5,1.12,standing
82,42.33,0.47,18.0,0.0,14.67,1.89,standing
83,42.5,0.5,17.75,1.09,12.75,1.3,standing
84,42.0,0.0,14.25,0.83,13.0,1.87,standing
85,42.25,0.43,15.25,0.43,12.75,0.43,standing
86,42.25,0.43,14.5,0.5,13.75,0.83,standing
87,42.5,0.5,14.5,1.12,12.75,1.3,standing
88,42.5,0.5,15.75,0.83,14.75,1.09,standing
89,42.5,0.5,13.5,1.5,11.5,0.5,standing
90,42.5,0.5,14.0,1.22,15.5,2.5,standing
91,43.0,1.0,14.5,0.87,15.75,0.83,standing
92,42.75,0.83,14.0,0.0,15.0,1.22,standing
93,43.0,0.71,14.25,0.83,15.5,0.5,standing
94,43.0,0.71,10.5,1.12,13.5,1.12,standing
95,42.5,0.5,12.0,0.0,15.0,0.82,standing
96,42.5,0.5,11.5,0.5,14.75,1.09,standing
97,42.67,0.47,11.0,0.71,13.67,0.94,standing
98,42.5,0.5,11.25,1.48,12.75,1.79,standing
99,43.25,0.83,15.0,0.0,11.5,0.87,standing
100,43.5,0.5,15.75,0.43,12.0,0.0,standing
101,43.0,0.82,16.0,0.0,11.33,0.47,standing
102,43.5,0.5,15.0,0.0,11.0,1.0,standing
103,43.5,0.5,13.25,1.3,11.0,1.41,standing
104,43.25,0.83,12.0,0.0,12.5,0.87,standing
105,43.0,0.82,13.0,1.0,12.33,0.47,standing
106,42.75,0.43,14.25,0.43,10.75,0.83,standing
107,42.75,0.83,13.5,1.5,10.5,1.5,standing
108,43.25,0.83,12.0,0.0,12.0,0.0,standing
109,43.0,0.71,13.0,1.41,11.67,0.47,standing
110,43.25,0.43,15.0,0.0,11.75,0.43,standing
111,43.67,0.47,14.75,0.43,13.33,0.47,standing
112,43.0,0.82,11.0,0.82,13.0,1.22,standing
113,43.0,0.71,12.0,0.0,12.5,0.87,standing
114,43.5,0.5,13.5,1.5,12.25,1.09,standing
115,43.0,1.0,15.0,0.0,11.0,1.22,standing
116,43.5,0.5,15.0,0.0,12.0,0.0,standing
117,43.25,0.83,14.75,0.43,13.0,1.0,standing
118,43.5,0.5,15.0,0.0,12.75,0.83,standing
119,43.5,0.5,15.0,0.0,12.5,0.5,standing
120,43.25,0.83,15.0,0.0,12.75,0.83,standing
121,43.25,0.83,15.0,0.0,12.33,0.47,standing
122,43.67,0.47,15.25,0.43,12.67,0.94,standing
123,43.5,0.5,14.75,0.43,12.0,0.0,standing
124,43.5,0.5,13.75,1.3,9.0,2.45,standing
125,43.0,0.82,15.0,0.0,9.75,0.43,standing
126,43.75,0.43,15.0,0.0,7.5,1.12,standing
127,43.5,0.5,14.0,1.0,8.0,1.63,standing
128,43.5,0.5,12.0,0.0,11.0,1.0,standing
129,43.5,0.5,12.0,0.0,12.25,0.43,standing
130,43.75,0.83,12.0,0.0,11.33,0.47,standing
131,41.75,1.79,14.33,0.94,14.67,1.89,standing
132,39.0,0.0,11.33,1.7,12.67,1.7,standing
133,41.25,0.43,10.0,1.22,14.25,0.83,standing
134,41.25,0.83,11.5,0.5,14.0,1.0,standing
135,39.5,1.12,5.67,0.47,14.5,1.5,standing
136,37.0,1.22,8.75,0.43,15.0,0.0,standing
137,36.33,0.47,9.75,0.83,17.0,0.82,standing
138,36.0,0.0,9.33,0.47,16.5,1.12,standing
139,36.5,0.5,11.25,0.83,16.75,1.09,standing
140,36.0,0.0,7.33,3.09,13.75,1.79,standing
141,36.0,0.0,1.0,0.0,12.25,0.43,standing
142,36.25,0.43,3.33,0.47,12.0,0.0,standing
143,37.0,1.0,4.0,0.71,11.0,0.82,standing
144,35.5,1.5,1.0,0.0,12.0,1.58,standing
145,37.25,1.3,10.0,1.22,16.5,1.12,standing
146,42.0,0.0,12.0,0.0,16.75,1.09,standing
147,42.0,0.0,13.67,1.25,15.33,0.94,standing
148,42.0,0.0,14.0,1.41,14.0,1.0,standing
149,42.0,0.0,14.75,0.43,9.0,0.0,standing
150,42.0,0.0,15.0,0.0,10.5,1.5,standing
151,42.33,0.47,14.67,0.47,9.75,1.64,standing
152,42.0,0.0,11.5,0.5,7.75,1.09,standing
153,42.5,0.5,14.75,1.09,8.67,2.87,standing
154,42.5,0.5,14.5,1.5,8.0,3.08,standing
155,43.25,0.83,9.25,1.09,8.33,1.7,standing
156,42.5,0.5,14.0,1.41,9.33,1.25,standing
157,42.33,0.47,13.5,0.5,14.67,0.94,standing
158,42.25,0.43,15.25,0.43,14.75,1.64,standing
159,43.0,0.71,15.0,0.0,15.0,0.0,standing
160,43.33,0.47,16.67,1.25,15.5,0.5,standing
161,43.5,0.5,16.5,1.12,14.75,0.43,standing
162,43.5,0.5,15.0,0.0,14.75,1.09,standing
163,43.5,0.5,15.0,0.0,13.25,1.64,standing
164,43.5,0.5,14.25,0.83,13.75,1.3,standing
165,42.75,0.83,15.0,0.0,14.25,0.83,standing
166,43.25,0.43,15.25,0.43,13.75,0.43,standing
167,42.75,0.83,15.5,0.5,13.25,1.3,standing
168,42.75,0.83,15.0,0.0,13.5,0.5,standing
169,43.5,0.5,15.0,0.0,13.75,1.79,standing
170,44.5,0.5,15.0,0.0,14.75,0.43,standing
171,44.5,0.5,13.25,1.3,15.75,0.83,standing
172,44.5,0.5,12.0,0.0,14.75,0.43,standing
173,44.5,0.5,11.25,0.43,14.25,0.83,standing
174,44.5,0.5,12.0,0.0,13.0,0.82,standing
175,44.67,0.47,10.25,1.09,13.33,1.25,standing
176,44.33,0.47,12.0,0.0,11.75,0.83,standing
177,45.0,0.0,12.0,0.0,12.25,1.09,standing
178,44.75,0.43,12.0,0.0,13.5,1.12,standing
179,44.75,0.43,13.25,1.09,15.5,0.5,standing
180,45.0,0.0,14.67,0.47,15.0,0.0,standing
181,45.0,0.0,14.0,0.71,13.25,0.83,standing
182,44.75,0.43,12.5,0.5,14.0,1.0,standing
183,44.5,0.5,12.67,1.7,14.0,0.82,standing
184,44.5,0.5,13.5,1.66,10.5,5.72,standing
185,44.67,0.47,12.5,0.5,12.67,1.7,standing
186,44.5,0.5,16.25,1.79,12.0,2.74,standing
187,44.33,0.47,17.0,1.41,7.5,2.96,standing
188,45.0,0.0,14.0,0.71,13.5,1.12,standing
189,45.0,0.0,12.0,0.0,14.25,0.83,standing
190,44.75,0.43,12.0,0.0,14.25,0.83,standing
191,44.5,0.5,11.25,0.83,14.75,0.43,standing
192,44.5,0.5,12.25,1.92,13.5,1.5,standing
193,45.0,0.0,17.5,0.5,12.25,0.43,standing
194,44.5,0.5,16.25,0.83,12.75,2.86,standing
195,44.5,0.5,6.67,3.86,15.25,0.43,standing
196,44.5,0.5,7.25,2.59,15.25,0.43,standing
197,44.5,0.5,11.67,0.47,13.0,1.41,standing
198,44.75,0.43,10.75,2.05,14.5,2.06,standing
199,44.5,0.5,14.0,1.0,12.75,1.3,standing
200,44.33,0.47,14.0,0.71,12.67,0.47,standing
201,44.0,0.71,15.0,0.0,12.25,0.43,standing
202,43.67,0.47,14.0,1.63,10.5,3.35,standing
203,43.75,0.43,15.75,0.83,12.5,1.5,standing
204,44.5,0.5,12.0,0.0,14.0,1.22,standing
205,44.5,0.5,12.25,0.43,14.0,1.22,standing
206,44.5,0.5,12.25,0.43,14.75,0.43,standing
207,44.5,0.5,12.33,0.47,13.67,0.94,standing
208,44.5,0.5,13.75,0.43,14.25,0.83,standing
209,44.5,0.5,14.0,0.71,14.0,0.71,standing
210,44.5,0.5,14.0,0.0,13.0,0.71,standing
211,44.67,0.47,13.5,0.5,14.33,0.94,standing
212,44.5,0.5,12.5,0.5,13.0,0.71,standing
213,44.67,0.47,13.0,0.0,13.0,1.22,standing
214,44.75,0.43,12.75,0.43,13.25,1.3,standing
215,44.75,0.43,13.25,0.83,13.0,0.71,standing
216,44.75,0.43,13.5,0.5,12.75,0.83,standing
217,45.0,0.0,12.33,0.47,12.5,0.87,standing
218,45.0,0.0,13.0,0.0,13.0,0.0,standing
219,44.75,0.43,12.5,0.5,14.0,1.0,standing
220,44.5,0.5,12.5,0.87,14.0,1.0,standing
221,44.5,0.5,12.33,0.47,13.5,1.12,standing
222,44.5,0.5,12.25,0.43,14.5,0.5,standing
223,44.75,0.43,12.33,0.47,13.33,1.25,standing
224,45.0,0.0,13.0,0.71,13.75,1.3,standing
225,45.0,0.0,14.2,1.17,12.0,1.9,standing
226,45.0,0.0,13.0,1.41,11.67,0.47,standing
227,45.0,0.0,13.5,0.87,6.0,2.74,standing
228,44.5,0.5,10.67,4.03,8.0,3.27,standing
229,44.5,0.5,5.25,2.59,13.25,1.48,standing
230,44.5,0.5,2.5,0.5,14.0,1.22,standing
231,44.5,0.5,5.75,2.95,14.0,1.0,standing
