,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,39.5,0.5,9.0,0.0,18.0,0.0,standing
1,39.25,0.43,11.0,1.0,17.5,0.5,standing
2,39.25,0.43,12.0,0.0,16.5,0.5,standing
3,39.0,0.0,11.0,0.71,16.75,0.83,standing
4,39.0,0.0,11.75,0.43,18.0,0.0,standing
5,39.0,0.0,10.0,0.82,17.0,0.82,standing
6,39.0,0.0,9.33,0.47,16.67,0.47,standing
7,39.0,0.0,9.67,0.94,16.5,0.5,standing
8,39.0,0.0,11.0,1.22,16.33,0.94,standing
9,39.0,0.0,10.25,0.43,16.25,0.83,standing
10,39.5,0.5,7.25,0.83,17.0,1.22,standing
11,39.33,0.47,7.0,0.0,17.75,0.43,standing
12,39.5,0.5,8.5,0.5,17.25,0.83,standing
13,39.25,0.43,10.0,0.71,16.75,0.43,standing
14,39.25,0.43,11.75,0.43,16.5,0.5,standing
15,39.5,0.5,12.0,0.0,17.0,1.0,standing
16,39.5,0.5,12.25,0.43,17.0,0.71,standing
17,39.5,0.5,13.0,0.0,17.5,0.5,standing
18,39.25,0.43,13.75,0.43,17.0,0.71,standing
19,39.25,0.43,14.0,0.0,17.5,0.5,standing
20,39.5,0.5,13.0,1.0,17.0,0.71,standing
21,39.5,0.5,12.25,0.43,16.5,1.12,standing
22,39.5,0.5,12.0,0.0,15.75,0.43,standing
23,39.5,0.5,10.5,1.12,15.75,0.83,standing
24,39.5,0.5,11.0,1.22,15.75,0.83,standing
25,39.5,0.5,12.0,0.0,16.75,0.83,standing
26,39.5,0.5,12.0,0.0,16.33,0.47,standing
27,39.5,0.5,11.0,1.0,15.75,0.43,standing
28,39.5,0.5,9.25,0.43,16.0,1.0,standing
29,39.67,0.47,9.0,0.0,16.33,0.94,standing
30,39.5,0.5,7.75,0.83,16.25,0.83,standing
31,39.5,0.5,7.5,0.5,16.25,0.83,standing
32,39.5,0.5,5.25,0.83,16.0,1.0,standing
33,39.33,0.47,3.0,0.0,15.75,0.83,standing
34,39.67,0.47,2.0,0.0,16.0,1.0,standing
35,39.5,0.5,3.25,1.09,16.5,1.12,standing
36,39.5,0.5,8.67,0.47,16.75,0.43,standing
37,39.5,0.5,9.0,0.0,16.5,0.5,standing
38,39.33,0.47,9.0,0.0,15.75,0.43,standing
39,39.5,0.5,9.5,0.87,15.0,0.0,standing
40,39.5,0.5,12.0,0.71,16.25,0.83,standing
41,39.5,0.5,11.67,0.47,16.0,0.82,standing
42,39.5,0.5,12.0,0.0,16.75,0.83,standing
43,39.5,0.5,12.0,0.0,16.0,1.0,standing
44,39.67,0.47,12.0,0.0,16.33,0.47,standing
45,39.5,0.5,12.25,0.43,16.5,1.12,standing
46,39.5,0.5,12.25,0.43,16.25,0.83,standing
47,39.5,0.5,12.0,0.0,16.5,0.87,standing
48,39.33,0.47,12.0,0.0,15.75,0.83,standing
49,39.5,0.5,10.5,0.5,16.25,0.83,standing
50,39.75,0.83,10.0,0.0,16.75,0.43,standing
51,39.75,0.83,9.25,0.43,16.5,0.5,standing
52,39.5,0.5,9.75,0.43,16.0,0.71,standing
53,39.5,0.5,9.5,0.87,16.0,1.0,standing
54,39.75,0.83,9.0,0.0,16.25,0.83,standing
55,40.0,1.0,9.5,0.5,16.5,0.5,standing
56,39.5,0.5,11.0,0.0,16.75,0.83,standing
57,39.5,0.5,12.0,0.0,16.67,0.94,standing
58,39.67,0.47,12.0,0.0,17.67,0.47,standing
59,39.67,0.47,14.0,0.0,18.0,0.0,standing
60,39.5,0.5,15.0,0.0,17.75,0.43,standing
61,39.33,0.47,15.0,0.0,18.5,0.5,standing
62,39.5,0.5,16.0,0.71,18.25,0.43,standing
63,39.5,0.5,16.75,0.43,17.75,0.43,standing
64,39.5,0.5,17.75,0.43,18.0,0.0,standing
65,39.5,0.5,16.25,0.43,18.25,0.43,standing
66,39.5,0.5,16.0,0.0,18.5,0.5,standing
67,39.25,0.43,16.0,0.0,18.5,0.5,standing
68,39.5,0.5,15.75,0.43,18.25,0.43,standing
69,39.5,0.5,16.75,0.43,18.25,0.43,standing
70,39.25,0.43,17.25,0.43,18.25,0.43,standing
71,39.0,0.0,17.0,0.71,18.5,0.5,standing
72,39.0,0.0,17.0,0.0,18.33,0.47,standing
73,39.0,0.0,16.0,0.0,18.5,0.5,standing
74,39.0,0.0,15.67,0.47,18.0,0.0,standing
75,39.0,0.0,15.5,0.5,18.0,0.0,standing
76,39.0,0.0,15.25,0.43,18.0,0.0,standing
77,39.33,0.47,15.0,0.0,18.33,0.47,standing
78,39.5,0.5,15.0,0.0,18.0,0.0,standing
79,39.25,0.43,15.0,0.0,18.5,0.87,standing
80,39.33,0.47,15.33,0.47,18.5,0.5,standing
81,39.25,0.43,15.75,0.83,18.0,0.0,standing
82,39.25,0.43,15.0,0.0,17.75,0.43,standing
83,39.0,0.0,16.25,0.43,18.0,0.0,standing
84,39.25,0.43,16.5,0.5,18.0,0.0,standing
85,39.0,0.0,15.5,0.5,18.33,0.47,standing
86,39.0,0.0,14.75,0.43,18.0,0.0,standing
87,39.0,0.0,13.25,1.09,18.0,0.0,standing
88,39.25,0.43,12.33,0.47,18.0,0.0,standing
89,39.25,0.43,13.0,0.71,18.0,0.0,standing
90,39.0,0.0,14.25,0.83,17.75,0.43,standing
91,39.0,0.0,15.0,0.0,18.0,0.0,standing
92,39.0,0.0,15.0,0.0,18.25,0.43,standing
93,39.0,0.0,15.0,0.0,18.0,0.0,standing
94,39.0,0.0,15.25,0.43,18.0,0.0,standing
95,39.0,0.0,15.0,0.0,17.75,0.43,standing
96,39.0,0.0,15.0,0.0,18.25,0.43,standing
97,39.0,0.0,15.25,0.43,18.0,0.0,standing
98,39.0,0.0,16.0,0.0,18.0,0.0,standing
99,39.25,0.43,15.75,0.43,18.0,0.0,standing
100,39.0,0.0,16.5,0.5,18.0,0.0,standing
101,39.0,0.0,16.0,0.0,18.0,0.0,standing
102,39.0,0.0,16.5,0.5,18.33,0.47,standing
103,38.75,0.43,14.75,1.64,18.67,0.47,standing
104,39.25,0.43,11.25,0.83,17.25,0.83,standing
105,37.0,2.83,12.5,0.5,15.25,0.43,standing
106,40.25,1.79,15.0,1.87,16.0,1.41,standing
107,38.0,1.0,17.5,0.5,17.25,1.3,standing
108,38.5,0.5,11.75,2.17,10.75,3.03,standing
109,40.75,1.3,13.25,1.79,14.75,1.09,standing
110,42.25,0.43,15.0,0.0,16.75,3.27,standing
111,42.75,0.83,13.0,0.82,21.0,0.0,standing
112,42.5,0.5,9.2,1.17,20.0,0.89,standing
113,43.0,0.71,10.5,1.12,20.75,0.43,standing
114,43.5,0.5,11.75,0.43,22.0,1.22,standing
115,43.5,0.5,11.0,0.82,23.25,0.83,standing
116,43.0,0.71,15.0,0.0,21.0,0.0,standing
117,43.5,0.5,14.0,2.12,21.0,0.0,standing
118,43.67,0.47,10.5,1.5,21.0,0.0,standing
119,43.5,0.5,10.0,0.71,21.5,0.5,standing
120,43.5,0.5,8.0,0.0,21.25,0.43,standing
121,43.33,0.47,9.0,0.0,22.0,1.0,standing
122,43.6,0.49,8.75,0.83,21.5,0.5,standing
123,43.33,0.47,3.33,0.47,21.25,0.43,standing
