,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,27.0,0.0,24.0,0.0,19.0,1.0,bending2
1,27.0,0.0,24.0,0.0,19.75,0.83,bending2
2,27.0,0.0,23.5,0.5,20.0,1.22,bending2
3,27.0,0.0,24.0,0.0,14.75,1.48,bending2
4,27.0,0.0,23.75,0.43,14.5,1.5,bending2
5,27.0,0.0,23.33,0.47,17.33,2.05,bending2
6,27.0,0.0,22.0,0.0,18.75,0.83,bending2
7,27.0,0.0,21.25,0.43,17.75,1.79,bending2
8,27.0,0.0,21.0,0.0,19.33,0.94,bending2
9,27.0,0.0,18.5,0.5,19.25,0.83,bending2
10,27.0,0.0,15.25,3.9,19.33,1.25,bending2
11,27.0,0.0,12.75,1.3,18.5,0.87,bending2
12,27.0,0.0,19.0,2.12,17.67,4.03,bending2
13,27.0,0.0,21.0,0.0,12.5,1.66,bending2
14,27.0,0.0,18.33,0.47,13.25,1.3,bending2
15,27.0,0.0,18.2,0.4,14.0,0.71,bending2
16,27.0,0.0,20.0,1.41,13.5,1.5,bending2
17,26.5,0.5,21.75,0.43,15.25,1.48,bending2
18,27.0,0.0,22.0,0.71,15.75,0.83,bending2
19,27.0,0.0,22.5,0.5,15.75,0.83,bending2
20,27.0,0.0,22.5,0.87,15.25,0.43,bending2
21,27.0,0.0,22.75,0.43,15.0,0.71,bending2
22,27.0,0.0,21.0,0.0,16.33,1.25,bending2
23,27.25,0.43,18.0,2.16,17.0,0.82,bending2
24,27.25,0.43,16.25,1.3,16.25,1.09,bending2
25,27.33,0.47,10.67,2.36,17.67,0.47,bending2
26,27.25,0.43,7.5,3.91,16.75,0.83,bending2
27,27.0,0.0,13.67,2.05,18.25,0.43,bending2
28,27.0,0.0,17.25,5.76,15.5,2.87,bending2
29,27.0,0.0,18.25,4.26,14.0,2.35,bending2
30,27.0,0.0,18.67,0.94,14.25,1.79,bending2
31,27.0,0.0,16.25,3.03,15.75,1.3,bending2
32,27.0,0.0,14.75,1.79,13.0,1.22,bending2
33,27.0,0.0,9.25,3.27,14.0,1.58,bending2
34,27.25,0.43,12.67,0.94,17.33,1.25,bending2
35,29.33,0.94,14.75,0.43,17.0,0.82,bending2
36,30.0,0.0,17.25,0.43,16.5,0.5,bending2
37,30.0,0.0,17.5,0.5,16.25,0.83,bending2
38,30.0,0.0,17.0,0.82,16.5,1.12,bending2
39,30.0,0.0,18.5,0.5,17.5,0.5,bending2
40,30.0,0.0,18.5,0.87,17.25,0.43,bending2
41,30.0,0.0,20.0,0.0,15.33,0.47,bending2
42,30.0,0.0,19.75,0.43,17.5,0.5,bending2
43,30.0,0.0,18.5,0.5,15.75,0.83,bending2
44,30.0,0.0,19.25,0.43,16.0,1.41,bending2
45,30.0,0.0,20.75,0.43,16.5,1.12,bending2
46,29.75,0.43,21.25,0.43,15.25,0.43,bending2
47,29.33,0.47,20.67,0.47,15.0,1.22,bending2
48,29.33,0.47,21.25,0.43,16.0,0.82,bending2
49,29.75,0.43,20.75,0.83,16.0,0.71,bending2
50,29.67,0.47,20.5,0.5,15.67,0.94,bending2
51,30.0,0.0,18.67,0.47,16.0,0.82,bending2
52,30.0,0.0,18.75,0.43,15.67,0.47,bending2
53,30.0,0.0,17.0,2.12,16.33,1.25,bending2
54,30.0,0.0,18.25,0.43,16.5,1.12,bending2
55,30.0,0.0,19.5,1.12,15.0,0.0,bending2
56,30.0,0.0,20.75,0.43,15.2,0.98,bending2
57,30.0,0.0,20.75,0.43,14.25,0.83,bending2
58,30.0,0.0,20.0,1.22,13.0,1.41,bending2
59,30.0,0.0,20.33,0.47,14.0,1.22,bending2
60,30.0,0.0,18.25,1.09,17.75,1.79,bending2
61,30.0,0.0,17.75,0.43,19.0,0.71,bending2
62,30.0,0.0,19.25,1.3,15.5,1.8,bending2
63,30.0,0.0,18.33,0.47,14.67,0.47,bending2
64,30.0,0.0,20.67,0.47,15.75,0.83,bending2
65,30.0,0.0,21.0,0.0,15.33,0.47,bending2
66,30.0,0.0,20.75,0.43,15.0,0.71,bending2
67,30.0,0.0,20.5,0.5,15.67,0.94,bending2
68,30.0,0.0,21.0,0.0,14.33,1.7,bending2
69,30.0,0.0,21.0,0.0,14.0,1.0,bending2
70,30.0,0.0,21.25,0.43,13.5,1.5,bending2
71,30.0,0.0,21.5,0.87,13.5,1.66,bending2
72,29.75,0.43,22.25,0.83,14.75,1.09,bending2
73,29.75,0.43,21.0,0.0,15.25,0.43,bending2
74,29.5,0.5,21.0,0.71,15.0,1.22,bending2
75,29.5,0.5,19.5,0.87,17.5,0.87,bending2
76,29.25,0.43,21.0,0.0,19.0,1.0,bending2
77,30.0,0.0,21.0,0.0,18.33,0.47,bending2
78,30.0,0.0,21.0,0.0,19.67,0.47,bending2
79,30.0,0.0,21.0,0.0,16.75,1.3,bending2
80,30.0,0.0,21.0,0.0,14.25,0.83,bending2
81,30.0,0.0,21.0,0.0,15.75,0.83,bending2
82,30.0,0.0,21.0,0.0,16.0,1.22,bending2
83,30.0,0.0,22.0,1.22,20.0,1.22,bending2
84,30.0,0.0,23.25,0.83,21.25,0.43,bending2
85,29.5,0.5,21.5,0.5,21.0,0.0,bending2
86,29.75,0.43,21.75,0.43,21.5,0.5,bending2
87,29.75,0.43,21.25,0.43,20.75,0.43,bending2
88,29.25,0.43,20.0,1.41,20.0,0.82,bending2
89,30.0,0.0,20.33,0.47,18.33,0.47,bending2
90,30.0,0.0,20.25,0.83,17.75,0.43,bending2
91,29.25,0.43,21.25,0.43,18.25,0.43,bending2
92,29.33,0.47,21.0,0.0,19.0,0.82,bending2
93,28.75,0.43,22.25,0.43,18.5,0.87,bending2
94,27.67,0.47,24.0,0.0,18.0,0.71,bending2
95,27.25,0.43,24.0,0.0,18.0,0.0,bending2
96,27.5,0.5,24.0,0.0,18.0,0.0,bending2
97,27.75,0.43,23.5,0.5,17.75,0.43,bending2
98,27.75,0.43,23.25,0.43,17.0,1.0,bending2
99,27.75,0.43,23.0,0.0,16.75,0.83,bending2
100,28.0,0.0,21.25,0.43,17.25,0.83,bending2
101,27.5,0.5,21.25,0.43,17.25,0.83,bending2
102,27.75,0.43,21.25,0.43,17.5,0.5,bending2
103,27.75,0.43,21.0,0.0,17.33,0.47,bending2
104,27.5,0.5,21.0,0.0,17.5,0.5,bending2
105,28.0,0.0,21.0,0.0,18.33,0.47,bending2
106,27.0,0.0,21.5,0.5,19.0,1.0,bending2
107,27.75,0.43,21.0,0.0,18.5,0.5,bending2
108,28.25,0.43,21.5,0.5,18.25,0.43,bending2
109,28.33,0.47,21.0,0.0,18.5,0.5,bending2
110,28.75,0.43,21.0,0.0,18.75,0.83,bending2
111,28.25,0.43,21.0,0.0,19.25,0.83,bending2
112,28.0,0.71,21.0,0.0,18.75,0.83,bending2
113,28.5,0.5,19.5,1.12,18.25,0.43,bending2
114,29.0,0.0,19.0,0.71,18.0,0.0,bending2
115,29.25,0.43,18.75,0.43,17.5,0.5,bending2
116,29.25,0.43,20.25,0.83,17.25,0.83,bending2
117,29.5,0.5,20.67,0.47,16.67,0.47,bending2
118,29.5,0.5,19.75,0.83,16.5,0.5,bending2
119,29.0,0.0,20.75,0.43,17.0,1.22,bending2
120,29.25,0.43,21.0,0.0,17.5,0.5,bending2
121,29.0,0.0,21.33,0.47,18.0,0.0,bending2
122,28.5,0.5,22.0,0.0,17.25,1.48,bending2
123,28.67,0.47,21.0,0.0,19.25,0.83,bending2
124,29.5,0.5,20.0,1.0,19.25,1.3,bending2
125,29.25,0.43,18.0,0.0,18.75,0.83,bending2
