,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,34.5,1.5,8.0,1.58,28.0,0.71,bending2
1,36.0,0.0,11.25,3.49,28.5,0.5,bending2
2,36.0,0.0,20.0,1.22,27.0,0.71,bending2
3,38.25,0.43,21.25,0.43,26.0,0.71,bending2
4,37.5,1.12,22.0,0.82,23.67,2.49,bending2
5,37.0,1.0,17.75,0.43,24.5,0.87,bending2
6,37.33,0.94,16.75,2.17,25.33,1.25,bending2
7,37.67,0.94,16.67,0.94,23.0,1.0,bending2
8,36.67,0.47,17.33,0.47,20.75,1.64,bending2
9,39.75,0.83,18.75,1.09,18.5,2.5,bending2
10,40.0,1.22,16.0,3.08,22.0,1.22,bending2
11,39.0,0.0,15.75,2.59,24.0,0.0,bending2
12,38.75,0.43,14.25,1.92,24.0,0.0,bending2
13,39.0,0.0,14.67,1.25,26.0,0.82,bending2
14,39.0,0.0,18.0,0.0,24.25,0.43,bending2
15,39.5,0.5,18.75,1.48,20.75,0.43,bending2
16,40.0,0.71,18.0,0.0,23.75,0.83,bending2
17,40.67,0.47,18.5,0.5,24.0,0.0,bending2
18,40.33,0.94,16.0,1.63,22.75,0.83,bending2
19,42.0,0.0,16.25,1.3,26.0,1.0,bending2
20,42.0,0.0,13.5,1.12,28.0,1.22,bending2
21,41.75,0.43,14.0,1.0,29.75,0.43,bending2
22,41.75,0.43,18.25,0.83,29.75,0.43,bending2
23,42.0,0.0,20.33,0.47,30.67,0.47,bending2
24,41.67,0.47,20.5,0.5,30.33,0.47,bending2
25,41.67,0.47,19.75,1.79,30.0,0.0,bending2
26,41.0,0.82,23.0,0.71,30.33,0.47,bending2
27,38.75,0.43,22.25,0.43,29.5,0.5,bending2
28,38.33,0.47,23.0,0.82,28.75,1.09,bending2
29,38.25,0.83,24.0,0.0,25.25,1.09,bending2
30,38.5,0.87,24.0,0.0,26.75,0.43,bending2
31,39.25,0.43,24.25,0.43,28.25,0.83,bending2
32,38.5,0.5,23.5,0.87,29.0,0.71,bending2
33,38.75,0.43,22.5,1.12,30.0,0.71,bending2
34,39.0,0.0,20.0,1.41,29.67,0.47,bending2
35,40.0,1.0,22.0,1.0,28.25,1.79,bending2
36,41.5,0.5,24.0,0.0,30.0,0.0,bending2
37,40.75,0.83,24.0,0.0,28.75,0.83,bending2
38,40.5,0.5,24.0,0.0,27.25,0.43,bending2
39,40.67,0.47,24.0,0.0,28.67,0.47,bending2
40,39.8,0.75,24.0,0.0,28.0,0.63,bending2
41,39.67,0.47,23.75,0.43,28.33,0.47,bending2
42,39.75,0.83,23.5,0.5,29.25,0.83,bending2
43,40.75,0.83,24.0,0.0,30.0,0.0,bending2
44,40.33,0.47,24.0,0.0,29.25,0.83,bending2
45,40.83,0.69,22.0,0.71,29.25,0.43,bending2
46,41.0,0.82,21.25,0.43,29.33,0.47,bending2
47,40.75,0.83,21.5,0.5,30.0,0.0,bending2
48,41.25,0.83,21.25,1.09,30.0,0.0,bending2
49,41.33,0.47,19.67,0.47,30.0,0.0,bending2
50,41.5,0.5,20.5,0.87,30.0,0.0,bending2
51,41.5,0.5,22.5,1.12,30.0,0.0,bending2
52,41.0,1.0,23.75,0.43,29.75,0.43,bending2
53,40.0,1.0,23.75,0.43,27.75,0.83,bending2
54,40.25,0.83,24.0,0.0,29.25,0.83,bending2
55,39.5,0.5,24.0,0.0,28.25,0.43,bending2
56,39.5,0.5,24.0,0.0,27.0,0.0,bending2
57,39.5,0.5,24.25,0.43,26.5,0.5,bending2
58,39.0,0.0,24.0,0.0,26.25,0.83,bending2
59,39.33,0.47,24.0,0.0,26.0,0.82,bending2
60,38.67,0.47,24.0,0.0,27.0,0.0,bending2
61,38.75,0.43,24.0,0.0,27.25,0.43,bending2
62,40.0,0.71,24.0,0.0,29.5,0.5,bending2
63,40.0,0.82,24.0,0.0,29.5,0.5,bending2
64,39.75,0.83,24.0,0.0,29.75,0.43,bending2
65,40.5,0.5,24.0,0.0,29.0,0.0,bending2
66,41.0,1.0,24.0,0.0,29.5,0.5,bending2
67,40.0,1.0,24.0,0.0,29.0,0.82,bending2
68,39.25,0.43,24.0,0.0,27.5,0.5,bending2
69,40.0,0.71,24.0,0.0,27.0,0.0,bending2
70,41.25,0.83,24.25,0.43,29.0,1.0,bending2
71,40.25,0.83,24.0,0.0,28.0,1.0,bending2
72,39.75,0.83,24.33,0.47,26.25,0.83,bending2
73,39.67,0.47,24.0,0.0,26.0,0.0,bending2
