,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,32.0,4.85,17.5,3.35,22.5,3.2,cycling
1,40.5,1.12,14.0,2.24,21.75,1.3,cycling
2,40.5,2.6,11.33,4.5,18.25,5.31,cycling
3,34.5,1.5,20.67,2.87,19.0,2.83,cycling
4,34.5,1.5,21.25,3.27,18.25,4.38,cycling
5,32.25,2.86,21.5,2.29,23.5,2.6,cycling
6,35.75,4.44,13.0,3.94,22.75,1.79,cycling
7,41.5,1.12,13.0,2.94,19.75,1.79,cycling
8,39.75,3.27,8.5,7.5,20.0,2.45,cycling
9,30.75,2.49,20.25,4.92,16.33,5.25,cycling
10,32.75,0.43,17.75,3.27,20.5,6.06,cycling
11,32.75,2.17,19.0,4.06,21.0,3.67,cycling
12,32.25,6.18,16.5,4.72,22.75,3.03,cycling
13,41.25,0.83,14.25,3.9,22.25,1.3,cycling
14,42.33,2.49,14.0,4.42,18.0,2.45,cycling
15,34.25,1.79,20.5,4.56,19.5,2.69,cycling
16,33.0,0.0,16.0,6.68,19.75,2.68,cycling
17,32.25,3.27,19.5,3.35,22.0,3.67,cycling
18,36.75,4.97,14.0,1.63,23.25,1.79,cycling
19,42.75,0.83,17.5,4.09,21.75,0.83,cycling
20,43.25,2.49,14.25,5.76,15.25,3.49,cycling
21,34.5,3.35,11.25,7.89,15.0,5.43,cycling
22,33.75,1.3,19.25,1.79,16.75,4.02,cycling
23,32.75,3.27,18.75,2.49,19.0,5.7,cycling
24,35.75,4.44,17.33,4.64,21.0,4.55,cycling
25,40.75,1.09,11.8,2.93,21.2,2.4,cycling
26,42.25,0.43,18.0,0.0,20.0,0.82,cycling
27,38.75,3.9,10.0,3.32,16.75,1.09,cycling
28,34.75,1.79,18.75,3.9,18.75,1.3,cycling
29,35.0,1.41,21.75,2.49,18.0,3.27,cycling
30,31.0,3.85,21.5,2.87,24.0,2.53,cycling
31,38.0,5.66,17.0,3.56,21.0,3.0,cycling
32,41.0,0.82,13.0,5.89,20.5,3.04,cycling
33,42.75,2.28,16.25,3.03,18.25,3.9,cycling
34,33.25,3.63,15.75,3.9,18.67,3.09,cycling
35,33.75,1.3,23.33,0.94,11.67,7.76,cycling
36,33.25,2.77,17.5,2.6,22.0,1.0,cycling
37,36.75,3.9,19.5,3.2,20.75,3.83,cycling
38,41.0,1.58,14.0,2.94,21.25,2.59,cycling
39,41.25,1.92,15.0,3.56,19.0,1.41,cycling
40,35.25,2.49,18.5,4.15,16.25,3.56,cycling
41,35.5,1.5,24.0,0.0,17.5,2.5,cycling
42,31.25,1.09,19.0,1.22,23.0,0.71,cycling
43,34.0,2.12,21.0,3.0,24.67,3.3,cycling
44,40.0,2.83,19.25,4.82,21.67,4.11,cycling
45,39.25,0.43,18.0,3.67,19.0,5.1,cycling
46,44.5,0.87,16.0,2.12,19.33,2.36,cycling
47,38.5,4.15,18.5,2.29,14.25,4.82,cycling
48,34.0,1.41,22.33,0.94,15.75,4.44,cycling
49,34.67,1.25,16.33,0.94,22.75,1.09,cycling
50,37.0,1.41,18.0,1.63,24.5,2.29,cycling
51,39.0,1.87,14.75,3.63,18.75,3.27,cycling
52,35.75,2.77,12.25,3.63,15.25,1.64,cycling
53,31.75,4.02,13.5,1.5,18.5,3.2,cycling
54,43.25,2.05,19.75,2.17,14.75,2.17,cycling
55,42.0,1.22,17.5,1.5,19.5,2.87,cycling
56,35.25,2.49,12.5,8.05,19.5,1.12,cycling
57,31.0,1.22,19.0,2.83,19.75,1.79,cycling
58,35.0,3.81,17.5,6.06,20.5,2.29,cycling
59,35.25,3.77,16.67,2.36,20.5,0.87,cycling
60,35.25,2.49,15.33,2.05,19.75,2.68,cycling
61,42.5,2.5,17.75,3.11,18.0,4.95,cycling
62,37.75,2.77,14.5,6.06,15.5,5.89,cycling
63,33.75,1.3,18.33,0.47,16.33,4.99,cycling
64,34.0,2.0,17.0,0.71,20.5,1.5,cycling
65,33.25,3.49,16.25,3.03,22.75,1.79,cycling
66,38.25,1.48,10.67,6.6,20.67,0.47,cycling
67,38.25,2.49,15.0,3.56,16.0,2.12,cycling
68,43.67,1.25,17.0,0.82,19.67,3.4,cycling
69,39.67,1.7,16.5,3.35,14.0,1.0,cycling
70,34.5,1.5,18.75,2.28,14.0,4.06,cycling
71,35.25,2.49,20.25,0.83,21.0,3.67,cycling
72,35.75,3.34,18.0,5.72,21.75,1.3,cycling
73,37.5,1.5,15.75,2.17,20.75,1.79,cycling
74,40.5,1.66,15.0,2.12,21.0,2.12,cycling
75,43.0,1.58,12.5,4.77,17.5,3.91,cycling
76,37.67,1.25,18.0,2.16,15.67,4.92,cycling
77,35.25,1.3,19.75,2.77,13.5,7.3,cycling
78,34.5,1.5,20.5,0.5,21.25,1.79,cycling
79,31.25,6.61,18.67,4.19,23.0,2.55,cycling
80,37.75,1.92,17.5,2.6,20.0,1.87,cycling
81,41.5,2.87,11.75,4.92,20.25,3.77,cycling
82,40.67,3.09,16.0,2.94,16.5,1.5,cycling
83,36.25,0.43,16.75,5.17,15.25,5.45,cycling
84,33.0,0.0,21.33,2.49,7.0,1.0,cycling
85,37.67,3.4,16.0,4.06,22.33,0.47,cycling
86,36.5,5.5,12.0,6.04,19.75,2.59,cycling
87,39.25,1.09,12.5,2.29,21.0,1.41,cycling
88,44.0,1.0,17.0,1.22,17.67,4.03,cycling
89,36.0,0.0,18.25,1.79,19.67,1.25,cycling
90,35.25,1.3,19.25,5.07,16.5,6.69,cycling
91,34.25,1.3,19.75,1.79,16.0,4.18,cycling
92,33.75,1.3,16.75,2.05,22.5,1.12,cycling
93,31.75,4.49,21.0,1.87,22.25,2.28,cycling
94,38.33,1.7,16.67,1.25,22.0,1.58,cycling
95,40.25,2.05,13.0,1.58,20.25,0.83,cycling
96,43.25,2.49,12.75,2.49,19.0,1.87,cycling
97,36.75,1.3,17.5,5.77,17.75,6.8,cycling
98,33.75,1.3,19.5,2.69,21.33,0.47,cycling
99,35.25,2.49,17.75,2.17,20.75,2.38,cycling
100,34.0,5.66,22.0,0.82,21.75,3.77,cycling
101,37.5,2.6,18.0,3.08,22.75,2.49,cycling
102,40.25,1.3,15.75,2.95,22.25,1.09,cycling
103,42.5,2.29,18.33,2.49,17.0,6.16,cycling
104,37.0,1.73,15.0,4.95,14.5,3.5,cycling
105,35.25,1.3,20.25,2.59,15.25,6.26,cycling
106,31.75,7.36,16.67,3.86,21.0,2.94,cycling
107,39.25,2.05,17.75,5.17,22.75,1.3,cycling
108,38.0,0.82,15.75,4.26,20.33,1.25,cycling
109,43.67,1.25,16.33,2.36,21.5,2.29,cycling
110,40.75,1.79,16.25,2.86,14.75,2.77,cycling
111,34.67,1.25,17.67,5.44,13.33,4.71,cycling
112,34.25,1.3,19.0,1.41,15.67,8.26,cycling
113,35.25,2.49,15.0,3.67,20.5,2.29,cycling
114,35.0,4.85,19.0,3.94,20.5,3.57,cycling
115,38.0,2.16,15.33,4.5,21.0,2.0,cycling
116,41.8,2.14,12.8,5.46,19.33,2.21,cycling
117,37.5,4.5,19.0,1.41,19.5,2.18,cycling
118,34.5,1.5,20.75,1.48,16.5,3.77,cycling
119,35.25,1.3,17.0,2.16,22.75,1.09,cycling
