,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,34.5,4.39,19.5,3.2,18.0,3.54,cycling
1,36.0,3.08,15.0,5.2,12.0,3.56,cycling
2,42.75,0.83,10.0,4.55,9.25,2.38,cycling
3,40.0,2.83,17.67,1.89,14.25,1.92,cycling
4,34.25,3.03,14.25,5.36,20.0,1.22,cycling
5,30.5,3.5,20.0,1.22,18.0,2.12,cycling
6,38.0,1.41,17.25,7.46,17.25,4.97,cycling
7,37.75,1.09,18.75,3.11,8.75,4.49,cycling
8,41.0,1.22,10.25,4.21,7.25,5.58,cycling
9,41.0,3.0,10.75,5.31,17.67,4.64,cycling
10,33.33,2.05,17.0,2.83,20.5,3.5,cycling
11,29.0,6.6,16.25,3.03,16.0,6.29,cycling
12,35.0,5.1,19.0,2.16,18.67,1.25,cycling
13,36.75,1.3,12.0,3.08,14.5,4.15,cycling
14,40.75,1.3,11.0,1.41,9.5,2.5,cycling
15,39.25,2.17,14.0,1.58,19.33,3.68,cycling
16,28.25,4.26,20.0,1.22,19.75,1.64,cycling
17,35.75,5.36,13.0,5.87,17.5,3.5,cycling
18,34.33,3.09,17.0,1.41,18.5,4.5,cycling
19,40.25,2.38,10.0,3.61,7.67,4.71,cycling
20,41.0,4.74,17.0,1.0,14.25,2.28,cycling
21,33.5,2.6,15.25,1.48,13.75,8.5,cycling
22,25.75,2.95,14.25,2.59,19.0,3.24,cycling
23,33.5,7.83,16.0,5.1,19.75,1.09,cycling
24,34.5,3.2,18.75,1.92,16.25,6.72,cycling
25,38.75,3.49,12.67,4.11,13.0,3.74,cycling
26,41.75,1.79,15.67,3.3,10.67,5.44,cycling
27,36.5,2.69,17.33,2.05,14.5,2.87,cycling
28,29.67,1.25,21.0,0.0,23.67,2.05,cycling
29,34.25,8.38,14.75,3.7,16.5,2.6,cycling
30,32.0,2.83,15.67,5.44,20.0,3.0,cycling
31,38.5,1.8,12.5,1.5,10.67,1.89,cycling
32,39.5,4.92,11.0,4.97,17.0,4.42,cycling
33,31.5,3.35,21.0,2.12,19.0,4.06,cycling
34,29.25,7.46,18.33,5.25,16.67,4.5,cycling
35,34.5,4.97,16.75,2.49,22.25,1.3,cycling
36,39.0,2.45,14.67,8.26,17.0,3.0,cycling
37,43.75,1.3,13.5,1.5,16.0,2.83,cycling
38,36.0,4.3,16.0,5.1,13.0,2.92,cycling
39,25.5,2.6,19.0,1.0,22.5,1.5,cycling
40,34.75,7.46,18.25,4.26,15.0,3.08,cycling
41,35.0,2.94,16.25,3.83,18.67,0.94,cycling
42,36.5,2.29,13.67,8.73,17.75,1.3,cycling
43,42.25,0.43,11.5,3.04,13.5,1.5,cycling
44,38.0,1.41,14.33,3.86,21.25,3.27,cycling
45,30.4,4.03,15.0,2.0,21.5,4.72,cycling
46,37.25,2.49,14.0,5.52,15.25,3.19,cycling
47,36.5,0.87,19.75,2.77,13.25,1.3,cycling
48,38.33,0.94,11.0,6.98,14.75,4.09,cycling
49,42.5,1.66,12.5,4.56,14.25,1.48,cycling
50,35.25,5.12,18.0,2.55,11.75,5.93,cycling
51,27.5,3.35,19.5,1.12,22.0,1.41,cycling
52,35.25,8.17,18.0,5.52,11.0,4.97,cycling
53,33.75,2.49,17.5,5.5,16.75,2.49,cycling
54,42.0,2.12,16.75,3.7,15.0,4.64,cycling
55,41.0,4.74,11.25,5.12,11.5,2.5,cycling
56,34.0,1.41,19.67,1.25,15.0,3.0,cycling
57,32.25,5.76,17.5,4.97,16.75,6.5,cycling
58,36.5,2.29,17.0,4.18,16.0,2.83,cycling
59,36.25,3.9,18.5,3.5,16.25,1.79,cycling
60,43.33,0.94,11.5,2.87,13.0,3.74,cycling
61,39.25,4.49,13.25,5.36,15.0,2.55,cycling
62,29.75,3.27,20.25,0.83,22.0,2.0,cycling
63,34.25,7.56,18.5,3.35,17.75,3.83,cycling
64,32.33,2.62,17.67,2.05,19.75,1.92,cycling
65,34.25,3.49,16.25,5.07,14.75,2.38,cycling
66,41.0,1.0,11.67,2.87,11.25,2.49,cycling
67,40.0,4.64,15.0,0.71,14.75,2.86,cycling
68,31.25,3.63,19.5,1.5,21.5,3.84,cycling
69,35.75,6.3,20.67,2.05,9.0,7.48,cycling
70,32.25,6.18,17.75,3.9,12.25,5.07,cycling
71,36.75,5.67,17.75,4.02,13.33,3.09,cycling
72,42.33,0.47,12.5,2.18,12.0,0.0,cycling
73,37.75,3.27,14.0,2.12,20.75,2.77,cycling
74,22.0,6.38,22.75,1.3,23.0,1.41,cycling
75,34.5,8.38,19.0,3.0,18.25,2.38,cycling
76,33.33,2.05,15.67,1.7,18.0,2.24,cycling
77,37.25,1.3,14.0,2.74,12.5,1.5,cycling
78,40.0,0.0,12.0,0.0,0.0,0.0,cycling
79,40.0,0.0,12.0,0.0,0.0,0.0,cycling
80,32.53,10.47,17.83,4.12,17.06,5.98,cycling
81,32.53,10.47,17.83,4.12,17.06,5.98,cycling
82,36.25,0.43,20.5,3.04,18.5,4.72,cycling
83,41.0,2.24,16.33,1.25,16.67,1.25,cycling
84,40.75,4.49,10.0,5.89,12.75,3.96,cycling
85,34.0,1.41,22.0,1.58,17.33,3.77,cycling
86,21.0,2.12,22.0,1.22,21.0,5.79,cycling
87,37.67,5.44,18.0,4.9,19.25,4.02,cycling
88,36.5,0.87,21.5,1.12,20.75,2.68,cycling
89,41.33,1.89,12.33,0.47,17.0,4.18,cycling
