,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,41.75,1.79,8.75,6.87,23.25,0.83,cycling
1,39.5,3.57,15.0,0.0,19.25,3.27,cycling
2,35.0,1.41,19.33,1.25,19.5,3.2,cycling
3,36.0,0.0,18.5,0.5,21.25,4.76,cycling
4,33.33,2.87,20.25,1.79,23.75,0.43,cycling
5,38.5,1.5,18.67,2.62,22.33,1.7,cycling
6,41.25,1.92,11.33,1.7,22.33,0.94,cycling
7,40.5,3.2,13.0,2.16,13.5,4.56,cycling
8,34.0,1.41,17.75,3.7,18.33,4.19,cycling
9,34.25,1.3,17.5,0.5,18.25,4.26,cycling
10,34.0,3.67,21.0,3.67,22.5,1.5,cycling
11,38.33,2.05,18.33,2.49,22.25,1.3,cycling
12,39.5,1.66,13.25,3.34,20.75,1.09,cycling
13,40.5,2.96,14.33,3.4,13.67,3.09,cycling
14,35.25,1.3,20.0,1.22,20.75,1.09,cycling
15,35.25,1.3,13.5,3.35,19.25,2.49,cycling
16,34.25,3.03,19.5,2.29,14.0,5.1,cycling
17,37.5,1.5,18.0,4.24,15.0,3.24,cycling
18,41.75,2.49,15.33,2.49,19.67,1.25,cycling
19,38.75,3.7,12.75,1.3,16.0,2.92,cycling
20,33.75,1.3,17.5,2.87,15.5,2.29,cycling
21,35.25,1.3,17.0,1.22,19.0,0.71,cycling
22,39.0,2.45,15.0,6.96,21.0,0.82,cycling
23,37.0,3.56,14.75,4.97,14.67,4.92,cycling
24,38.5,2.29,14.67,3.4,17.5,3.35,cycling
25,41.75,3.27,11.5,0.87,17.5,2.87,cycling
26,35.0,1.41,18.0,1.41,14.25,6.18,cycling
27,34.5,1.5,13.0,3.32,18.5,2.29,cycling
28,36.0,0.0,15.0,4.24,22.0,1.58,cycling
29,34.5,3.35,18.25,4.87,18.0,3.67,cycling
30,38.0,1.22,14.25,8.17,18.75,2.49,cycling
31,41.75,1.79,13.0,3.54,17.0,5.34,cycling
32,36.75,2.49,14.67,2.05,17.75,3.27,cycling
33,35.0,1.22,11.75,5.21,19.75,2.17,cycling
34,35.75,3.9,16.75,7.46,18.75,1.79,cycling
35,37.0,2.74,18.25,4.32,17.0,2.16,cycling
36,39.5,1.5,8.33,2.87,20.0,1.41,cycling
37,43.25,1.3,13.25,1.48,20.5,1.5,cycling
38,40.67,0.94,11.75,4.82,14.33,3.3,cycling
39,36.0,0.0,20.25,3.9,16.75,4.26,cycling
40,35.25,1.3,19.25,2.68,15.25,2.86,cycling
41,35.5,4.5,16.5,5.85,20.25,1.92,cycling
42,38.0,1.63,20.0,1.41,16.5,2.29,cycling
43,41.25,2.17,15.75,5.36,17.75,3.7,cycling
44,41.75,2.17,13.5,4.72,14.5,4.15,cycling
45,34.75,2.49,14.33,4.5,12.75,7.29,cycling
46,34.5,1.5,21.0,0.0,13.33,4.64,cycling
47,29.25,7.08,15.33,4.03,15.33,1.25,cycling
48,36.75,2.49,15.0,3.67,12.5,2.29,cycling
49,40.25,3.03,15.75,2.49,17.33,0.94,cycling
50,43.0,1.22,9.25,5.49,16.33,0.47,cycling
51,36.75,1.3,13.0,2.24,14.25,5.12,cycling
52,35.25,1.3,14.25,3.11,13.75,3.11,cycling
53,31.5,2.6,15.75,4.44,13.0,2.12,cycling
54,37.5,1.12,15.5,3.2,15.67,0.94,cycling
55,42.0,2.12,17.33,3.86,16.67,1.25,cycling
56,41.25,3.27,6.67,2.62,15.67,1.7,cycling
57,35.25,1.3,13.25,1.79,14.0,7.04,cycling
58,34.0,1.41,15.25,4.15,11.33,0.47,cycling
59,35.6,4.5,14.75,5.31,14.2,1.94,cycling
60,37.67,0.94,15.0,6.08,18.5,2.5,cycling
61,41.67,2.05,13.25,3.96,23.0,1.41,cycling
62,43.25,2.38,16.0,1.41,18.75,3.9,cycling
63,36.33,0.47,16.67,1.25,18.0,4.24,cycling
64,35.75,0.43,16.25,3.03,21.75,0.83,cycling
65,34.5,3.35,19.25,3.63,20.25,3.96,cycling
66,38.5,2.06,16.5,3.64,21.75,3.77,cycling
67,39.5,2.29,13.75,2.17,21.25,0.43,cycling
68,41.25,3.11,16.5,1.66,19.5,2.87,cycling
69,36.0,0.0,19.75,0.83,17.33,1.25,cycling
70,36.0,0.0,17.67,2.05,22.0,2.83,cycling
71,35.0,2.83,19.33,3.4,19.5,1.5,cycling
72,38.5,1.5,19.5,2.69,20.0,5.34,cycling
73,42.0,0.82,13.67,1.25,19.67,0.94,cycling
74,39.25,2.28,15.75,3.77,12.25,3.49,cycling
75,35.25,1.3,19.5,2.69,14.75,4.21,cycling
76,36.0,0.0,15.0,1.63,22.25,1.92,cycling
77,36.0,4.3,17.0,3.67,20.75,2.28,cycling
78,35.75,5.36,18.75,0.83,21.5,3.2,cycling
79,39.0,2.24,11.0,3.46,23.25,1.3,cycling
80,43.0,2.45,13.0,6.53,16.25,7.26,cycling
81,37.0,1.73,15.0,6.0,22.0,1.41,cycling
82,36.0,0.0,12.5,3.57,17.0,4.06,cycling
83,37.67,1.7,17.25,1.3,22.67,1.25,cycling
84,37.5,2.87,17.0,4.3,20.5,3.77,cycling
85,38.25,1.92,11.75,4.55,22.25,1.79,cycling
86,43.67,1.25,16.33,3.77,20.0,3.67,cycling
87,36.25,2.17,18.0,4.95,20.0,4.36,cycling
88,35.25,1.3,16.5,2.87,18.5,4.03,cycling
89,35.25,3.27,16.25,6.53,20.5,0.5,cycling
90,36.25,5.45,18.75,5.54,21.5,4.33,cycling
91,37.5,1.5,17.5,2.5,22.0,1.0,cycling
92,41.2,2.32,15.75,4.09,21.5,3.2,cycling
93,38.0,2.45,15.0,2.0,14.0,3.27,cycling
94,36.25,0.43,15.5,0.5,17.0,1.73,cycling
95,36.0,2.12,21.5,1.5,20.5,1.66,cycling
96,30.75,5.76,19.25,3.63,19.67,4.78,cycling
97,38.0,2.16,15.25,2.17,22.67,1.89,cycling
98,42.67,1.7,16.0,2.45,20.5,4.5,cycling
99,34.67,1.25,17.0,5.66,18.75,4.82,cycling
100,35.25,1.3,17.5,2.5,15.75,3.9,cycling
101,36.0,0.0,16.5,1.5,23.0,1.22,cycling
102,37.25,4.21,18.0,3.67,18.5,2.87,cycling
103,37.0,4.3,18.67,3.86,18.67,8.26,cycling
104,39.75,3.27,9.0,5.66,21.67,2.62,cycling
105,41.67,2.36,17.0,1.22,13.33,6.6,cycling
106,34.5,1.5,19.67,2.62,19.0,7.07,cycling
107,35.0,1.41,16.67,2.62,20.67,1.7,cycling
