,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,39.33,2.36,15.0,4.24,13.5,3.2,cycling
1,33.0,2.45,20.25,1.92,18.67,0.47,cycling
2,31.5,5.59,19.0,4.97,19.5,0.5,cycling
3,34.5,4.72,14.0,5.89,16.0,4.58,cycling
4,39.0,1.58,14.67,3.68,19.5,1.5,cycling
5,41.5,0.87,17.0,3.24,17.25,4.66,cycling
6,36.75,2.49,18.25,1.79,20.75,0.43,cycling
7,30.5,0.5,19.75,1.09,17.25,3.9,cycling
8,34.25,3.49,16.0,4.0,16.5,4.72,cycling
9,38.25,1.3,10.5,4.5,14.0,1.0,cycling
10,40.5,1.5,17.25,3.27,13.25,3.7,cycling
11,36.67,0.94,18.0,3.67,17.0,3.74,cycling
12,33.0,0.0,23.33,0.94,18.0,3.54,cycling
13,35.0,5.48,16.25,2.68,17.75,1.92,cycling
14,35.5,2.06,17.25,2.86,16.75,4.76,cycling
15,41.5,1.8,19.25,1.48,14.0,2.74,cycling
16,40.5,5.02,16.33,2.62,13.0,2.12,cycling
17,33.0,3.0,22.0,1.22,17.33,2.62,cycling
18,34.25,5.89,18.25,5.58,15.25,2.17,cycling
19,30.75,10.85,15.25,1.09,15.0,6.04,cycling
20,40.75,1.64,17.0,1.41,8.67,4.71,cycling
21,42.67,0.94,17.0,1.41,13.5,5.89,cycling
22,36.75,3.27,18.5,4.5,21.75,1.48,cycling
23,34.5,1.5,22.75,1.3,16.0,1.0,cycling
24,34.33,5.44,19.0,1.73,14.0,1.22,cycling
25,32.33,2.62,15.0,2.45,13.75,4.71,cycling
26,36.33,2.49,18.33,2.49,14.67,4.92,cycling
27,41.0,1.41,16.75,1.79,16.5,2.6,cycling
28,35.75,3.9,19.0,2.12,17.75,2.49,cycling
29,32.75,3.83,16.75,3.49,13.75,2.95,cycling
30,32.0,6.78,18.0,4.24,15.33,4.03,cycling
31,35.0,1.0,12.0,0.0,18.75,3.11,cycling
32,41.33,1.7,15.25,3.56,18.0,2.45,cycling
33,39.0,2.24,16.0,3.74,17.5,4.5,cycling
34,34.25,2.17,17.75,2.77,18.5,3.57,cycling
35,36.5,2.87,19.0,4.95,14.0,2.35,cycling
36,34.5,1.5,16.5,5.55,19.25,3.49,cycling
37,38.75,3.49,20.0,1.58,15.33,2.87,cycling
38,42.75,1.92,17.25,5.93,20.25,1.48,cycling
39,35.75,3.9,20.0,1.22,15.5,3.57,cycling
40,34.0,1.73,19.67,1.7,18.33,2.05,cycling
41,38.67,2.49,15.0,4.06,16.0,4.0,cycling
42,29.0,6.16,11.0,3.74,16.25,2.38,cycling
43,37.0,1.87,16.75,3.56,11.5,2.5,cycling
44,42.5,1.12,18.5,1.8,14.5,2.06,cycling
45,35.75,3.9,22.5,1.5,20.75,3.96,cycling
