,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,40.25,1.48,15.5,3.91,20.0,1.22,cycling
1,42.25,0.43,15.33,2.49,16.0,1.63,cycling
2,35.25,4.44,14.0,4.32,17.25,4.82,cycling
3,33.75,2.49,19.5,2.06,18.25,1.79,cycling
4,35.0,3.16,18.75,5.67,15.0,2.12,cycling
5,31.0,2.0,14.67,2.05,18.33,2.87,cycling
6,39.25,0.43,13.0,3.81,18.5,3.35,cycling
7,42.5,1.12,13.67,2.87,19.0,1.22,cycling
8,38.33,4.5,10.67,2.05,14.75,2.49,cycling
9,34.25,3.03,19.75,1.64,18.5,1.8,cycling
10,35.0,2.74,18.5,0.87,11.25,5.36,cycling
11,32.25,5.26,12.75,5.76,17.0,3.54,cycling
12,38.67,2.49,15.0,2.16,19.0,2.12,cycling
13,42.5,1.8,12.0,4.32,18.0,5.79,cycling
14,34.25,5.21,16.25,4.44,17.0,1.22,cycling
15,36.25,0.43,19.75,1.3,11.75,1.09,cycling
16,36.75,2.49,16.5,1.5,10.75,3.49,cycling
17,33.5,4.5,12.67,4.11,15.33,4.5,cycling
18,40.5,1.12,12.5,4.82,18.5,2.18,cycling
19,42.25,0.83,11.5,1.5,13.75,6.61,cycling
20,35.75,2.95,19.0,1.0,20.0,2.0,cycling
21,35.33,0.94,18.5,0.5,16.33,0.94,cycling
22,34.33,3.4,18.0,2.16,13.0,1.87,cycling
23,30.0,4.24,15.5,2.5,20.0,0.82,cycling
24,38.75,2.17,13.5,5.02,19.25,1.48,cycling
25,42.75,0.43,12.25,2.68,18.25,1.92,cycling
26,38.75,5.63,12.0,1.41,8.75,3.63,cycling
27,34.5,1.5,21.0,3.0,19.0,1.41,cycling
28,32.25,4.44,18.5,5.94,14.25,2.38,cycling
29,34.67,3.09,16.75,3.03,16.5,1.5,cycling
30,41.5,1.5,15.5,2.5,18.33,0.47,cycling
31,42.5,0.87,11.33,4.5,8.0,4.55,cycling
32,35.0,4.06,9.75,3.96,13.75,8.26,cycling
33,34.0,1.41,19.5,2.06,19.33,1.25,cycling
34,34.0,2.83,18.0,3.74,15.5,2.18,cycling
35,34.5,4.5,12.0,0.0,15.33,2.49,cycling
36,40.25,1.3,13.5,3.35,14.25,0.83,cycling
37,43.25,1.3,13.5,5.41,17.75,1.64,cycling
38,38.75,4.09,12.25,2.95,20.0,3.94,cycling
39,33.75,1.3,13.25,2.17,17.5,3.84,cycling
40,35.25,2.49,16.0,6.12,12.5,2.87,cycling
41,32.0,3.74,7.0,4.32,16.0,1.0,cycling
42,38.75,2.05,14.0,2.83,13.0,1.41,cycling
43,41.5,1.8,17.5,2.06,16.67,1.25,cycling
44,41.0,2.24,11.75,6.14,19.25,2.38,cycling
45,35.75,1.79,11.5,2.6,20.75,1.64,cycling
46,33.75,3.9,15.5,3.04,15.0,5.34,cycling
47,32.75,7.36,12.5,1.66,17.5,2.18,cycling
48,38.5,2.29,14.67,1.25,14.0,2.83,cycling
49,42.0,1.87,15.25,2.59,18.25,1.92,cycling
50,35.67,4.5,14.0,3.0,15.0,2.16,cycling
51,36.33,2.49,11.67,2.05,19.0,3.54,cycling
52,33.0,0.0,21.67,1.89,14.75,3.7,cycling
53,36.0,2.83,11.0,4.55,15.75,1.3,cycling
54,38.25,1.3,15.25,2.86,13.25,7.82,cycling
55,42.75,1.64,11.5,2.69,18.0,1.41,cycling
56,42.75,1.3,14.5,3.2,13.25,3.11,cycling
57,33.75,5.76,14.5,2.29,18.0,2.12,cycling
58,30.75,3.27,15.5,4.27,18.5,7.4,cycling
59,32.75,5.63,20.25,2.38,15.25,4.71,cycling
60,36.25,3.63,9.25,3.77,18.25,4.09,cycling
61,40.5,1.12,16.75,3.11,16.75,1.09,cycling
62,39.0,5.39,14.67,4.71,10.67,4.99,cycling
63,34.25,3.03,12.75,2.59,11.5,7.83,cycling
64,31.5,2.5,13.0,3.56,20.33,3.86,cycling
65,33.5,6.68,10.6,6.18,15.4,2.87,cycling
66,36.33,0.47,12.0,3.08,17.0,3.74,cycling
67,40.5,1.12,13.75,2.77,13.25,2.77,cycling
68,38.33,1.7,18.67,3.3,13.25,5.12,cycling
69,35.5,1.5,12.75,4.49,17.75,3.49,cycling
70,34.75,2.38,16.5,1.66,13.0,4.06,cycling
71,35.5,2.87,8.5,2.29,16.25,1.79,cycling
72,40.0,1.22,17.5,1.5,14.33,1.25,cycling
73,42.25,0.83,17.25,1.48,12.75,1.3,cycling
74,34.75,5.4,11.25,3.9,19.0,2.12,cycling
75,36.0,0.0,14.25,1.3,21.0,0.0,cycling
76,36.25,2.49,14.5,5.12,14.0,4.47,cycling
77,29.75,4.6,11.67,0.47,17.0,2.55,cycling
78,39.25,1.64,13.33,1.89,15.5,2.6,cycling
79,42.0,0.82,19.5,2.18,20.0,2.16,cycling
80,36.25,5.45,14.0,3.67,17.25,2.68,cycling
81,36.0,0.0,20.0,0.82,18.75,2.49,cycling
82,35.25,2.49,20.5,1.5,12.5,3.28,cycling
83,31.0,5.1,12.67,3.09,15.75,2.28,cycling
84,38.0,1.22,13.25,3.96,12.25,1.79,cycling
85,40.75,0.83,15.0,2.55,16.25,1.48,cycling
86,42.0,0.0,17.67,2.49,16.75,4.66,cycling
87,36.25,2.49,15.5,4.39,19.0,2.24,cycling
88,32.0,2.45,17.25,1.48,16.0,4.18,cycling
89,36.25,3.11,13.0,1.73,14.0,4.08,cycling
90,35.5,3.35,9.75,3.49,10.75,4.38,cycling
91,38.5,1.8,15.0,3.0,16.0,5.24,cycling
92,41.25,1.3,18.25,3.27,19.75,2.05,cycling
93,36.5,2.29,15.25,2.95,19.0,2.12,cycling
94,33.5,1.5,13.33,0.47,15.0,2.45,cycling
95,34.67,3.68,11.67,0.47,6.0,0.0,cycling
96,38.0,0.0,15.0,0.0,16.0,4.24,cycling
97,41.25,0.83,15.67,0.94,13.5,6.1,cycling
98,42.0,0.0,14.0,0.0,14.5,2.5,cycling
99,42.0,0.0,14.0,0.0,14.5,2.5,cycling
100,36.77,3.74,14.58,4.79,15.85,3.74,cycling
101,36.77,3.74,14.58,4.79,15.85,3.74,cycling
102,31.5,4.97,10.33,2.36,12.0,5.89,cycling
103,40.25,2.49,11.0,5.35,13.33,3.68,cycling
104,43.0,1.22,16.5,1.5,12.0,4.64,cycling
105,39.0,4.12,15.0,2.12,16.5,5.32,cycling
106,35.25,1.3,19.25,1.09,16.5,1.12,cycling
107,34.25,3.03,18.33,1.25,12.33,0.47,cycling
108,31.5,5.59,9.5,0.5,16.33,3.68,cycling
109,39.5,1.5,10.0,5.1,14.0,1.41,cycling
110,40.5,1.5,15.0,1.87,16.5,1.66,cycling
111,41.0,1.0,9.0,4.97,15.0,2.16,cycling
112,35.25,3.11,15.5,4.33,18.0,2.55,cycling
113,31.5,1.5,16.5,2.29,20.0,2.35,cycling
114,35.67,3.4,13.0,3.56,11.5,1.8,cycling
115,35.33,3.3,10.0,4.97,17.0,3.74,cycling
116,38.75,0.43,13.0,2.12,13.5,3.35,cycling
117,40.75,1.3,14.5,3.57,13.75,1.92,cycling
118,39.0,3.67,15.0,2.45,17.25,5.26,cycling
119,35.67,0.47,15.0,0.71,19.67,1.25,cycling
120,34.75,2.38,15.0,2.55,13.5,2.69,cycling
121,32.0,5.0,14.33,0.94,15.5,4.5,cycling
122,38.75,2.05,11.75,1.92,18.0,1.87,cycling
123,42.0,0.0,12.5,5.12,14.0,4.06,cycling
124,37.67,3.4,15.5,0.5,17.33,6.6,cycling
125,36.0,0.71,13.67,1.25,19.0,1.41,cycling
126,33.75,3.9,16.25,1.3,15.75,4.97,cycling
127,35.67,2.05,12.25,4.92,13.5,1.5,cycling
128,39.67,0.94,15.33,2.05,14.5,2.29,cycling
129,42.75,0.83,13.5,3.2,12.0,4.06,cycling
130,37.4,6.47,10.25,5.45,12.75,3.77,cycling
131,36.33,0.47,16.67,1.25,16.5,6.69,cycling
132,34.5,1.5,18.0,0.71,15.75,2.49,cycling
133,33.67,3.3,16.0,1.63,10.25,1.79,cycling
134,32.75,4.6,11.75,5.31,20.25,2.49,cycling
135,39.75,1.48,12.75,3.03,19.0,1.58,cycling
136,38.75,5.17,9.5,3.35,17.0,2.74,cycling
137,33.5,2.87,15.25,2.17,18.75,6.87,cycling
138,34.5,1.5,19.0,2.0,19.0,4.06,cycling
139,33.5,3.57,22.67,1.25,11.67,0.47,cycling
140,33.25,4.44,12.25,1.64,17.5,4.03,cycling
141,37.25,1.3,17.75,1.79,11.25,5.4,cycling
142,41.0,1.41,16.0,1.63,17.0,0.82,cycling
143,36.67,4.03,12.33,3.77,14.25,3.96,cycling
