,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,32.5,3.5,9.75,2.28,18.5,1.66,cycling
1,39.0,0.82,11.33,4.92,16.5,0.5,cycling
2,42.5,0.5,17.75,2.68,19.67,3.09,cycling
3,35.75,6.26,12.67,1.7,13.75,8.23,cycling
4,34.5,1.5,14.5,1.66,10.75,6.91,cycling
5,35.0,2.83,17.5,0.5,17.0,3.0,cycling
6,31.33,6.6,11.67,0.47,18.75,3.9,cycling
7,37.5,1.12,12.67,0.47,20.25,1.3,cycling
8,41.5,0.5,15.0,5.1,15.5,2.29,cycling
9,37.75,1.79,14.33,0.94,14.67,7.59,cycling
10,36.5,0.87,18.5,0.87,12.25,3.11,cycling
11,35.25,2.49,19.0,2.45,13.75,2.59,cycling
12,35.5,2.87,16.0,2.74,16.75,5.76,cycling
13,40.0,1.22,13.75,4.44,17.5,1.8,cycling
14,41.67,0.47,12.5,6.5,14.33,5.73,cycling
15,36.0,2.83,13.5,2.87,15.75,3.9,cycling
16,34.25,1.79,16.8,0.75,13.6,3.14,cycling
17,34.75,4.76,18.33,2.49,12.67,0.94,cycling
18,37.33,1.25,12.25,2.49,21.0,0.82,cycling
19,40.0,2.12,11.0,1.22,17.25,2.28,cycling
20,42.67,0.94,13.33,5.79,20.0,3.67,cycling
21,34.25,5.21,14.33,3.09,14.25,2.28,cycling
22,36.25,0.43,19.25,1.3,13.75,5.21,cycling
23,34.67,3.4,17.33,2.62,13.0,6.16,cycling
24,33.0,4.3,11.33,3.3,18.75,2.59,cycling
25,39.75,2.28,13.5,2.69,17.25,1.3,cycling
26,42.75,0.83,13.0,3.94,21.0,3.0,cycling
27,36.75,3.27,13.67,3.4,18.5,4.33,cycling
28,35.0,3.0,18.25,0.43,19.0,1.58,cycling
29,27.25,6.34,14.67,1.25,16.67,2.87,cycling
30,37.33,3.68,9.5,5.5,19.0,1.41,cycling
31,44.0,0.82,8.33,5.73,19.0,2.83,cycling
32,40.0,2.83,15.0,3.0,20.5,2.96,cycling
33,35.0,2.92,15.75,3.34,13.75,2.68,cycling
34,37.0,0.71,17.25,3.11,14.5,3.57,cycling
35,31.25,5.63,10.33,5.25,18.25,1.79,cycling
36,37.75,2.05,14.0,3.67,17.75,0.43,cycling
37,42.25,0.43,13.75,1.48,21.0,1.87,cycling
38,40.25,4.92,14.0,4.97,18.75,4.6,cycling
39,34.25,3.03,11.67,4.03,8.33,5.19,cycling
40,37.0,0.0,16.33,2.36,19.33,1.25,cycling
41,35.0,2.83,17.33,1.7,12.0,6.6,cycling
42,31.75,6.83,14.67,1.7,18.25,2.68,cycling
43,37.25,1.3,10.0,2.55,16.25,1.3,cycling
44,41.5,0.5,15.25,3.7,19.5,1.5,cycling
45,37.25,2.17,12.25,4.55,15.5,3.91,cycling
46,35.75,1.79,15.5,0.5,16.0,2.35,cycling
47,34.33,5.44,14.0,3.74,16.0,2.55,cycling
48,30.5,4.77,13.0,3.0,20.5,0.87,cycling
49,41.25,1.3,10.75,3.34,19.75,1.3,cycling
50,42.75,0.83,16.0,3.94,18.75,2.49,cycling
51,36.5,2.29,15.67,2.49,14.0,2.83,cycling
52,36.0,0.0,16.0,1.58,12.67,0.47,cycling
53,30.75,11.12,14.5,1.5,15.5,2.5,cycling
54,36.75,2.28,13.75,1.09,19.25,1.09,cycling
55,42.33,0.47,12.5,0.5,20.25,2.28,cycling
