,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,37.0,1.0,20.0,6.16,21.25,2.17,cycling
1,34.33,2.36,20.25,10.57,11.67,1.25,cycling
2,31.0,3.56,18.67,2.49,18.5,2.6,cycling
3,36.75,2.86,13.75,2.86,19.5,1.5,cycling
4,42.0,0.71,13.25,2.05,19.0,1.87,cycling
5,34.5,4.97,16.75,3.96,16.25,3.03,cycling
6,34.5,1.5,24.5,0.5,16.0,0.0,cycling
7,29.33,6.55,17.0,6.38,19.25,2.28,cycling
8,37.25,4.02,16.5,3.84,20.75,1.92,cycling
9,43.5,1.5,18.67,0.94,12.67,4.78,cycling
10,36.75,2.59,11.0,4.97,20.75,1.79,cycling
11,32.0,1.41,23.75,0.43,16.0,0.82,cycling
12,32.25,6.18,17.5,3.57,16.75,4.32,cycling
13,39.0,2.24,12.25,6.76,21.25,0.43,cycling
14,42.33,0.47,11.0,5.89,19.5,4.5,cycling
15,38.8,3.43,14.4,3.14,14.75,1.48,cycling
16,35.0,1.41,19.33,0.94,13.25,5.63,cycling
17,35.75,4.44,17.25,1.48,18.0,0.0,cycling
18,37.5,1.5,12.75,5.93,16.0,1.0,cycling
19,42.0,0.71,17.25,2.28,16.67,1.7,cycling
20,39.0,2.24,12.75,7.46,16.75,3.27,cycling
21,34.25,3.03,19.5,2.18,14.75,2.68,cycling
22,30.75,6.83,15.25,3.49,12.25,1.64,cycling
23,36.75,3.9,13.0,5.61,12.75,2.49,cycling
24,42.75,1.09,17.5,2.18,19.25,2.49,cycling
25,40.5,2.69,17.25,4.32,17.33,1.7,cycling
26,34.67,3.09,18.0,0.82,20.0,1.0,cycling
27,33.0,3.67,18.5,0.5,14.5,3.35,cycling
28,36.0,2.16,10.75,5.26,17.0,3.56,cycling
29,43.0,1.22,16.5,2.06,17.5,3.5,cycling
30,39.0,3.0,18.5,2.5,18.0,2.83,cycling
31,35.25,1.3,21.5,2.29,18.0,4.3,cycling
32,33.5,2.87,19.0,2.45,14.67,2.49,cycling
33,28.75,7.82,18.0,2.12,18.75,1.92,cycling
34,42.0,1.87,16.5,1.8,21.0,2.12,cycling
35,42.0,2.12,16.75,2.59,17.25,3.34,cycling
36,36.33,0.47,22.5,0.5,18.5,2.5,cycling
37,32.0,5.74,16.75,1.09,12.67,3.3,cycling
38,36.75,2.49,17.5,3.35,16.25,1.79,cycling
39,42.0,1.22,15.0,2.24,17.25,2.38,cycling
40,38.25,3.77,16.33,1.25,16.5,3.64,cycling
41,35.25,1.3,21.0,2.45,13.5,3.84,cycling
42,35.0,2.83,16.67,1.25,16.0,0.0,cycling
43,35.75,2.95,14.0,6.6,14.75,2.38,cycling
44,40.33,1.25,17.67,2.49,19.25,2.49,cycling
45,43.67,1.89,13.67,5.44,20.0,3.16,cycling
46,36.25,3.9,18.0,3.08,13.0,3.54,cycling
47,33.0,2.12,18.25,1.79,9.0,6.38,cycling
48,36.5,4.09,16.5,1.5,15.33,1.7,cycling
49,39.0,0.82,14.67,4.03,16.75,3.34,cycling
50,42.0,0.0,16.5,4.5,15.75,1.3,cycling
51,39.0,2.24,17.0,2.94,20.33,1.7,cycling
52,36.75,0.83,21.0,1.87,13.0,5.48,cycling
53,34.75,4.76,15.75,1.3,15.5,1.5,cycling
54,31.5,5.59,16.0,3.81,17.75,1.79,cycling
55,41.75,1.79,15.25,2.17,20.0,2.45,cycling
56,40.5,4.5,16.5,3.57,17.0,2.24,cycling
57,35.75,1.79,19.75,1.3,11.5,5.55,cycling
58,37.25,2.95,16.5,2.87,16.0,1.58,cycling
59,36.0,5.79,15.67,2.62,15.0,0.0,cycling
60,42.5,1.5,16.5,1.5,21.25,1.92,cycling
61,40.0,5.34,16.0,5.24,17.25,2.86,cycling
62,34.67,3.4,19.0,4.06,14.33,3.3,cycling
63,34.0,2.12,17.5,2.5,10.0,6.96,cycling
64,27.8,10.5,16.67,3.4,15.4,3.67,cycling
65,41.75,1.64,15.75,2.77,17.75,2.77,cycling
66,40.5,3.64,16.5,2.18,19.75,2.49,cycling
67,34.67,3.4,20.0,4.18,13.67,5.25,cycling
68,34.5,2.6,18.75,3.96,14.6,4.5,cycling
69,28.67,6.6,17.25,1.48,15.0,3.74,cycling
70,40.75,2.38,15.0,3.08,18.75,1.3,cycling
71,43.0,1.41,17.67,3.68,19.5,2.96,cycling
72,38.25,2.28,15.75,3.27,21.33,2.05,cycling
73,35.0,3.0,19.75,1.3,13.5,6.1,cycling
74,33.75,4.92,17.5,3.35,13.5,5.17,cycling
75,36.25,5.97,15.25,3.49,18.5,2.69,cycling
76,41.5,1.5,16.75,2.49,15.5,5.12,cycling
77,34.75,3.7,20.33,5.19,16.67,3.68,cycling
78,34.5,1.5,21.25,1.79,12.25,4.71,cycling
79,30.25,8.58,16.0,3.67,15.25,0.43,cycling
80,38.75,2.17,18.33,2.05,17.0,1.41,cycling
81,43.0,1.0,19.25,1.79,17.0,4.18,cycling
82,37.25,1.3,19.0,3.54,21.25,1.09,cycling
83,34.0,1.41,20.75,0.43,11.67,1.25,cycling
84,32.75,6.34,3.0,0.0,16.5,1.5,cycling
85,39.67,0.94,12.67,8.26,18.25,2.17,cycling
86,42.5,0.87,15.5,3.28,17.75,6.94,cycling
87,39.5,2.29,18.0,3.54,19.25,3.7,cycling
88,34.5,3.35,18.75,0.43,16.5,4.5,cycling
89,32.25,8.17,18.25,3.9,14.0,3.0,cycling
90,36.0,5.24,14.5,4.03,17.75,3.49,cycling
91,40.75,2.17,15.75,1.48,16.25,2.05,cycling
92,35.25,3.27,18.75,6.14,16.75,2.28,cycling
93,34.75,2.17,18.67,2.49,9.5,0.5,cycling
94,30.0,4.55,18.25,1.64,17.33,0.94,cycling
95,34.33,3.09,15.0,2.45,17.0,1.22,cycling
96,41.25,1.3,15.75,1.48,19.5,1.5,cycling
97,40.25,4.92,16.0,3.74,20.0,3.08,cycling
98,33.75,2.49,21.0,0.0,15.33,2.87,cycling
99,32.0,1.0,18.67,1.7,12.5,4.97,cycling
100,30.0,5.35,16.5,2.69,17.0,1.41,cycling
101,40.25,1.79,12.5,2.69,19.75,1.48,cycling
102,43.67,1.25,17.33,3.86,20.33,0.94,cycling
103,36.75,3.56,20.25,3.7,15.75,3.77,cycling
104,36.25,0.43,19.25,1.3,12.5,3.77,cycling
105,31.75,5.36,16.25,1.09,18.0,1.22,cycling
106,38.25,2.49,13.75,3.11,19.75,1.09,cycling
107,42.0,1.41,16.0,3.08,22.0,1.22,cycling
108,34.5,4.97,16.5,4.03,15.25,3.96,cycling
109,35.5,1.5,20.0,1.41,13.33,3.68,cycling
110,33.0,4.24,14.0,2.83,14.5,2.6,cycling
