,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,35.5,3.84,19.75,2.77,20.25,3.27,cycling
1,33.5,12.99,16.5,4.72,22.5,1.5,cycling
2,42.0,0.0,9.0,3.67,20.25,1.3,cycling
3,41.5,1.5,12.33,0.47,18.0,2.45,cycling
4,35.25,2.49,19.5,3.35,24.25,0.43,cycling
5,36.0,0.0,20.25,3.34,18.25,2.38,cycling
6,36.25,2.49,16.67,4.64,22.33,2.36,cycling
7,34.75,5.21,18.5,4.92,19.25,4.26,cycling
8,40.67,1.25,15.5,3.91,23.67,2.05,cycling
9,42.67,0.47,9.0,2.0,20.25,0.83,cycling
10,43.75,1.64,9.75,3.27,15.5,4.15,cycling
11,35.75,3.27,17.5,3.91,18.5,3.91,cycling
12,35.25,1.3,21.5,2.69,19.5,1.5,cycling
13,35.25,1.3,16.5,1.12,22.25,0.83,cycling
14,37.75,3.27,19.75,2.77,19.75,0.83,cycling
15,39.0,2.12,16.25,5.12,21.0,7.07,cycling
16,42.5,0.87,10.0,4.0,19.67,0.94,cycling
17,41.5,2.5,11.25,3.03,15.75,3.9,cycling
18,36.67,0.94,17.25,3.42,22.33,2.49,cycling
19,36.75,0.83,22.75,1.3,19.0,2.92,cycling
20,36.33,0.47,19.25,0.83,17.0,0.82,cycling
21,35.0,1.41,20.33,0.94,21.75,1.79,cycling
22,37.5,3.35,22.5,2.06,22.0,1.0,cycling
23,38.75,1.79,18.5,4.39,21.75,3.9,cycling
24,42.25,1.79,7.0,2.74,17.0,2.92,cycling
25,39.0,4.24,14.75,2.59,22.25,2.05,cycling
26,36.0,0.0,24.0,0.0,18.67,5.19,cycling
27,36.67,0.47,19.5,1.5,19.67,0.94,cycling
28,34.5,1.5,20.25,0.83,23.0,1.22,cycling
29,34.75,2.95,22.0,1.58,22.0,2.12,cycling
30,31.33,7.85,18.67,4.99,22.25,2.38,cycling
31,41.5,0.87,11.0,5.05,21.75,1.48,cycling
32,44.0,1.22,12.5,3.5,14.0,6.44,cycling
33,36.75,3.27,19.0,3.39,23.75,1.79,cycling
34,36.0,0.0,21.5,2.18,18.75,1.3,cycling
35,33.75,1.3,18.25,1.64,22.25,0.83,cycling
36,37.5,3.84,21.75,3.34,20.5,0.87,cycling
37,38.75,1.79,14.5,7.37,20.5,5.36,cycling
