,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,42.0,0.0,14.5,3.5,18.75,2.49,cycling
1,40.67,1.25,13.25,3.7,15.33,4.03,cycling
2,36.0,2.45,24.0,0.82,22.0,2.74,cycling
3,34.5,1.5,20.75,5.07,13.5,3.35,cycling
4,32.5,4.61,21.0,2.45,15.67,4.11,cycling
5,39.75,1.48,14.0,4.74,16.0,1.63,cycling
6,43.25,0.83,18.0,2.55,10.0,1.0,cycling
7,37.75,4.6,11.75,0.83,19.25,1.09,cycling
8,33.75,2.49,11.75,2.95,20.0,1.22,cycling
9,35.5,3.04,15.33,4.03,17.33,1.7,cycling
10,36.75,5.17,15.25,4.6,15.75,2.86,cycling
11,43.0,1.22,17.5,2.18,13.5,1.5,cycling
12,38.0,2.83,13.0,2.83,16.0,1.41,cycling
13,36.0,0.0,23.0,1.22,22.0,2.16,cycling
14,32.75,2.17,20.25,3.27,11.75,6.87,cycling
15,29.0,1.41,15.33,0.47,16.5,1.12,cycling
16,39.25,1.79,14.5,3.5,14.75,4.82,cycling
17,44.0,0.71,14.75,2.38,22.25,2.49,cycling
18,38.75,5.26,11.33,3.3,21.5,2.6,cycling
19,34.0,2.83,23.75,0.43,19.67,1.25,cycling
20,34.25,5.31,15.25,6.02,20.25,1.48,cycling
21,36.0,6.4,16.33,4.11,14.0,2.83,cycling
22,43.67,0.47,19.0,2.83,18.25,3.7,cycling
23,41.0,0.82,11.0,5.87,12.0,6.48,cycling
24,36.5,0.87,23.25,3.11,21.5,3.57,cycling
25,32.0,1.41,20.0,5.66,15.75,3.49,cycling
26,29.75,4.71,20.0,2.74,15.25,3.56,cycling
27,40.0,1.22,18.67,2.62,21.75,5.67,cycling
28,43.0,0.71,15.75,2.77,15.5,7.16,cycling
29,37.75,2.05,15.5,3.04,16.75,3.27,cycling
30,34.25,1.3,17.25,3.03,20.75,2.17,cycling
31,32.5,8.17,16.25,3.49,20.25,1.3,cycling
32,35.5,6.06,19.25,3.27,19.75,5.12,cycling
33,42.25,1.48,15.67,1.7,21.25,2.68,cycling
34,40.5,3.2,12.75,5.8,18.25,3.63,cycling
35,33.75,1.3,14.25,2.86,18.75,1.48,cycling
36,33.0,0.0,9.0,0.82,21.0,0.0,cycling
37,30.0,3.67,21.0,3.0,20.4,2.06,cycling
38,39.5,1.8,20.75,2.28,16.0,5.05,cycling
39,42.5,1.8,15.5,0.5,21.67,3.3,cycling
40,34.0,5.1,13.75,4.02,18.0,5.72,cycling
41,32.67,0.47,10.0,2.35,19.0,2.94,cycling
42,32.0,2.83,18.33,5.44,20.0,1.58,cycling
43,30.75,5.76,18.67,3.3,19.5,4.56,cycling
44,41.25,0.83,16.0,3.24,24.5,1.8,cycling
45,43.0,1.58,13.75,1.79,21.5,2.96,cycling
46,34.75,4.02,16.75,1.09,18.25,4.6,cycling
47,32.75,0.43,12.75,1.3,20.25,1.3,cycling
48,35.0,3.67,19.25,3.7,17.5,2.5,cycling
49,35.0,5.96,23.0,0.0,14.5,0.5,cycling
50,42.75,1.3,14.25,7.4,24.5,0.5,cycling
51,40.75,3.19,16.0,2.45,20.25,3.56,cycling
52,35.33,1.7,14.2,4.26,18.75,3.56,cycling
53,32.25,1.92,20.33,0.94,15.67,2.05,cycling
54,28.67,4.19,18.25,5.21,15.67,3.3,cycling
55,32.5,7.7,15.5,5.22,16.5,4.56,cycling
56,42.0,0.0,17.33,1.7,21.25,5.45,cycling
57,40.5,2.29,14.75,2.95,13.5,4.72,cycling
58,36.0,1.73,15.0,6.48,20.75,1.09,cycling
59,34.5,2.6,20.25,2.28,18.0,0.71,cycling
60,32.75,6.26,17.25,4.82,18.0,4.24,cycling
61,40.67,1.7,15.67,3.3,21.75,3.9,cycling
62,42.5,2.06,16.0,1.41,21.33,0.47,cycling
63,34.0,3.74,14.0,1.58,19.0,3.56,cycling
64,32.75,0.43,19.0,3.46,19.5,3.35,cycling
65,27.67,4.78,18.0,4.9,18.67,1.7,cycling
66,33.75,7.46,15.75,5.63,15.5,5.5,cycling
67,43.0,1.41,17.0,1.22,23.33,1.7,cycling
68,42.0,2.12,13.75,2.86,13.0,6.6,cycling
69,36.25,2.05,14.0,2.83,18.5,3.04,cycling
70,33.75,1.3,16.5,1.5,21.25,3.11,cycling
71,31.0,4.55,18.33,4.19,20.0,1.73,cycling
72,36.75,2.49,15.67,3.3,15.67,3.86,cycling
73,42.67,0.94,16.5,2.06,21.2,1.83,cycling
74,38.0,5.05,15.5,2.5,18.67,3.3,cycling
75,35.0,1.41,13.75,1.92,17.33,1.7,cycling
76,35.0,2.83,11.0,9.63,19.75,2.77,cycling
77,35.5,3.91,15.5,3.57,19.0,2.12,cycling
78,41.0,1.58,16.5,1.5,22.5,2.6,cycling
79,43.25,1.92,15.25,2.86,19.75,3.27,cycling
80,35.0,4.58,16.0,3.39,18.67,1.89,cycling
81,33.75,1.3,17.0,3.0,20.0,2.92,cycling
82,32.25,4.49,16.25,4.92,15.33,4.5,cycling
83,36.0,5.83,17.5,1.5,16.25,2.68,cycling
84,42.25,0.43,16.25,2.49,12.5,4.27,cycling
85,37.5,2.06,15.33,4.03,17.5,4.27,cycling
86,34.75,1.79,20.0,1.0,17.0,3.94,cycling
87,35.25,5.76,18.67,4.11,19.33,3.68,cycling
88,34.75,3.42,14.25,5.93,13.8,2.48,cycling
89,42.0,2.55,20.0,1.41,14.67,4.71,cycling
90,40.5,4.5,18.5,3.04,14.0,2.74,cycling
91,34.0,2.83,19.25,5.07,22.33,0.47,cycling
92,30.5,0.87,23.25,1.3,15.0,4.24,cycling
93,35.5,6.1,19.0,3.67,17.75,5.07,cycling
94,38.67,0.47,17.33,3.3,11.0,6.78,cycling
95,42.25,1.09,16.5,4.39,14.25,2.49,cycling
96,37.67,4.78,17.33,2.05,14.5,6.18,cycling
97,32.67,2.49,19.75,4.6,19.75,3.7,cycling
98,33.75,3.27,20.5,2.87,14.0,5.43,cycling
99,34.5,4.5,14.75,3.27,16.75,5.67,cycling
100,40.25,1.3,15.25,4.38,10.75,4.21,cycling
101,42.75,0.83,18.0,2.45,16.0,2.83,cycling
102,35.0,4.06,19.5,4.97,20.0,6.6,cycling
103,32.75,2.68,24.0,0.0,14.67,1.89,cycling
104,32.25,9.12,13.5,9.39,17.25,2.28,cycling
105,39.5,0.5,15.67,2.87,17.33,2.36,cycling
106,43.75,1.3,14.5,5.59,17.25,3.34,cycling
107,36.5,5.55,13.0,7.04,13.25,5.07,cycling
108,33.33,2.05,22.0,1.0,22.0,1.41,cycling
109,32.0,5.34,23.0,1.41,20.25,1.48,cycling
110,33.75,6.18,17.0,4.95,20.25,2.28,cycling
111,38.75,2.17,18.25,2.17,13.5,6.18,cycling
112,42.25,0.43,21.25,1.3,15.0,2.12,cycling
113,39.25,5.36,15.0,3.94,19.0,3.61,cycling
114,33.0,2.12,23.25,1.3,18.25,4.09,cycling
115,32.25,3.9,17.75,7.76,16.25,3.03,cycling
116,36.5,2.87,15.0,6.96,15.0,6.52,cycling
117,39.25,0.83,15.0,2.16,15.0,4.24,cycling
118,41.25,1.3,15.5,2.6,17.0,4.06,cycling
119,36.0,2.12,22.0,4.06,23.75,3.7,cycling
120,34.5,2.6,21.67,2.05,20.0,0.0,cycling
121,31.25,7.92,18.0,3.74,20.33,1.25,cycling
122,40.25,1.3,19.5,3.5,17.75,3.7,cycling
123,44.33,0.94,7.0,5.0,17.67,2.05,cycling
124,36.5,4.82,14.75,3.56,16.75,4.32,cycling
125,32.75,1.48,23.25,1.3,16.0,5.05,cycling
126,32.33,2.62,11.67,8.73,8.5,3.2,cycling
