,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,39.0,6.48,12.67,0.94,17.67,1.25,walking
1,31.75,2.49,16.25,5.31,17.0,2.24,walking
2,34.0,2.83,16.33,3.4,16.33,1.25,walking
3,38.5,6.06,18.0,2.12,14.25,3.56,walking
4,28.0,4.06,17.5,1.8,19.5,2.06,walking
5,32.0,7.65,11.5,3.57,16.0,3.24,walking
6,41.75,2.17,17.0,2.83,12.5,2.6,walking
7,38.75,3.27,17.0,1.41,14.75,1.79,walking
8,40.75,1.48,12.25,2.17,17.5,3.5,walking
9,30.0,5.61,14.0,4.32,18.0,4.74,walking
10,25.5,6.18,11.5,5.12,14.33,4.78,walking
11,36.75,5.36,17.0,1.41,12.0,5.39,walking
12,34.75,3.49,13.5,1.5,11.33,3.4,walking
13,35.5,5.94,21.33,0.47,17.67,6.18,walking
14,37.67,6.6,17.25,3.56,21.67,2.62,walking
15,30.0,0.0,13.0,3.67,9.67,3.4,walking
16,29.0,6.53,17.33,1.7,9.25,5.93,walking
17,38.0,8.31,14.5,4.5,14.5,3.77,walking
18,35.5,2.18,13.75,1.92,11.75,0.43,walking
19,38.25,0.83,12.25,1.48,17.25,6.18,walking
20,38.75,5.54,16.25,2.05,16.75,4.6,walking
21,28.25,2.38,17.5,3.35,17.5,1.5,walking
22,27.0,7.65,14.5,3.35,17.0,5.39,walking
23,36.75,6.5,20.67,2.05,17.5,3.57,walking
24,31.25,7.08,16.75,1.3,19.5,2.96,walking
25,35.5,7.76,11.0,3.74,19.0,1.41,walking
26,36.33,6.18,10.25,5.54,16.25,5.02,walking
27,27.33,3.4,18.0,3.74,16.5,2.5,walking
28,31.5,4.03,19.0,2.12,17.75,2.17,walking
29,34.8,1.94,17.25,1.3,15.6,4.18,walking
30,37.0,1.41,12.25,7.36,7.67,1.7,walking
31,40.25,3.27,15.75,1.92,16.25,2.49,walking
32,29.0,5.1,19.25,1.79,12.33,0.94,walking
33,24.33,3.68,14.67,4.71,18.5,2.18,walking
34,39.0,3.54,17.75,3.63,18.75,2.59,walking
35,35.5,1.5,14.5,4.77,16.0,2.45,walking
36,34.0,5.24,14.0,3.67,14.5,2.29,walking
37,35.5,7.3,18.0,2.12,13.5,2.96,walking
38,34.5,1.5,18.0,1.87,14.0,7.25,walking
39,27.67,1.89,10.0,2.94,12.75,7.15,walking
40,36.75,5.76,15.5,4.97,15.75,7.76,walking
41,31.5,3.64,17.25,7.15,12.25,5.17,walking
42,35.0,2.12,22.25,1.48,18.0,2.83,walking
43,37.25,7.26,10.25,2.77,19.0,1.22,walking
44,33.0,2.12,12.25,3.19,23.0,2.74,walking
45,34.75,6.02,18.0,2.12,12.75,4.97,walking
46,44.5,1.8,17.75,3.9,18.25,5.36,walking
47,38.75,2.77,17.67,2.87,19.67,0.94,walking
48,32.5,6.18,20.8,1.94,17.75,3.49,walking
49,30.25,6.72,18.67,0.47,16.0,4.32,walking
50,31.0,2.16,17.0,2.35,9.0,8.64,walking
51,34.33,2.36,16.67,2.49,16.0,9.19,walking
52,36.0,2.45,11.0,7.12,18.75,2.59,walking
53,33.0,5.79,16.0,4.85,18.75,1.48,walking
54,37.67,3.68,17.67,2.05,18.75,4.97,walking
55,31.0,1.41,11.67,3.3,18.0,2.12,walking
56,21.5,5.68,13.0,4.06,13.5,3.35,walking
57,34.0,4.58,12.0,3.94,14.0,3.08,walking
58,36.0,5.61,12.25,4.6,15.25,2.77,walking
59,32.25,5.36,15.0,3.32,21.25,1.09,walking
60,36.75,5.67,20.0,1.87,20.25,2.49,walking
61,36.5,2.87,10.0,5.34,13.0,5.15,walking
62,28.33,1.89,14.33,4.11,15.5,0.5,walking
63,33.8,5.11,11.5,3.84,11.5,3.25,walking
64,33.25,1.64,10.5,5.59,13.75,2.77,walking
65,34.0,2.35,15.5,2.5,16.0,5.1,walking
66,35.5,10.71,11.67,1.89,19.0,2.16,walking
67,29.0,5.34,18.33,3.09,21.0,0.0,walking
68,28.5,6.18,15.5,4.82,16.5,2.29,walking
69,40.75,3.27,17.0,1.22,17.0,1.22,walking
70,37.0,1.41,17.5,3.64,13.67,1.25,walking
71,39.0,3.0,18.0,2.83,19.0,2.83,walking
72,36.5,6.8,17.5,2.6,17.5,2.69,walking
73,34.25,3.34,12.6,5.5,21.0,6.42,walking
74,30.75,6.18,19.75,1.64,20.0,5.34,walking
75,37.5,2.6,15.33,2.49,11.0,4.0,walking
76,33.67,0.94,14.75,2.17,14.0,1.41,walking
77,33.5,4.09,16.75,2.68,14.0,2.74,walking
78,36.0,6.53,10.67,5.44,11.0,3.94,walking
79,32.5,2.29,15.5,2.87,20.75,0.43,walking
80,23.75,8.38,13.75,2.05,16.5,2.18,walking
81,37.25,6.72,14.0,4.36,12.5,4.82,walking
82,31.5,2.69,13.25,1.92,15.25,2.59,walking
83,39.25,2.77,19.25,2.59,13.25,3.27,walking
84,40.25,4.44,19.5,1.66,13.5,4.97,walking
85,32.5,2.87,12.67,6.85,17.33,0.47,walking
86,35.5,4.72,14.5,3.2,18.0,3.0,walking
87,40.0,2.35,14.75,3.27,17.0,3.0,walking
88,36.33,0.47,17.75,3.27,18.0,0.82,walking
89,36.67,5.56,14.67,2.05,17.25,4.09,walking
90,39.75,5.36,9.0,1.87,15.0,5.74,walking
91,28.75,3.03,14.25,3.77,19.25,2.28,walking
92,26.25,6.26,13.5,6.34,15.25,1.79,walking
93,38.0,2.45,13.5,2.06,13.5,4.15,walking
94,34.5,2.6,17.25,1.48,19.67,3.09,walking
95,36.75,0.83,12.25,4.55,12.75,6.42,walking
96,32.0,8.92,15.67,3.86,20.0,0.82,walking
97,27.0,4.24,15.0,2.83,10.0,3.54,walking
98,37.0,5.05,18.75,1.3,14.75,2.77,walking
99,37.5,5.68,17.0,5.35,6.33,2.05,walking
100,32.75,3.34,13.25,2.38,11.5,2.29,walking
101,36.0,2.45,20.75,2.17,15.33,2.05,walking
102,29.75,0.43,12.0,2.12,11.67,2.49,walking
103,25.33,2.36,19.0,1.41,13.25,3.96,walking
104,31.25,5.85,16.0,5.87,19.0,3.16,walking
105,35.75,3.9,11.5,6.02,17.25,3.34,walking
106,33.5,1.5,18.5,2.87,14.25,3.34,walking
107,37.75,5.07,12.75,3.27,16.75,5.02,walking
108,35.5,6.18,22.25,1.09,17.5,4.61,walking
109,24.25,7.36,15.5,3.2,17.25,2.49,walking
110,37.0,4.58,17.0,2.83,14.0,2.74,walking
111,33.75,6.02,16.33,3.4,17.0,7.25,walking
112,29.5,5.55,20.75,5.07,17.0,2.12,walking
113,43.25,2.77,12.75,6.38,15.0,3.67,walking
114,33.5,8.67,18.25,3.11,18.75,2.49,walking
115,31.5,2.96,17.0,2.55,15.0,6.12,walking
116,38.5,3.91,19.0,4.06,20.0,2.35,walking
117,38.0,2.45,15.25,8.32,13.75,3.03,walking
118,39.0,1.87,18.5,2.96,18.33,4.5,walking
119,40.75,5.67,14.5,0.87,22.5,1.5,walking
120,42.5,3.77,13.33,4.99,18.0,2.16,walking
121,42.5,2.29,15.67,3.09,16.67,3.68,walking
