,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,32.25,5.76,14.0,4.36,18.0,2.12,walking
1,37.75,5.07,15.5,3.2,14.75,1.79,walking
2,34.5,2.6,20.0,4.74,20.5,2.87,walking
3,23.75,5.36,11.75,6.22,14.25,3.77,walking
4,41.25,3.77,15.0,6.63,11.5,2.69,walking
5,36.75,1.3,13.5,3.35,15.0,2.55,walking
6,37.0,1.22,17.5,4.92,12.5,3.64,walking
7,38.5,7.09,11.5,6.8,16.0,4.74,walking
8,27.5,6.42,16.33,2.62,14.67,3.86,walking
9,26.0,3.61,15.75,2.95,14.25,6.3,walking
10,40.33,1.25,14.75,2.17,15.0,2.45,walking
11,35.0,1.22,17.0,1.22,14.75,3.27,walking
12,35.0,2.92,18.75,3.11,16.5,2.96,walking
13,37.67,8.34,15.0,2.45,14.33,8.18,walking
14,33.25,1.79,15.67,2.87,13.0,3.74,walking
15,32.75,6.94,14.75,2.17,15.0,2.45,walking
16,42.75,4.15,20.25,0.83,12.0,2.12,walking
17,41.5,1.5,11.5,4.61,14.0,4.69,walking
18,33.25,8.64,11.75,7.85,11.75,2.17,walking
19,31.25,4.71,17.25,3.03,17.5,3.77,walking
20,25.5,3.35,13.25,1.09,18.25,1.79,walking
21,32.5,10.5,15.0,1.63,18.67,1.7,walking
22,38.25,0.83,19.0,4.18,15.25,2.38,walking
23,36.25,3.56,19.33,2.36,15.33,1.25,walking
24,42.33,2.87,16.0,2.55,21.0,0.0,walking
25,33.33,2.05,12.25,3.03,18.67,3.3,walking
26,23.67,2.36,9.67,1.25,15.33,4.03,walking
27,37.67,5.44,16.0,1.41,10.0,6.0,walking
28,39.0,3.74,17.5,3.64,13.5,3.2,walking
29,33.5,2.87,11.0,1.22,17.5,3.35,walking
30,36.0,4.24,14.33,0.47,15.67,2.62,walking
31,33.25,2.95,12.75,1.92,12.25,6.87,walking
32,32.25,7.46,17.5,2.6,16.5,3.91,walking
33,39.5,3.84,18.0,2.55,18.0,1.73,walking
34,37.5,1.12,17.75,1.64,16.5,2.69,walking
35,36.75,3.27,11.0,7.0,15.0,4.24,walking
36,29.5,14.5,18.25,1.79,18.25,5.93,walking
37,25.25,7.33,16.5,1.5,21.5,2.87,walking
38,32.33,3.3,15.5,1.5,18.33,5.25,walking
39,39.5,6.54,15.75,1.3,9.25,7.36,walking
40,31.5,4.5,15.0,1.0,15.5,3.5,walking
41,36.0,2.12,14.0,2.55,17.25,2.86,walking
42,33.75,5.36,20.5,2.96,18.75,4.6,walking
43,29.25,2.86,19.75,2.17,18.5,2.06,walking
44,34.75,5.07,17.75,3.42,12.75,3.27,walking
45,38.25,5.76,18.25,3.7,14.0,4.85,walking
46,32.5,3.5,13.0,2.0,19.75,1.48,walking
47,36.5,4.15,16.0,2.74,16.75,2.49,walking
48,29.0,3.67,16.0,2.55,9.25,3.56,walking
49,25.25,4.76,15.0,5.1,14.0,4.12,walking
50,38.33,4.99,14.33,1.7,10.5,3.5,walking
51,34.2,3.6,16.5,2.69,14.75,1.79,walking
52,34.67,6.85,9.5,3.57,14.0,5.35,walking
53,34.0,12.14,16.5,3.35,20.75,2.95,walking
54,28.5,4.72,15.25,4.02,18.5,6.8,walking
55,31.33,6.13,15.33,4.92,15.0,2.12,walking
56,41.0,3.0,17.75,1.79,18.25,2.77,walking
57,31.25,1.3,14.75,5.93,17.5,2.18,walking
58,36.0,3.67,20.75,0.43,16.0,2.24,walking
59,34.0,12.51,19.75,1.09,19.75,4.71,walking
60,30.25,2.59,21.0,1.87,21.25,0.43,walking
61,30.0,3.67,21.25,1.09,21.75,0.83,walking
62,40.67,3.68,22.67,1.89,8.0,4.97,walking
63,36.5,2.29,17.25,3.77,14.75,5.89,walking
64,41.25,3.27,15.25,6.06,23.25,1.48,walking
65,35.25,5.36,18.75,2.86,18.25,4.44,walking
66,28.25,5.72,16.25,6.1,14.5,5.12,walking
67,39.5,3.57,18.75,2.49,15.0,7.58,walking
68,32.25,3.9,18.25,4.26,20.0,2.12,walking
69,35.5,5.41,18.0,4.32,13.33,2.36,walking
70,37.25,7.15,12.25,6.57,17.25,2.86,walking
71,31.5,3.35,12.67,3.3,19.25,1.09,walking
72,35.5,1.5,10.5,5.59,19.25,1.92,walking
73,36.25,3.77,12.25,8.26,20.25,2.59,walking
74,38.5,1.5,18.75,3.9,20.0,0.71,walking
75,36.75,3.27,15.75,0.83,14.0,2.94,walking
76,39.5,8.29,13.5,6.22,18.5,5.12,walking
77,24.67,1.7,13.75,2.28,15.67,6.18,walking
78,24.0,2.12,13.33,3.4,14.0,7.91,walking
79,42.67,1.7,21.67,0.94,18.0,2.55,walking
80,32.5,6.65,18.75,3.9,16.33,3.3,walking
81,34.5,11.32,21.0,2.12,11.25,5.12,walking
82,39.75,5.36,15.5,2.87,14.25,1.92,walking
83,31.0,3.0,16.5,2.96,17.5,0.5,walking
84,33.0,6.36,11.5,2.18,12.25,2.17,walking
85,38.75,5.63,12.25,2.28,16.75,3.49,walking
86,35.0,4.24,14.0,5.05,18.25,4.21,walking
87,37.75,5.36,16.0,3.56,11.67,0.47,walking
88,36.75,6.06,12.75,3.11,17.25,3.49,walking
89,28.0,1.87,17.75,4.71,19.25,0.83,walking
90,36.0,4.9,16.0,2.83,17.67,4.19,walking
91,30.0,4.55,16.25,4.76,21.0,2.12,walking
92,36.0,0.0,10.5,5.32,14.33,4.03,walking
93,39.0,6.6,8.25,3.77,5.75,3.27,walking
94,31.0,2.92,9.33,4.19,14.75,4.6,walking
95,30.5,5.02,15.75,2.86,14.0,1.22,walking
96,40.5,2.69,14.5,3.77,15.75,3.11,walking
97,36.0,0.0,14.33,2.62,18.0,4.53,walking
98,35.0,5.05,17.0,2.12,15.33,3.09,walking
99,37.5,6.87,15.75,1.48,16.5,1.5,walking
100,24.25,7.26,15.75,5.8,13.25,5.31,walking
101,29.25,6.06,10.67,8.06,15.25,4.02,walking
102,40.25,3.19,15.25,1.3,17.75,2.38,walking
103,33.75,1.3,19.5,1.5,14.5,6.26,walking
104,37.75,1.09,17.33,0.94,16.0,2.94,walking
105,34.5,7.23,7.67,4.03,17.0,2.12,walking
106,27.0,2.55,14.75,1.64,15.75,1.48,walking
107,28.67,1.25,19.33,5.91,23.0,1.41,walking
108,40.5,4.5,17.33,3.3,16.67,2.62,walking
109,35.25,1.3,17.25,3.27,17.67,4.03,walking
110,35.75,3.63,9.67,5.31,15.25,3.96,walking
111,36.75,1.3,13.75,2.05,13.0,5.79,walking
