,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,32.25,3.27,14.5,6.02,13.25,4.02,walking
1,37.5,1.12,16.75,4.6,17.25,4.32,walking
2,34.0,7.45,18.0,0.0,16.0,2.55,walking
3,28.75,4.02,14.5,1.5,15.0,2.55,walking
4,37.5,5.41,15.25,4.44,14.67,1.25,walking
5,40.5,3.84,14.0,7.84,12.5,4.03,walking
6,39.0,0.0,16.0,1.41,20.0,1.41,walking
7,41.5,2.06,20.0,1.58,16.0,2.12,walking
8,31.25,4.44,14.6,2.42,16.4,2.87,walking
9,25.25,4.26,11.5,6.54,16.75,3.49,walking
10,33.0,1.87,15.0,4.24,19.0,1.63,walking
11,36.25,0.43,15.0,1.22,17.25,3.9,walking
12,37.0,1.22,16.0,3.39,13.0,4.47,walking
13,39.75,7.98,18.25,2.28,16.0,3.61,walking
14,29.33,1.89,12.33,3.86,11.33,3.86,walking
15,30.33,2.49,17.0,5.05,11.33,0.94,walking
16,41.33,2.62,12.67,3.4,13.33,0.94,walking
17,36.75,3.27,17.75,2.28,16.25,5.07,walking
18,31.5,4.5,8.33,5.19,13.25,3.96,walking
19,34.5,10.06,12.33,2.36,15.25,4.71,walking
20,28.75,1.09,11.33,2.05,17.67,1.89,walking
21,30.33,4.92,14.0,3.58,17.0,1.41,walking
22,39.75,5.63,13.0,1.22,13.75,2.05,walking
23,28.0,1.41,21.0,1.87,12.75,2.28,walking
24,33.75,3.9,18.5,2.29,13.75,5.02,walking
25,40.0,6.2,15.25,2.17,17.33,2.36,walking
26,26.25,5.93,14.0,1.41,18.75,3.27,walking
27,32.0,5.52,15.75,1.48,19.5,2.06,walking
28,39.0,4.64,16.67,5.44,17.0,1.63,walking
29,36.25,0.43,17.67,4.03,14.33,2.05,walking
30,33.75,4.92,17.0,2.68,15.2,2.48,walking
31,33.25,5.07,13.67,1.7,13.0,1.41,walking
32,23.25,7.66,13.5,2.06,16.5,4.15,walking
33,32.0,8.28,14.5,4.27,15.67,2.62,walking
34,39.0,4.24,17.67,2.87,14.0,2.83,walking
35,36.0,2.12,15.75,3.11,16.0,4.3,walking
36,43.33,2.87,17.0,4.06,16.67,3.4,walking
37,28.0,9.41,10.67,3.09,16.0,3.08,walking
38,21.0,2.45,20.33,3.09,12.25,5.26,walking
39,35.0,10.82,15.5,5.36,16.0,2.0,walking
40,40.25,4.09,16.0,3.24,12.75,5.54,walking
41,35.25,3.27,14.75,5.54,17.25,5.12,walking
42,36.5,5.12,15.0,3.08,14.0,6.82,walking
43,32.75,7.46,16.0,2.83,13.75,5.36,walking
44,18.33,7.76,17.75,2.86,19.25,1.79,walking
45,34.25,3.49,14.67,2.87,17.25,1.92,walking
46,35.25,1.3,16.0,2.45,18.25,5.93,walking
47,32.75,5.31,13.33,2.05,14.33,1.89,walking
48,37.0,8.03,12.33,0.47,16.0,2.83,walking
49,29.0,4.9,19.75,1.3,16.25,5.93,walking
50,23.0,5.89,16.5,6.18,15.67,1.7,walking
51,38.25,2.49,9.5,7.23,15.0,5.89,walking
52,33.75,2.49,10.75,7.46,10.67,1.89,walking
53,36.0,2.12,16.5,1.5,17.0,3.24,walking
54,40.33,7.32,13.33,1.25,19.75,3.03,walking
55,30.0,1.73,14.25,0.43,12.75,3.03,walking
56,30.5,7.5,14.25,2.28,16.5,3.2,walking
57,41.0,3.67,21.25,1.09,16.0,2.12,walking
58,32.0,2.74,17.75,2.38,17.75,2.38,walking
59,30.75,8.84,11.25,6.5,17.5,2.69,walking
60,36.0,4.24,19.5,1.5,17.0,3.67,walking
61,24.25,5.36,15.0,2.74,13.5,1.66,walking
62,23.25,9.34,17.25,3.77,17.25,6.65,walking
63,36.25,2.17,15.25,7.19,11.25,6.38,walking
64,32.25,2.49,16.5,6.54,17.5,2.29,walking
65,42.5,2.29,16.5,3.35,18.25,5.31,walking
66,36.25,4.71,12.67,3.3,18.0,2.45,walking
67,33.0,3.08,16.2,5.15,20.0,4.15,walking
68,41.25,4.92,19.0,1.22,16.5,6.18,walking
69,29.75,7.22,21.67,1.7,17.67,0.47,walking
70,22.33,0.47,21.5,2.29,16.33,1.25,walking
71,32.0,3.74,13.0,2.12,18.33,4.5,walking
72,40.0,4.24,14.75,2.68,19.0,6.2,walking
73,33.67,1.7,12.67,5.91,17.25,2.77,walking
74,37.5,4.03,13.5,3.5,17.0,5.24,walking
75,36.0,0.0,18.0,2.45,15.25,3.27,walking
76,31.25,3.27,21.0,2.45,17.75,3.11,walking
77,36.5,7.3,8.75,3.49,19.5,5.59,walking
78,37.75,4.44,11.75,5.49,16.25,1.64,walking
79,29.75,4.26,15.25,3.11,19.5,4.39,walking
80,34.5,3.84,16.5,3.84,15.75,1.3,walking
81,33.75,3.27,21.0,2.45,19.67,1.89,walking
82,36.0,4.64,14.67,0.47,13.67,2.36,walking
83,43.33,1.25,16.5,0.87,17.33,5.19,walking
84,38.75,1.48,18.75,1.3,16.67,1.7,walking
85,36.0,6.38,17.33,2.05,15.75,0.43,walking
86,38.5,6.65,18.5,5.68,13.75,5.17,walking
87,29.75,2.17,20.0,1.58,10.0,3.74,walking
88,31.75,3.9,10.0,6.16,16.67,1.25,walking
89,35.5,3.35,13.5,3.64,17.75,3.83,walking
90,30.0,5.2,15.25,6.02,17.5,3.77,walking
91,35.67,4.5,15.0,2.12,18.33,3.68,walking
92,39.0,4.95,18.25,2.95,22.5,1.12,walking
93,29.0,2.92,18.25,2.38,20.75,1.92,walking
