,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,35.0,3.67,16.5,3.77,14.0,1.63,walking
1,28.5,3.35,17.5,3.77,12.25,3.9,walking
2,35.5,2.87,15.75,2.86,17.75,5.07,walking
3,29.75,12.19,16.25,2.17,20.75,2.59,walking
4,27.0,2.12,16.75,0.83,24.75,1.64,walking
5,36.0,5.61,12.25,2.28,19.25,2.68,walking
6,38.5,4.33,16.0,5.7,15.25,2.38,walking
7,35.25,2.49,16.0,1.41,15.0,2.83,walking
8,35.75,7.05,11.0,4.42,12.5,8.08,walking
9,36.0,7.04,15.0,2.12,16.75,4.02,walking
10,23.75,5.49,12.33,2.05,16.75,5.31,walking
11,37.0,5.05,16.67,2.36,17.0,1.41,walking
12,39.5,2.18,20.67,2.05,15.67,6.13,walking
13,36.5,2.29,21.33,1.89,12.0,2.45,walking
14,31.5,7.23,17.25,5.07,15.0,3.54,walking
15,33.0,5.72,20.25,0.83,14.33,9.74,walking
16,30.4,2.33,19.5,2.06,22.2,3.31,walking
17,37.5,4.97,12.0,4.74,13.25,3.03,walking
18,41.33,0.94,18.5,4.09,11.67,7.76,walking
19,38.5,0.5,19.0,2.0,16.5,1.5,walking
20,38.5,0.5,19.0,2.0,16.5,1.5,walking
21,36.15,3.74,16.5,4.17,14.69,6.12,walking
22,36.15,3.74,16.5,4.17,14.69,6.12,walking
23,32.0,2.74,17.67,3.68,15.0,2.16,walking
24,41.25,3.77,15.25,1.79,17.5,1.5,walking
25,38.5,0.5,15.5,3.28,18.5,1.12,walking
26,36.0,3.67,14.5,2.18,16.75,2.38,walking
27,40.75,6.38,12.25,6.61,14.0,5.52,walking
28,28.5,1.12,15.25,4.09,14.25,5.12,walking
29,25.25,3.63,14.67,4.92,16.67,1.89,walking
30,39.0,3.54,16.75,3.27,19.25,2.38,walking
31,29.25,5.67,13.0,5.83,16.0,1.22,walking
32,25.67,4.19,17.67,2.05,17.5,3.5,walking
33,39.0,3.54,13.75,2.59,18.75,1.79,walking
