,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,35.75,2.77,14.67,2.05,14.0,0.0,walking
1,40.0,4.06,12.0,3.94,13.0,7.38,walking
2,33.0,4.24,14.0,1.0,15.67,2.62,walking
3,30.25,0.43,15.25,2.77,20.25,7.4,walking
4,40.0,0.82,13.25,5.8,21.0,2.94,walking
5,34.5,1.5,13.0,1.87,16.25,4.49,walking
6,35.5,3.91,14.5,3.77,17.5,1.12,walking
7,38.67,6.94,18.33,1.25,18.25,1.79,walking
8,27.75,6.83,9.5,4.97,17.5,3.57,walking
9,27.75,3.9,17.25,2.49,14.5,2.6,walking
10,38.25,4.32,17.5,4.15,18.75,4.44,walking
11,32.75,2.17,18.25,2.86,20.25,3.56,walking
12,33.25,3.9,16.5,1.12,18.0,0.0,walking
13,40.5,3.35,14.5,2.87,15.0,4.3,walking
14,25.75,7.95,14.25,4.44,19.25,4.55,walking
15,25.5,2.69,16.5,3.2,18.25,2.95,walking
16,34.5,9.07,17.25,2.49,20.5,2.29,walking
17,38.25,2.86,17.75,4.6,23.5,0.87,walking
18,35.0,2.12,20.25,3.27,19.75,2.95,walking
19,42.75,2.49,14.5,2.5,21.25,1.09,walking
20,38.5,3.77,16.0,4.85,16.75,5.36,walking
21,37.25,1.09,16.5,3.77,12.0,4.64,walking
22,35.0,5.74,18.5,4.33,13.5,3.84,walking
23,37.25,4.09,18.5,1.5,19.25,2.95,walking
24,39.75,2.49,11.25,1.92,17.0,2.35,walking
25,39.5,5.59,5.0,5.66,20.0,1.41,walking
26,37.0,4.18,13.67,2.36,21.0,3.0,walking
27,33.33,6.8,17.75,3.56,15.0,0.0,walking
28,41.67,4.92,10.67,3.68,17.67,2.05,walking
29,34.67,3.4,18.0,2.94,17.75,3.56,walking
30,34.75,3.03,17.25,2.86,23.0,1.0,walking
31,41.25,4.32,15.33,0.47,18.25,1.79,walking
32,36.0,7.04,12.67,4.99,19.25,6.02,walking
33,28.75,1.48,6.25,3.34,16.0,4.58,walking
34,33.0,4.24,14.5,4.92,19.75,3.77,walking
35,37.25,2.49,13.0,6.16,16.5,3.04,walking
36,38.75,0.43,19.75,3.27,14.0,5.34,walking
37,42.75,3.11,18.0,6.36,12.25,2.95,walking
38,34.75,6.02,18.33,3.09,20.33,5.91,walking
39,31.25,5.76,14.75,4.21,19.75,2.77,walking
40,36.67,0.47,14.25,3.11,18.0,0.0,walking
41,43.0,5.1,17.67,4.5,12.75,2.86,walking
42,37.25,1.3,16.0,3.54,17.25,0.83,walking
43,39.75,2.49,18.75,1.3,20.67,2.87,walking
44,38.75,5.21,15.0,2.0,14.0,4.24,walking
45,33.25,1.79,12.0,4.85,16.5,2.29,walking
46,33.75,2.49,10.25,2.05,13.75,6.18,walking
47,38.5,4.97,14.0,2.0,16.0,3.67,walking
48,34.5,2.06,12.75,3.56,19.5,3.84,walking
49,42.25,3.49,8.67,2.36,16.5,1.5,walking
50,46.0,0.0,14.75,4.02,14.0,0.0,walking
51,27.75,1.92,13.75,3.49,20.0,2.0,walking
52,31.67,5.79,14.5,1.5,14.67,4.71,walking
53,39.75,3.9,16.25,3.49,18.5,3.77,walking
54,34.5,1.5,16.67,5.44,17.25,2.28,walking
55,35.67,3.77,9.67,4.78,11.0,3.67,walking
56,43.0,1.0,15.75,2.49,14.33,5.73,walking
57,35.75,1.79,12.5,2.87,18.0,5.1,walking
58,25.75,5.49,15.0,1.87,12.5,2.18,walking
59,32.25,8.95,13.25,3.03,16.33,1.25,walking
60,36.75,3.27,17.0,5.43,16.25,1.79,walking
61,33.5,2.87,13.5,1.66,16.25,4.02,walking
62,40.25,4.6,18.75,1.79,14.25,4.76,walking
63,33.5,8.56,14.75,4.02,15.5,4.5,walking
64,28.25,4.21,11.67,7.04,11.33,3.3,walking
65,29.33,3.3,16.5,2.29,15.33,3.68,walking
66,37.25,6.14,17.0,4.0,13.25,4.21,walking
67,29.0,0.82,20.67,0.94,20.0,1.0,walking
68,30.0,4.24,12.67,1.7,16.25,3.83,walking
69,30.0,4.24,12.67,1.7,16.25,3.83,walking
70,31.67,7.26,15.9,4.5,14.27,2.67,walking
71,31.67,7.26,15.9,4.5,14.27,2.67,walking
72,36.25,7.79,13.5,5.32,12.25,3.27,walking
73,37.25,6.83,18.5,2.87,8.25,4.6,walking
74,31.5,4.39,15.0,2.55,12.25,1.64,walking
75,32.0,6.36,10.67,6.6,11.0,1.41,walking
76,40.25,6.87,16.0,2.92,16.0,4.3,walking
77,35.25,1.3,13.75,1.48,15.75,3.27,walking
78,39.75,4.15,19.33,2.05,19.0,2.16,walking
79,43.0,5.87,19.0,3.61,15.5,3.2,walking
80,40.25,2.05,15.25,2.17,17.0,1.58,walking
81,40.0,1.41,13.25,5.4,19.67,0.94,walking
82,41.0,1.41,13.0,2.0,13.5,4.72,walking
83,34.5,7.5,7.67,4.78,20.0,3.0,walking
84,34.0,1.41,16.0,1.0,19.0,3.08,walking
85,35.0,5.87,15.0,4.12,20.75,1.09,walking
86,39.0,5.61,18.25,2.38,19.5,1.5,walking
87,35.5,3.04,17.25,2.28,14.5,2.87,walking
88,36.25,2.68,19.25,0.83,16.5,3.2,walking
89,39.75,4.32,11.75,3.56,17.25,3.96,walking
90,28.75,4.71,13.67,4.19,24.67,1.7,walking
91,28.0,7.07,17.25,3.11,18.67,0.47,walking
92,43.0,2.35,12.0,2.55,13.75,5.8,walking
93,31.0,3.74,17.0,3.74,15.0,3.67,walking
94,37.75,2.68,16.5,4.39,18.0,3.67,walking
95,40.0,6.16,20.0,1.41,18.25,5.4,walking
96,32.75,8.93,13.5,1.66,17.25,3.27,walking
97,29.5,0.5,18.5,2.87,10.5,4.03,walking
98,40.75,3.7,13.33,1.25,11.0,1.41,walking
99,34.75,1.79,10.25,8.04,13.67,0.94,walking
100,39.5,1.5,15.33,4.03,15.33,4.19,walking
101,32.67,4.5,14.5,2.18,20.0,2.83,walking
102,36.2,3.71,12.5,5.5,17.8,6.11,walking
103,27.75,2.49,14.33,0.94,16.75,2.95,walking
104,40.67,4.11,16.0,4.3,12.67,6.18,walking
105,36.0,2.45,14.0,5.0,19.0,4.18,walking
106,34.67,3.4,15.67,1.7,16.5,3.35,walking
107,36.25,3.9,14.75,1.79,14.25,4.82,walking
108,38.75,5.85,15.5,2.29,12.33,1.7,walking
109,29.0,5.66,20.0,2.16,16.0,1.22,walking
110,23.0,6.6,13.5,1.5,15.25,3.96,walking
111,38.5,4.33,8.75,7.79,17.5,3.35,walking
112,36.75,2.28,15.0,7.18,12.75,2.86,walking
113,39.0,3.54,12.0,3.16,17.0,1.22,walking
114,34.5,7.02,17.25,2.59,17.0,2.12,walking
115,28.5,4.5,15.0,2.74,16.75,1.09,walking
116,31.0,3.81,13.25,5.67,15.0,3.74,walking
117,39.5,3.04,14.5,4.33,16.0,2.12,walking
118,31.5,2.69,19.0,3.74,11.25,1.3,walking
119,34.75,3.42,14.0,1.22,14.0,4.95,walking
120,39.5,6.87,12.0,4.08,16.33,1.25,walking
121,33.33,2.05,12.75,2.86,20.33,0.47,walking
122,27.25,2.49,14.75,3.27,17.25,2.86,walking
123,36.25,5.63,18.25,4.71,17.75,3.49,walking
124,36.5,0.87,12.0,0.0,20.67,2.36,walking
125,36.33,2.87,13.0,3.74,19.25,4.44,walking
126,42.0,2.45,15.0,4.12,16.25,5.54,walking
127,33.75,3.11,16.0,3.81,12.0,3.0,walking
128,25.75,6.5,18.0,3.16,20.25,1.48,walking
129,36.5,5.68,15.75,5.4,14.75,5.63,walking
130,38.25,4.82,18.75,2.49,11.5,4.09,walking
131,29.5,2.87,17.75,2.95,18.33,2.05,walking
132,39.75,6.3,16.0,3.56,18.0,4.32,walking
133,32.0,9.57,17.25,3.27,18.5,2.29,walking
134,26.25,5.4,18.25,4.92,23.0,0.71,walking
135,38.75,1.92,14.0,2.45,17.25,3.56,walking
136,32.0,10.2,19.5,3.35,12.67,1.7,walking
137,37.0,1.22,20.75,2.17,12.5,5.32,walking
138,37.33,3.09,16.33,1.25,15.75,3.9,walking
139,39.25,6.42,15.75,2.86,15.25,5.72,walking
140,35.25,2.49,17.0,1.22,16.25,2.05,walking
141,32.25,2.95,15.75,2.49,15.75,2.38,walking
142,40.75,3.49,19.0,2.74,14.0,4.18,walking
143,32.75,4.09,11.5,2.18,18.5,3.57,walking
144,32.33,4.11,13.0,2.16,14.67,3.09,walking
145,41.25,6.83,18.33,1.7,18.33,4.5,walking
146,31.67,0.94,15.25,2.17,18.0,2.45,walking
147,26.0,1.63,13.0,8.04,15.0,4.3,walking
148,30.0,10.61,18.0,1.87,18.25,3.27,walking
149,34.33,1.89,14.67,7.76,16.0,1.22,walking
150,32.0,3.32,11.25,4.32,13.33,1.25,walking
151,42.5,2.29,13.33,5.91,15.0,6.6,walking
152,28.5,6.69,20.75,2.95,19.75,2.28,walking
153,28.75,6.61,13.75,1.3,24.33,0.47,walking
154,39.0,3.0,11.0,6.2,25.5,1.5,walking
155,34.5,1.5,18.5,2.69,21.0,2.24,walking
156,36.5,3.57,18.0,2.94,17.25,4.44,walking
157,39.5,6.54,9.75,5.07,15.75,3.77,walking
158,24.75,9.09,10.67,2.05,19.0,1.41,walking
159,32.0,3.74,14.0,7.62,17.0,5.1,walking
