,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,33.5,2.87,16.25,3.42,14.0,5.0,walking
1,27.75,1.3,16.0,2.92,13.75,3.49,walking
2,32.25,5.76,14.25,4.32,20.5,2.87,walking
3,34.5,1.5,15.0,0.0,13.0,10.0,walking
4,34.25,3.49,12.67,5.25,15.25,3.27,walking
5,35.25,5.76,14.75,1.79,17.75,3.42,walking
6,24.0,2.45,9.5,3.5,21.33,4.5,walking
7,33.67,5.56,15.75,1.3,18.67,0.94,walking
8,37.5,4.5,16.75,6.38,14.0,7.55,walking
9,30.0,0.0,18.25,2.17,15.67,2.62,walking
10,33.33,8.81,14.33,4.11,17.75,5.49,walking
11,36.25,6.38,16.25,1.79,13.75,4.71,walking
12,31.25,3.42,16.0,2.45,18.75,0.83,walking
13,38.0,5.15,15.0,2.12,19.5,3.2,walking
14,34.5,5.59,21.0,1.87,20.25,2.28,walking
15,31.25,3.7,16.75,3.03,18.5,0.5,walking
16,35.75,3.9,9.5,4.39,19.0,2.92,walking
17,29.0,3.0,15.25,2.28,18.5,2.87,walking
18,28.75,4.32,21.0,0.0,15.0,3.56,walking
19,41.5,2.6,15.33,1.7,15.25,3.9,walking
20,36.5,0.5,15.5,2.29,20.25,2.59,walking
21,39.0,4.24,11.25,2.28,15.75,4.44,walking
22,38.0,7.48,11.5,3.5,21.33,1.89,walking
23,31.5,4.56,18.5,1.5,20.5,3.35,walking
24,40.67,1.25,18.0,2.45,19.5,4.92,walking
25,38.0,5.1,16.67,4.78,20.75,2.17,walking
26,30.6,4.8,17.4,4.45,12.25,7.46,walking
27,36.0,4.24,18.25,2.17,17.33,3.86,walking
28,43.33,5.25,10.33,1.25,16.0,3.08,walking
29,31.33,2.36,14.0,1.41,14.0,4.95,walking
30,31.25,3.7,15.25,2.17,9.75,3.03,walking
31,37.5,4.5,18.5,2.6,17.33,8.73,walking
32,31.0,4.12,12.25,4.76,12.0,2.94,walking
33,40.75,3.03,11.33,2.62,14.5,2.29,walking
34,29.5,2.87,15.25,4.44,17.5,5.12,walking
35,27.0,8.06,19.75,1.3,11.75,1.79,walking
36,41.0,3.67,15.75,1.92,12.5,0.5,walking
37,34.75,2.95,16.75,5.07,14.0,2.12,walking
38,37.5,5.59,19.5,0.5,15.25,1.79,walking
39,33.25,8.2,18.67,0.94,22.33,2.36,walking
40,25.0,3.56,13.0,2.16,20.5,3.57,walking
41,32.67,4.71,12.67,1.25,19.0,0.82,walking
42,40.5,4.56,15.0,6.6,16.33,2.49,walking
43,35.5,2.18,13.25,6.22,7.0,4.3,walking
44,38.67,2.05,17.33,1.7,15.25,1.92,walking
45,31.75,7.26,15.25,2.86,17.0,2.45,walking
46,26.0,5.7,16.0,1.73,12.25,2.17,walking
47,34.75,3.7,16.0,4.18,12.67,0.47,walking
