,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,24.25,12.38,16.25,5.4,19.5,4.5,walking
1,40.25,2.49,12.75,4.32,23.25,1.3,walking
2,37.5,3.35,17.25,2.28,21.25,3.9,walking
3,34.25,2.77,18.33,0.47,13.33,6.55,walking
4,40.5,3.2,13.0,1.73,20.25,0.83,walking
5,31.25,8.47,17.75,2.17,18.25,1.79,walking
6,35.75,3.7,18.75,1.3,14.33,4.03,walking
7,43.5,4.97,15.0,5.66,9.33,3.68,walking
8,37.5,1.12,15.67,1.7,16.0,1.22,walking
9,41.25,1.3,12.25,3.27,15.0,3.67,walking
10,37.25,12.36,14.75,2.49,15.0,5.61,walking
11,27.0,3.56,14.5,1.66,16.0,5.66,walking
12,36.0,4.74,12.0,1.87,20.25,1.09,walking
13,41.5,5.55,11.0,1.22,15.25,5.45,walking
14,32.0,4.06,16.5,4.97,18.0,3.67,walking
15,41.75,2.17,19.0,2.74,13.75,4.02,walking
16,36.0,4.24,14.67,2.05,18.25,2.17,walking
17,32.67,5.31,11.25,4.66,14.25,2.59,walking
18,35.75,7.33,17.0,1.58,13.0,5.1,walking
19,40.5,4.39,16.75,3.11,12.33,2.49,walking
20,38.5,2.87,13.75,3.03,15.0,2.24,walking
21,44.0,2.45,12.75,1.3,17.75,2.17,walking
22,28.0,9.92,13.75,2.05,16.25,0.83,walking
23,34.0,4.69,15.0,3.08,15.75,2.28,walking
24,42.5,4.03,21.33,0.94,18.0,0.0,walking
25,37.5,2.6,13.25,3.63,20.0,2.12,walking
26,40.75,2.77,17.0,0.71,14.25,4.92,walking
27,38.75,8.01,16.67,3.4,15.25,2.17,walking
28,28.5,4.5,11.0,6.16,15.67,2.62,walking
29,34.75,4.21,8.67,4.03,13.33,1.25,walking
30,38.75,3.63,15.33,3.3,17.25,1.3,walking
31,37.33,1.25,13.0,4.85,15.0,2.16,walking
32,41.5,0.87,9.0,4.12,17.0,1.73,walking
33,39.67,8.99,9.0,0.0,16.0,5.15,walking
34,31.67,1.25,15.33,4.03,19.25,2.77,walking
35,29.0,4.06,13.5,5.32,14.75,4.55,walking
36,38.25,2.49,15.0,5.1,14.0,1.73,walking
37,36.75,1.3,10.5,4.97,14.5,2.29,walking
38,37.0,4.06,20.0,1.41,13.0,1.22,walking
39,35.25,5.54,16.0,2.74,17.0,2.35,walking
40,33.5,2.6,18.25,4.21,14.75,3.83,walking
41,39.0,6.6,18.75,2.86,17.75,3.49,walking
42,37.0,1.22,18.33,4.5,15.0,4.97,walking
43,39.0,0.71,11.75,2.95,13.5,3.57,walking
44,33.5,7.26,10.5,2.06,11.25,2.59,walking
45,41.0,2.83,12.25,1.09,13.33,4.11,walking
46,24.75,4.44,11.75,1.09,21.75,2.28,walking
47,36.0,5.61,11.75,3.83,16.75,3.03,walking
48,38.67,1.25,15.33,2.87,16.5,4.03,walking
49,39.0,1.87,17.5,2.5,14.25,3.9,walking
50,39.0,4.74,13.75,2.68,15.5,5.72,walking
51,37.75,5.07,15.33,1.7,15.5,2.06,walking
52,25.0,3.24,10.75,5.12,14.5,2.87,walking
53,36.75,4.82,15.0,3.54,19.25,0.43,walking
54,34.5,2.6,11.75,6.14,17.33,2.62,walking
55,34.5,3.35,10.33,3.4,16.5,3.35,walking
56,40.5,3.35,14.25,3.27,15.5,2.6,walking
57,33.0,5.2,14.25,2.68,15.25,4.76,walking
58,29.25,3.27,15.0,4.95,18.5,3.04,walking
59,43.75,4.6,13.75,3.83,14.25,3.96,walking
60,41.0,1.58,15.0,2.45,16.67,1.7,walking
61,37.75,1.3,18.75,2.86,21.0,2.55,walking
62,33.0,7.26,12.0,1.0,17.5,4.5,walking
63,27.5,7.76,8.67,5.79,17.25,4.92,walking
64,32.25,0.83,14.0,2.35,15.25,5.63,walking
65,39.5,3.35,16.25,2.95,11.25,3.9,walking
66,33.33,2.05,15.33,6.02,18.75,1.92,walking
67,35.67,2.05,16.0,3.0,14.75,0.83,walking
68,33.0,7.35,16.25,4.82,16.5,2.69,walking
69,28.0,3.61,19.5,4.72,17.75,5.36,walking
70,34.0,4.85,20.5,2.18,14.5,3.5,walking
71,37.5,4.5,17.75,4.26,11.67,4.71,walking
72,29.75,5.45,12.5,5.59,19.25,3.56,walking
73,34.0,8.54,17.75,2.38,15.5,5.36,walking
74,34.5,4.5,15.0,3.08,18.0,2.12,walking
75,25.25,4.76,15.67,0.94,19.33,4.64,walking
76,36.75,5.36,17.25,2.59,19.8,2.64,walking
77,36.5,3.57,14.75,5.76,9.5,5.22,walking
78,36.5,2.87,13.25,2.49,15.75,2.86,walking
79,38.5,5.85,13.25,3.34,14.5,4.15,walking
80,29.0,2.12,15.75,3.11,16.5,2.06,walking
81,31.5,4.97,19.5,1.66,15.25,2.77,walking
82,40.0,3.67,16.75,1.79,15.5,4.15,walking
