,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,42.5,0.5,8.33,3.3,16.5,2.6,sitting
1,42.75,0.83,13.5,1.12,17.25,0.83,sitting
2,42.25,0.43,12.0,0.0,19.0,0.82,sitting
3,42.5,0.5,4.5,2.5,18.0,0.0,sitting
4,42.25,0.43,6.67,4.11,18.75,0.83,sitting
5,42.0,0.0,9.33,2.05,17.0,1.41,sitting
6,42.0,0.0,6.8,3.43,12.75,1.3,sitting
7,42.0,0.0,12.33,0.47,11.33,0.47,sitting
8,42.0,0.0,13.25,0.43,2.75,2.05,sitting
9,42.0,0.0,10.75,1.64,6.0,0.0,sitting
10,42.0,0.0,10.75,1.64,3.0,1.63,sitting
11,42.0,0.0,12.0,0.71,5.0,2.74,sitting
12,42.0,0.0,11.5,0.5,9.0,0.0,sitting
13,42.0,0.0,12.0,0.0,8.75,1.48,sitting
14,42.0,0.0,11.67,0.47,11.5,0.87,sitting
15,42.25,0.43,14.0,0.71,12.0,0.0,sitting
16,42.0,0.0,15.0,0.0,11.5,0.5,sitting
17,42.25,0.43,14.75,0.83,12.75,0.83,sitting
18,42.0,0.0,15.5,2.06,14.0,1.22,sitting
19,42.25,0.43,13.67,1.89,11.67,2.05,sitting
20,42.0,0.0,13.0,2.74,15.25,2.77,sitting
21,42.0,0.0,14.25,1.3,15.67,0.94,sitting
22,42.33,0.47,5.67,1.7,12.67,2.62,sitting
23,42.25,0.43,11.25,1.3,3.25,1.79,sitting
24,42.25,0.43,13.25,1.79,5.75,2.77,sitting
25,42.0,0.0,13.0,1.41,9.0,2.55,sitting
26,42.0,0.0,16.0,1.22,8.25,2.86,sitting
27,41.5,0.87,14.75,1.92,7.25,1.79,sitting
28,40.75,0.43,13.0,1.22,10.25,0.83,sitting
29,41.5,0.5,16.5,1.12,8.0,1.58,sitting
30,41.0,1.0,17.0,0.71,3.0,1.0,sitting
31,41.0,0.71,15.0,0.0,6.75,3.19,sitting
32,40.5,0.5,15.25,0.43,9.75,0.83,sitting
33,40.5,0.5,15.0,0.0,8.33,0.47,sitting
