,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,45.0,0.0,13.25,0.83,18.0,0.0,sitting
1,45.0,0.0,10.67,0.47,18.0,0.0,sitting
2,45.0,0.0,10.0,0.82,17.75,0.43,sitting
3,45.0,0.0,10.33,1.7,17.5,0.5,sitting
4,45.0,0.0,4.33,1.7,12.5,1.5,sitting
5,45.0,0.0,7.25,3.49,14.75,1.79,sitting
6,45.0,0.0,8.75,1.79,12.0,2.45,sitting
7,45.0,0.0,13.75,1.92,11.25,1.3,sitting
8,45.25,0.43,17.25,1.09,12.5,0.87,sitting
9,46.0,0.0,18.0,0.0,13.5,1.5,sitting
10,45.5,0.5,18.0,1.22,14.67,0.47,sitting
11,45.33,0.47,12.25,1.92,14.0,1.41,sitting
12,45.75,0.43,12.0,0.0,17.0,1.22,sitting
13,45.0,0.0,15.0,0.0,15.0,1.73,sitting
14,45.75,0.43,13.0,1.58,17.5,0.5,sitting
15,45.5,0.5,10.75,0.43,17.0,1.22,sitting
16,45.75,0.43,11.5,0.87,17.5,1.5,sitting
17,45.75,0.43,9.0,0.0,16.5,1.12,sitting
18,45.25,0.43,13.75,1.3,14.75,1.79,sitting
19,45.5,0.5,16.75,1.3,14.25,0.43,sitting
20,45.5,0.5,15.0,0.0,12.0,0.0,sitting
21,46.5,0.5,18.33,0.47,12.33,0.47,sitting
22,46.5,0.5,17.75,1.09,13.5,1.12,sitting
23,46.67,0.47,20.25,0.43,12.67,0.94,sitting
24,45.25,0.43,18.5,0.5,10.33,0.94,sitting
25,45.33,0.47,15.0,0.0,13.75,2.77,sitting
26,45.75,0.83,18.5,2.29,12.5,2.5,sitting
27,45.25,0.43,21.0,0.0,12.0,0.82,sitting
28,45.25,0.43,18.0,0.0,4.75,4.32,sitting
29,45.5,0.5,14.0,2.12,15.75,2.17,sitting
30,45.25,0.43,14.25,1.3,15.75,1.3,sitting
31,45.5,0.5,13.75,1.09,18.5,0.5,sitting
32,45.5,0.5,12.0,0.0,18.33,0.47,sitting
33,45.67,0.47,14.0,1.0,20.0,1.0,sitting
34,45.67,0.47,14.5,1.12,18.0,1.63,sitting
35,45.33,0.47,12.0,0.0,17.25,1.3,sitting
36,45.25,0.43,12.0,0.0,13.25,2.28,sitting
37,45.75,0.43,12.75,0.83,17.0,2.92,sitting
38,45.75,0.43,13.25,0.43,18.5,0.87,sitting
39,46.0,0.71,12.0,0.82,18.33,0.47,sitting
40,45.75,0.43,12.0,0.0,19.67,0.47,sitting
41,46.5,0.5,13.67,1.25,19.67,0.94,sitting
42,46.0,1.0,13.75,0.43,16.75,1.09,sitting
43,45.5,0.5,14.4,0.49,15.0,0.63,sitting
