,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,42.0,0.0,18.75,0.83,20.25,0.83,sitting
1,42.25,0.43,18.25,0.43,20.75,0.83,sitting
2,42.5,0.5,19.5,0.87,18.75,0.43,sitting
3,42.25,0.43,19.0,0.0,20.75,1.09,sitting
4,42.0,0.0,20.33,0.47,21.0,0.0,sitting
5,42.0,0.0,18.33,0.47,21.33,0.47,sitting
6,42.0,0.0,18.0,0.0,21.0,0.0,sitting
7,42.5,0.5,18.25,0.43,21.0,0.0,sitting
8,42.0,0.0,19.0,1.22,21.0,0.0,sitting
9,42.5,0.5,21.0,0.0,18.25,1.09,sitting
10,42.0,0.0,21.0,0.0,16.5,0.5,sitting
11,42.0,0.0,21.0,0.0,18.0,0.71,sitting
12,42.5,0.5,21.33,0.47,19.67,1.25,sitting
13,42.25,0.43,21.0,0.0,20.5,0.5,sitting
14,42.5,0.5,21.0,0.0,19.75,0.83,sitting
15,42.0,0.0,20.0,0.71,19.25,0.83,sitting
16,42.25,0.43,19.25,0.43,17.0,1.22,sitting
17,42.0,0.0,20.5,0.5,15.25,0.43,sitting
18,42.0,0.0,21.0,0.0,16.5,1.12,sitting
19,42.0,0.0,19.75,1.3,20.33,0.47,sitting
20,42.25,0.43,20.75,0.43,19.0,1.22,sitting
21,42.5,0.5,19.0,0.71,18.0,0.71,sitting
22,42.25,0.43,18.25,0.43,19.0,1.0,sitting
23,42.33,0.47,20.0,0.82,18.75,1.3,sitting
24,42.0,0.0,20.75,1.79,19.25,2.49,sitting
25,42.0,0.0,11.25,2.59,11.25,3.34,sitting
26,42.0,0.0,13.5,1.5,16.0,1.0,sitting
27,42.0,0.0,14.67,0.47,16.67,0.47,sitting
28,42.75,0.83,16.33,1.7,9.5,3.5,sitting
29,44.33,0.47,18.25,0.43,12.0,0.82,sitting
30,45.0,0.0,16.0,0.0,12.25,0.43,sitting
31,44.33,0.47,17.0,0.0,12.0,0.0,sitting
32,44.75,0.43,17.25,0.43,12.5,0.87,sitting
33,45.0,0.0,16.0,0.71,12.5,0.87,sitting
34,44.75,0.43,15.0,0.0,12.0,0.0,sitting
35,45.0,0.0,15.5,0.5,11.75,0.43,sitting
36,45.0,0.0,15.0,0.0,6.0,2.45,sitting
37,45.0,0.0,14.33,0.94,5.67,2.62,sitting
38,44.5,0.5,12.33,0.47,11.0,1.41,sitting
39,44.5,0.5,12.0,0.0,14.5,0.87,sitting
40,44.5,0.5,13.67,0.47,15.0,0.0,sitting
41,44.67,0.47,15.0,0.0,15.33,0.47,sitting
42,44.5,0.5,15.0,0.0,14.25,0.83,sitting
43,44.33,0.47,14.0,0.82,14.75,1.64,sitting
44,44.5,0.5,13.0,0.71,15.75,0.43,sitting
45,44.75,0.43,12.75,0.43,15.0,0.0,sitting
46,44.75,0.43,13.25,0.43,14.0,0.71,sitting
47,44.75,0.43,12.0,0.0,13.5,1.12,sitting
48,44.5,0.5,12.0,0.0,15.0,0.0,sitting
49,44.67,0.47,12.0,0.0,15.0,0.0,sitting
50,44.4,0.49,12.0,0.0,15.0,0.0,sitting
51,44.67,0.47,13.0,1.0,15.0,0.0,sitting
52,44.5,0.5,12.0,0.0,15.25,0.43,sitting
53,44.5,0.5,12.5,0.87,15.25,0.43,sitting
54,44.75,0.43,12.0,0.0,15.0,0.0,sitting
55,44.75,0.43,12.0,0.0,15.0,0.0,sitting
56,44.33,0.47,11.67,0.47,14.5,0.5,sitting
57,43.25,1.09,7.33,3.3,12.0,0.0,sitting
58,42.5,0.5,10.33,4.64,12.0,3.67,sitting
59,43.75,0.43,14.25,1.48,15.0,0.82,sitting
60,45.0,0.0,10.0,1.41,15.5,0.5,sitting
61,45.0,0.0,9.5,0.5,15.0,0.0,sitting
62,45.0,0.0,12.0,2.12,14.0,0.71,sitting
63,44.75,0.43,15.0,0.0,14.0,1.41,sitting
64,44.5,0.5,13.0,1.22,16.0,1.22,sitting
65,43.5,0.5,14.67,0.47,15.0,0.0,sitting
66,43.67,0.47,15.5,0.87,13.5,1.5,sitting
67,44.33,0.47,18.0,0.0,9.0,0.82,sitting
68,44.5,0.5,18.0,0.0,9.0,0.0,sitting
69,44.5,0.5,18.0,0.0,8.25,0.83,sitting
70,44.5,0.5,17.25,0.83,9.75,1.79,sitting
71,43.75,0.83,15.25,0.43,13.75,1.3,sitting
72,43.5,0.5,15.5,0.5,15.0,0.0,sitting
73,43.5,0.5,15.0,0.0,15.0,0.0,sitting
74,43.75,0.43,15.75,0.83,14.5,0.87,sitting
75,44.5,0.5,18.0,0.0,13.75,1.3,sitting
76,45.0,0.71,18.0,0.0,14.0,0.71,sitting
77,45.75,0.83,18.5,0.5,13.75,0.83,sitting
78,42.5,0.5,19.0,0.71,14.75,1.79,sitting
79,44.0,1.0,16.33,1.25,18.67,0.94,sitting
80,45.5,0.5,12.75,0.83,18.75,1.3,sitting
81,45.25,0.43,16.0,1.0,18.0,0.0,sitting
82,45.25,0.43,17.0,0.0,18.5,0.5,sitting
83,46.5,1.5,14.67,0.47,16.0,1.63,sitting
84,44.8,0.75,14.2,0.75,12.25,0.43,sitting
85,42.5,0.5,12.5,0.87,12.0,2.12,sitting
86,42.5,0.5,8.75,0.43,5.67,0.94,sitting
87,42.67,0.47,13.0,1.41,13.25,5.45,sitting
88,42.5,0.5,14.75,0.43,9.5,3.84,sitting
89,43.25,0.43,16.5,1.5,10.75,4.26,sitting
90,44.5,0.5,16.75,1.64,20.25,1.3,sitting
91,45.0,0.0,11.5,0.5,19.0,1.22,sitting
92,44.75,0.43,12.5,0.5,16.75,0.83,sitting
93,45.0,0.0,13.67,0.47,16.0,0.82,sitting
94,44.75,0.43,13.0,0.0,14.5,1.5,sitting
95,44.67,0.47,13.25,0.43,10.0,1.41,sitting
96,44.5,0.5,12.33,0.47,9.33,0.94,sitting
97,44.5,0.5,12.0,0.0,15.75,1.92,sitting
98,44.5,0.5,12.0,0.0,17.0,1.22,sitting
99,44.33,0.47,13.0,0.0,14.0,1.22,sitting
100,44.5,0.5,12.75,0.43,11.0,1.22,sitting
101,44.5,0.5,12.75,0.43,9.25,0.43,sitting
102,44.5,0.5,12.0,0.0,7.5,1.12,sitting
103,44.5,0.5,12.0,0.0,9.67,1.25,sitting
104,44.5,0.5,12.0,0.0,10.5,0.87,sitting
105,44.5,0.5,12.5,0.5,12.0,0.0,sitting
106,44.5,0.5,13.5,0.5,15.0,0.0,sitting
