,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,33.0,0.0,11.75,0.43,14.67,0.47,sitting
1,33.75,1.3,13.75,1.09,14.5,1.12,sitting
2,36.0,0.0,12.25,0.43,16.5,0.87,sitting
3,36.0,0.0,12.0,0.0,15.5,0.5,sitting
4,36.0,0.0,11.75,0.43,15.75,0.83,sitting
5,36.0,0.0,10.25,1.09,16.0,0.71,sitting
6,36.0,0.0,9.0,0.0,15.75,0.83,sitting
7,36.0,0.0,9.75,0.83,14.75,0.43,sitting
8,36.0,0.0,10.25,1.3,15.0,0.0,sitting
9,36.0,0.0,11.5,1.5,13.0,1.22,sitting
10,36.0,0.0,12.67,0.94,15.67,0.94,sitting
11,36.0,0.0,12.0,0.0,13.33,0.94,sitting
12,36.0,0.0,12.25,0.43,13.25,1.3,sitting
13,36.0,0.0,12.0,0.0,14.25,0.83,sitting
14,36.0,0.0,11.25,0.43,15.0,0.0,sitting
15,36.0,0.0,11.5,0.5,16.0,0.82,sitting
16,36.0,0.0,11.25,0.83,14.75,0.43,sitting
17,36.0,0.0,11.25,0.43,15.75,1.48,sitting
18,36.0,0.0,10.67,0.94,16.5,0.5,sitting
19,36.0,0.0,10.0,0.82,15.75,0.83,sitting
20,36.0,0.0,9.25,0.43,15.0,0.0,sitting
21,36.0,0.0,10.0,1.0,14.75,0.43,sitting
22,36.0,0.0,9.25,1.79,17.0,1.22,sitting
23,36.0,0.0,11.25,0.83,18.0,0.0,sitting
24,36.25,0.43,16.75,2.17,16.25,1.09,sitting
25,36.0,0.0,15.0,0.71,15.0,1.22,sitting
26,33.5,1.5,13.0,1.41,17.75,2.28,sitting
27,33.75,1.3,8.33,1.7,15.67,0.47,sitting
28,33.0,0.0,9.0,2.16,12.0,0.0,sitting
29,36.0,0.0,14.5,1.12,9.33,2.49,sitting
30,36.5,0.5,13.0,1.22,16.25,1.3,sitting
31,36.25,0.43,13.75,1.3,17.25,1.3,sitting
32,36.0,0.0,13.0,1.58,12.0,2.45,sitting
33,36.0,0.0,15.5,0.5,12.0,0.0,sitting
34,36.0,0.0,10.5,2.96,8.67,0.94,sitting
35,36.2,0.4,6.0,4.55,10.0,4.52,sitting
36,36.0,0.0,11.0,0.82,12.0,0.0,sitting
37,36.0,0.0,13.25,0.43,11.5,0.5,sitting
38,36.0,0.0,10.0,2.12,10.0,1.22,sitting
39,36.0,0.0,10.5,1.5,11.0,1.41,sitting
40,36.0,0.0,9.25,0.43,11.25,1.3,sitting
41,36.0,0.0,7.25,3.11,11.5,1.8,sitting
42,36.0,0.0,6.5,3.5,10.5,1.66,sitting
43,36.0,0.0,2.5,0.5,12.0,0.0,sitting
44,36.0,0.0,1.5,0.5,12.2,0.4,sitting
45,36.0,0.0,6.5,2.5,11.5,0.5,sitting
46,36.5,0.5,10.0,0.0,11.25,0.83,sitting
47,36.25,0.43,10.5,2.06,10.5,1.12,sitting
48,36.0,0.0,9.75,0.83,11.0,0.82,sitting
49,36.25,0.43,14.0,1.0,11.0,1.22,sitting
50,36.0,0.0,12.67,0.47,13.5,1.12,sitting
51,36.5,0.87,13.5,1.12,12.0,0.71,sitting
52,36.25,0.43,15.25,0.43,13.5,1.12,sitting
53,36.5,0.5,12.5,1.12,15.25,0.83,sitting
54,36.0,0.0,13.67,1.25,15.67,0.94,sitting
55,36.5,0.5,12.25,0.43,17.25,0.83,sitting
56,37.33,0.94,11.5,0.87,19.33,0.94,sitting
57,36.5,0.5,12.0,0.0,19.5,0.5,sitting
58,36.33,0.47,12.67,0.47,20.75,0.43,sitting
