,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,50.25,0.43,24.0,0.0,6.75,1.92,sitting
1,50.75,0.43,23.67,0.47,9.33,0.94,sitting
2,48.0,0.71,22.5,0.87,8.75,1.09,sitting
3,47.33,0.47,20.5,0.5,10.67,0.94,sitting
4,47.5,0.5,21.0,0.0,8.5,0.5,sitting
5,47.67,0.47,21.0,0.0,8.33,0.47,sitting
6,49.0,0.71,23.5,0.87,13.0,2.12,sitting
7,49.0,0.89,19.8,1.83,14.75,0.83,sitting
8,46.0,0.82,21.0,0.0,14.0,0.82,sitting
9,47.75,0.43,22.5,1.12,12.75,0.83,sitting
10,48.0,0.0,23.75,0.43,16.75,2.17,sitting
11,48.0,0.0,23.75,0.43,16.25,0.83,sitting
12,48.0,0.0,24.0,0.0,15.0,0.71,sitting
13,48.0,0.0,23.75,0.43,14.25,0.83,sitting
14,48.0,0.0,23.33,0.47,13.67,0.47,sitting
15,48.0,0.0,23.5,0.5,13.0,0.82,sitting
16,48.0,0.0,24.0,0.0,13.5,0.5,sitting
17,49.0,1.0,23.25,0.43,10.0,2.45,sitting
18,50.75,0.43,23.5,0.5,12.75,0.83,sitting
19,45.25,4.87,23.25,0.83,14.75,2.05,sitting
20,37.0,0.82,24.0,0.0,17.75,0.43,sitting
21,42.5,3.35,23.5,0.5,16.75,0.83,sitting
22,48.0,0.0,21.75,0.43,19.5,1.12,sitting
23,48.0,0.0,21.0,0.0,20.0,1.22,sitting
24,48.0,0.0,21.0,0.0,20.0,0.71,sitting
25,48.0,0.0,21.0,0.0,19.25,0.83,sitting
26,48.0,0.0,21.5,0.5,18.5,0.5,sitting
27,48.0,0.0,21.67,0.47,18.5,0.5,sitting
28,48.0,0.0,22.0,0.0,18.0,0.0,sitting
29,48.0,0.0,22.25,0.83,18.5,0.5,sitting
30,48.0,0.0,21.25,0.43,19.25,1.3,sitting
31,48.0,0.0,16.75,1.3,19.33,2.36,sitting
32,48.0,0.0,16.5,0.5,21.0,0.0,sitting
33,48.0,0.0,16.0,0.71,20.5,0.5,sitting
34,48.0,0.0,16.33,0.47,17.0,1.22,sitting
35,48.0,0.0,16.5,1.5,17.0,1.22,sitting
36,48.0,0.0,17.0,1.22,17.5,0.5,sitting
37,48.0,0.0,18.0,0.0,15.75,0.83,sitting
38,48.0,0.0,18.0,0.0,14.5,0.87,sitting
39,48.0,0.0,16.75,1.3,15.25,2.49,sitting
40,48.0,0.0,14.5,0.5,19.75,1.3,sitting
41,48.0,0.0,11.75,0.43,14.75,1.79,sitting
42,48.0,0.0,9.75,0.83,14.25,0.83,sitting
43,48.0,0.0,10.0,0.71,14.5,0.5,sitting
44,48.0,0.0,8.75,0.43,13.25,0.83,sitting
45,48.0,0.0,9.0,0.0,13.33,0.47,sitting
46,48.0,0.0,9.0,0.0,14.33,0.94,sitting
47,48.0,0.0,9.33,0.47,14.5,1.12,sitting
48,48.0,0.0,4.33,3.4,17.75,1.09,sitting
49,48.0,0.0,10.0,2.45,19.0,1.0,sitting
50,47.5,1.5,10.75,1.64,18.0,1.22,sitting
51,45.25,0.43,10.0,0.71,17.25,0.43,sitting
52,45.25,0.43,12.0,0.0,17.33,0.47,sitting
