,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,42.0,0.0,11.5,4.56,18.5,0.87,sitting
1,41.75,0.43,21.5,1.8,11.75,1.48,sitting
2,41.67,0.47,9.33,5.44,12.0,2.83,sitting
3,40.0,0.82,12.67,0.94,17.75,1.09,sitting
4,40.25,0.83,12.25,0.43,18.25,0.43,sitting
5,40.5,0.5,11.75,0.43,16.75,0.83,sitting
6,41.0,0.71,5.5,2.96,15.75,0.43,sitting
7,41.5,0.5,2.25,0.83,15.0,0.82,sitting
8,41.33,0.47,9.5,1.5,12.25,0.43,sitting
9,41.5,0.5,13.0,0.71,12.0,0.0,sitting
10,41.5,0.5,12.0,0.71,10.75,0.83,sitting
11,41.0,1.0,10.5,0.5,8.0,1.0,sitting
12,41.0,1.0,12.0,0.0,9.33,0.47,sitting
13,41.0,1.0,12.0,0.0,9.33,0.47,sitting
14,41.5,0.5,12.0,0.0,9.5,0.87,sitting
15,41.67,0.47,12.0,0.0,9.33,0.47,sitting
16,41.5,0.5,12.0,0.0,8.75,0.83,sitting
17,41.33,0.47,12.0,0.0,9.0,0.71,sitting
18,41.5,0.5,12.0,0.0,8.67,0.47,sitting
19,41.5,0.5,11.5,0.5,9.0,0.0,sitting
20,41.5,0.5,11.0,0.0,8.0,0.0,sitting
21,41.5,0.5,10.67,1.25,13.75,3.34,sitting
22,41.5,0.5,9.0,2.16,17.0,0.82,sitting
23,41.67,0.47,11.25,0.83,15.5,0.5,sitting
24,41.5,0.5,11.5,0.5,14.25,0.83,sitting
25,41.5,0.5,11.25,0.43,13.75,0.83,sitting
26,41.5,0.5,10.75,0.43,13.5,0.5,sitting
27,41.5,0.5,11.33,0.47,13.5,0.5,sitting
28,41.33,0.47,11.33,0.47,13.75,0.83,sitting
29,41.5,0.5,11.0,0.82,14.25,0.83,sitting
30,41.5,0.5,6.25,3.56,15.0,1.22,sitting
31,42.0,0.0,12.0,0.0,6.33,0.47,sitting
32,41.5,0.5,13.75,0.43,5.25,0.83,sitting
33,41.5,0.5,15.0,0.0,4.67,0.94,sitting
34,41.5,0.5,14.25,0.43,6.5,0.87,sitting
35,41.5,0.5,13.0,0.0,6.25,0.43,sitting
36,41.5,0.5,12.0,0.0,8.5,0.5,sitting
37,41.5,0.5,12.25,0.43,7.25,0.43,sitting
38,41.5,0.5,12.33,0.47,5.33,0.47,sitting
39,41.5,0.5,12.0,0.0,5.75,0.83,sitting
40,42.0,0.0,12.0,0.0,6.33,0.47,sitting
41,41.5,0.5,12.0,0.0,4.5,1.5,sitting
42,41.5,0.5,12.0,0.0,4.75,1.48,sitting
43,41.5,0.5,12.25,0.43,4.75,1.3,sitting
44,41.33,0.47,12.0,0.0,6.5,0.5,sitting
45,41.5,0.5,12.0,0.0,4.67,1.7,sitting
