,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,30.25,0.43,20.75,0.43,20.5,0.5,sitting
1,30.0,0.0,21.0,0.0,21.0,0.0,sitting
2,30.0,0.0,21.0,0.0,21.0,0.0,sitting
3,30.0,0.0,21.0,0.0,21.0,0.0,sitting
4,30.0,0.0,21.25,0.43,21.0,0.0,sitting
5,30.0,0.0,21.0,0.0,19.75,1.09,sitting
6,30.0,0.0,20.67,0.47,20.67,0.47,sitting
7,30.0,0.0,20.75,0.43,20.5,0.5,sitting
8,30.0,0.0,20.75,0.43,21.0,0.0,sitting
9,30.0,0.0,21.0,0.0,21.25,0.43,sitting
10,30.0,0.0,21.0,0.0,21.0,0.0,sitting
11,30.25,0.43,21.75,0.83,20.5,0.5,sitting
12,30.25,0.43,22.5,0.5,19.5,1.12,sitting
13,30.25,0.43,21.5,0.5,19.5,0.87,sitting
14,30.0,0.0,21.0,0.0,18.75,0.83,sitting
15,30.0,0.0,21.0,0.0,18.33,0.47,sitting
16,30.25,0.43,21.0,0.0,20.5,0.5,sitting
17,30.25,0.43,21.0,0.0,20.25,0.83,sitting
18,30.33,0.47,21.0,0.0,21.0,0.0,sitting
19,30.5,0.5,21.0,0.0,20.0,1.22,sitting
20,30.0,0.0,21.0,0.0,19.25,1.09,sitting
21,30.0,0.0,21.0,0.0,20.75,0.43,sitting
22,30.25,0.43,21.0,0.0,20.5,0.5,sitting
23,30.0,0.0,21.25,0.43,19.5,1.12,sitting
24,30.0,0.0,21.0,0.0,21.25,0.83,sitting
25,30.25,0.43,21.25,0.43,21.25,0.43,sitting
26,30.0,0.0,21.0,0.0,21.0,0.0,sitting
27,30.0,0.0,19.25,1.3,21.75,0.83,sitting
28,30.0,0.0,18.0,0.0,22.0,0.82,sitting
29,30.0,0.0,18.75,0.83,21.5,0.5,sitting
30,30.25,0.43,18.5,0.5,21.0,0.0,sitting
31,30.25,0.43,19.5,0.87,20.5,0.5,sitting
32,30.0,0.0,21.0,0.0,20.67,0.47,sitting
33,30.0,0.0,21.0,0.0,19.4,1.02,sitting
34,30.0,0.0,20.5,0.5,19.0,0.82,sitting
35,30.0,0.0,20.0,0.82,20.25,1.3,sitting
36,30.0,0.0,19.25,0.43,20.5,0.5,sitting
37,30.0,0.0,20.75,0.43,20.5,0.5,sitting
38,30.0,0.0,21.0,0.0,19.0,0.71,sitting
39,30.5,0.5,20.25,0.43,18.5,0.5,sitting
40,30.5,0.5,20.0,0.0,18.67,0.94,sitting
41,30.25,0.43,21.0,0.0,20.75,0.43,sitting
42,30.0,0.0,21.0,0.0,21.25,0.43,sitting
43,29.75,0.43,21.5,0.5,20.25,1.3,sitting
44,29.33,0.94,21.0,0.0,18.67,0.47,sitting
45,30.0,0.0,21.0,0.0,18.0,0.0,sitting
46,30.0,0.0,20.75,0.43,17.75,1.09,sitting
47,30.0,0.0,21.0,0.0,16.75,1.09,sitting
48,30.0,0.0,21.25,0.43,16.5,0.5,sitting
49,30.0,0.0,21.25,0.43,15.25,0.43,sitting
50,30.0,0.0,21.0,0.0,17.5,1.5,sitting
51,30.0,0.0,22.0,0.71,18.5,0.5,sitting
52,28.75,0.83,21.25,0.43,19.25,1.3,sitting
53,30.0,0.0,21.25,0.43,20.75,0.43,sitting
54,30.0,0.0,21.25,0.43,21.0,0.0,sitting
55,30.0,0.0,21.0,0.0,20.75,0.43,sitting
56,30.0,0.0,21.0,0.0,20.67,0.47,sitting
57,30.0,0.0,21.25,0.43,20.25,0.43,sitting
58,30.0,0.0,20.5,0.5,20.0,0.82,sitting
59,30.0,0.0,20.33,0.47,21.0,0.0,sitting
60,30.0,0.0,20.75,0.43,20.5,0.5,sitting
61,30.0,0.0,20.5,0.87,21.25,0.43,sitting
62,30.0,0.0,21.0,0.0,21.0,0.0,sitting
63,30.0,0.0,21.0,0.0,20.5,0.5,sitting
64,30.25,0.43,21.25,0.43,20.0,0.71,sitting
65,30.0,0.0,21.0,0.0,19.25,1.09,sitting
66,30.0,0.0,21.0,0.0,19.25,0.83,sitting
67,30.0,0.0,21.0,0.0,18.0,0.0,sitting
