,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,37.25,0.83,10.33,2.87,17.0,1.22,sitting
1,37.67,1.25,15.5,0.87,15.0,2.45,sitting
2,37.25,1.3,15.25,0.83,14.25,1.3,sitting
3,37.33,1.25,12.67,0.47,10.5,2.87,sitting
4,38.0,0.71,16.0,1.87,14.0,3.24,sitting
5,37.75,1.3,21.0,0.0,15.75,2.28,sitting
6,37.75,0.83,18.5,1.5,16.75,1.3,sitting
7,38.25,0.83,17.0,1.22,18.5,2.5,sitting
8,39.0,0.0,15.5,0.87,20.0,1.0,sitting
9,38.75,0.43,16.0,0.0,18.5,0.5,sitting
10,38.0,1.0,17.75,1.09,18.25,0.43,sitting
11,38.0,1.0,13.67,2.36,17.67,0.94,sitting
12,38.0,1.0,17.33,1.7,11.33,2.36,sitting
13,37.75,1.3,17.67,0.47,9.0,0.82,sitting
14,37.5,1.12,12.33,1.7,13.25,1.3,sitting
15,36.25,0.43,16.25,2.68,10.33,0.94,sitting
16,43.75,2.95,16.0,1.22,9.75,0.83,sitting
17,42.67,0.94,15.0,2.45,20.67,0.47,sitting
18,41.67,0.47,17.33,1.7,19.5,0.5,sitting
19,42.2,0.98,19.4,3.93,19.25,1.48,sitting
20,40.25,0.83,24.0,0.0,21.5,2.06,sitting
21,42.75,1.48,24.0,0.0,22.5,1.12,sitting
22,44.33,0.47,24.0,0.0,23.75,0.43,sitting
23,43.75,0.83,24.0,0.0,25.0,1.22,sitting
24,44.5,0.5,23.5,0.87,21.0,3.54,sitting
25,44.75,0.43,20.25,1.92,12.0,6.96,sitting
26,45.0,0.0,19.75,1.09,19.75,2.49,sitting
27,44.75,0.43,18.5,1.5,17.0,1.22,sitting
28,44.5,0.5,18.0,3.0,13.25,3.03,sitting
29,45.0,0.0,19.67,1.25,16.67,3.4,sitting
30,45.25,0.43,17.5,1.5,12.0,2.0,sitting
31,46.5,0.5,13.0,0.82,10.33,4.19,sitting
32,46.25,0.43,16.0,0.71,13.0,0.71,sitting
33,46.25,0.83,15.0,0.0,13.0,0.82,sitting
34,46.0,0.71,15.0,0.0,14.75,1.09,sitting
35,46.0,0.71,13.67,1.7,9.25,1.92,sitting
36,45.75,0.83,7.75,2.68,11.75,0.83,sitting
37,45.5,0.5,9.67,2.62,15.33,1.89,sitting
38,45.33,0.47,9.67,2.62,11.0,7.0,sitting
39,45.4,0.49,9.8,2.32,9.5,3.5,sitting
40,45.5,0.5,15.5,1.5,15.5,2.87,sitting
41,45.5,0.5,12.33,3.4,17.33,1.25,sitting
42,45.5,0.5,13.25,1.3,10.0,1.22,sitting
43,45.5,0.5,11.75,2.17,11.75,0.43,sitting
44,45.0,0.0,5.75,3.56,21.75,1.48,sitting
45,45.25,0.43,11.33,3.3,18.5,2.29,sitting
46,45.5,0.5,15.75,0.43,19.25,1.79,sitting
47,45.67,0.47,13.5,1.12,18.0,0.0,sitting
48,45.75,0.83,12.5,0.5,18.5,0.5,sitting
49,45.67,0.47,13.0,0.82,20.0,1.22,sitting
50,45.5,0.5,11.75,0.43,20.75,0.43,sitting
51,45.5,0.5,12.0,0.0,21.0,0.0,sitting
52,45.5,0.5,10.0,0.82,21.0,0.0,sitting
53,45.5,0.5,8.5,0.5,20.5,0.87,sitting
54,45.5,0.5,5.25,1.92,19.75,0.83,sitting
55,45.25,0.43,10.5,1.66,16.5,1.12,sitting
56,45.0,0.0,12.25,0.43,13.0,1.0,sitting
57,45.0,0.0,12.0,0.0,10.33,1.25,sitting
58,45.0,0.0,17.0,1.22,4.0,1.41,sitting
59,45.0,0.0,18.5,0.5,9.67,1.7,sitting
60,45.0,0.0,18.5,0.5,12.75,1.09,sitting
61,45.0,0.0,17.67,0.47,12.75,1.3,sitting
62,45.0,0.0,15.0,0.0,15.0,1.87,sitting
63,45.0,0.0,14.75,0.43,17.25,0.83,sitting
64,45.0,0.0,14.75,0.83,15.75,0.43,sitting
65,45.0,0.0,14.0,1.58,17.75,1.09,sitting
66,45.0,0.0,12.0,0.0,18.75,0.83,sitting
67,45.0,0.0,11.33,0.47,18.0,0.0,sitting
68,45.0,0.0,13.25,1.3,17.0,0.82,sitting
69,45.0,0.0,15.0,0.82,15.5,0.87,sitting
70,45.0,0.0,12.75,0.83,15.75,0.83,sitting
71,45.0,0.0,12.75,0.83,17.5,0.87,sitting
72,45.0,0.0,14.5,0.5,18.0,0.0,sitting
73,45.0,0.0,15.75,0.83,15.0,1.22,sitting
74,45.0,0.0,15.25,2.05,14.25,1.3,sitting
75,45.0,0.0,9.75,1.09,18.75,1.64,sitting
76,45.25,0.43,8.0,1.22,20.25,0.43,sitting
77,45.0,0.0,6.25,0.43,20.75,0.43,sitting
78,45.33,0.47,2.0,0.0,20.67,0.47,sitting
79,45.25,0.43,3.0,0.0,20.25,0.83,sitting
80,45.25,0.43,5.25,0.83,20.0,1.22,sitting
81,45.25,0.43,10.25,1.79,15.25,0.83,sitting
82,45.0,0.0,12.5,2.29,17.67,0.47,sitting
83,45.33,0.47,8.33,2.49,19.0,0.82,sitting
84,45.5,0.5,14.25,0.43,18.0,0.0,sitting
85,46.25,0.43,16.5,1.5,18.5,1.5,sitting
86,45.75,0.43,18.25,0.83,20.25,0.83,sitting
87,45.67,0.47,9.5,3.5,21.5,0.5,sitting
88,45.5,0.5,7.0,3.16,23.25,0.83,sitting
89,45.5,0.5,10.25,1.09,23.5,0.5,sitting
90,45.25,0.43,10.25,0.83,21.25,0.43,sitting
91,45.5,0.5,6.75,1.48,18.75,0.83,sitting
92,46.0,0.0,6.5,0.87,19.25,0.83,sitting
93,45.75,0.43,6.75,1.48,19.25,0.83,sitting
94,45.5,0.5,3.67,1.25,20.0,0.71,sitting
95,45.5,0.5,2.33,1.25,20.25,0.43,sitting
96,45.5,0.5,2.0,0.0,20.75,0.43,sitting
97,46.0,0.71,2.0,0.0,21.0,0.0,sitting
98,45.75,0.83,0.0,0.0,21.5,0.5,sitting
99,45.75,0.43,2.0,0.0,21.33,0.47,sitting
100,46.0,0.0,2.5,0.5,21.0,0.0,sitting
101,45.67,0.47,3.0,0.0,20.5,0.87,sitting
102,46.0,0.71,1.0,0.0,20.5,0.5,sitting
103,45.5,0.5,0.0,0.0,20.5,0.5,sitting
104,45.5,0.5,1.33,0.47,20.0,1.22,sitting
105,46.0,0.71,7.25,2.68,19.5,0.5,sitting
106,45.75,0.83,11.5,0.5,20.25,0.43,sitting
107,45.5,0.5,10.0,0.82,21.0,0.0,sitting
108,45.75,0.83,10.25,1.3,20.75,0.43,sitting
109,45.75,0.43,9.75,0.43,21.0,0.0,sitting
110,45.75,0.43,7.75,0.83,20.25,0.83,sitting
111,45.67,0.47,13.75,1.3,17.67,2.05,sitting
112,45.33,0.47,13.67,0.47,16.25,0.83,sitting
113,45.33,0.47,12.0,0.0,17.0,1.22,sitting
114,45.5,0.5,12.0,0.0,18.0,1.22,sitting
115,45.5,0.5,9.0,1.87,18.75,0.83,sitting
116,45.75,0.43,7.67,0.94,19.75,0.83,sitting
117,45.75,0.43,5.75,0.43,19.5,0.87,sitting
118,46.0,0.0,7.0,1.22,20.0,0.71,sitting
119,45.5,0.5,10.0,2.94,19.0,1.58,sitting
120,46.25,0.83,13.5,0.5,19.5,0.5,sitting
121,46.0,0.0,14.0,0.71,17.25,1.3,sitting
122,45.5,0.5,15.33,4.64,16.67,1.7,sitting
123,46.0,0.71,13.0,1.73,19.0,1.41,sitting
124,45.5,0.5,11.0,5.66,21.67,0.94,sitting
125,46.25,0.83,15.5,0.5,21.5,0.5,sitting
126,45.75,0.83,16.75,0.83,21.5,0.5,sitting
127,46.0,0.82,17.0,1.22,22.0,0.82,sitting
128,46.25,0.83,14.25,2.49,20.5,1.66,sitting
129,45.5,0.5,10.75,4.32,10.5,1.5,sitting
130,46.0,0.82,14.33,2.05,17.75,3.7,sitting
