,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,45.0,0.0,4.33,0.94,10.75,2.17,sitting
1,45.0,0.0,1.0,0.0,12.33,1.25,sitting
2,45.0,0.0,2.5,0.5,14.5,1.12,sitting
3,45.0,0.0,3.0,0.0,14.5,1.12,sitting
4,45.0,0.0,3.0,0.82,15.25,0.43,sitting
5,45.0,0.0,2.5,0.5,15.5,0.5,sitting
6,45.0,0.0,3.67,0.47,15.0,0.0,sitting
7,45.0,0.0,2.0,0.0,15.75,0.83,sitting
8,45.0,0.0,3.0,0.0,15.5,1.12,sitting
9,45.0,0.0,2.67,0.47,16.0,1.41,sitting
10,45.0,0.0,3.0,0.0,15.0,0.0,sitting
11,45.0,0.0,3.33,0.47,15.0,0.0,sitting
12,45.0,0.0,5.0,0.82,15.0,0.0,sitting
13,45.0,0.0,4.5,0.5,15.67,0.94,sitting
14,45.0,0.0,2.0,0.0,15.0,0.0,sitting
15,45.0,0.0,2.75,0.83,15.0,1.22,sitting
16,45.0,0.0,5.67,2.05,15.25,1.09,sitting
17,45.0,0.0,13.0,0.71,16.0,1.22,sitting
18,45.0,0.0,14.0,1.22,18.75,0.83,sitting
19,45.0,0.0,14.25,0.43,19.0,1.22,sitting
20,45.0,0.0,14.0,0.71,18.5,0.5,sitting
21,45.0,0.0,16.67,0.47,18.0,0.0,sitting
22,45.0,0.0,17.75,0.43,18.33,0.47,sitting
23,45.0,0.0,18.25,0.43,18.6,0.8,sitting
24,45.0,0.0,18.0,0.0,19.33,0.47,sitting
25,45.0,0.0,16.5,0.5,19.25,1.3,sitting
26,45.0,0.0,15.0,0.0,20.25,0.83,sitting
27,45.0,0.0,14.75,0.43,20.75,0.43,sitting
28,45.0,0.0,15.0,0.0,19.75,0.83,sitting
29,45.0,0.0,15.75,0.83,19.0,1.22,sitting
30,45.0,0.0,16.5,0.87,19.0,0.71,sitting
31,45.0,0.0,14.25,1.3,19.25,0.83,sitting
32,45.0,0.0,14.25,1.3,19.75,1.09,sitting
33,45.0,0.0,12.67,0.94,18.67,0.47,sitting
34,45.0,0.0,13.0,0.71,19.0,0.71,sitting
35,45.0,0.0,13.25,0.43,18.0,0.0,sitting
36,45.0,0.0,13.0,0.0,18.67,0.47,sitting
37,45.0,0.0,13.0,1.0,18.5,0.5,sitting
38,45.0,0.0,13.0,0.71,18.25,0.43,sitting
39,45.0,0.0,13.0,0.82,17.75,0.43,sitting
40,45.0,0.0,11.0,0.82,18.5,0.5,sitting
41,45.0,0.0,9.0,0.71,17.75,0.43,sitting
42,45.0,0.0,8.0,1.22,18.0,0.0,sitting
43,45.0,0.0,7.0,0.82,18.0,0.0,sitting
44,45.0,0.0,9.5,0.87,17.5,0.5,sitting
45,45.0,0.0,9.0,1.22,17.25,0.83,sitting
46,45.0,0.0,9.67,1.25,17.33,0.47,sitting
47,45.0,0.0,8.5,0.5,18.0,0.0,sitting
48,45.0,0.0,8.0,1.0,16.75,0.43,sitting
49,45.0,0.0,2.33,1.25,17.75,0.43,sitting
50,45.0,0.0,7.67,0.94,17.0,0.71,sitting
51,45.0,0.0,11.75,0.83,14.5,0.5,sitting
52,45.0,0.0,12.67,0.47,12.5,0.5,sitting
53,45.0,0.0,13.75,1.09,14.0,1.41,sitting
54,45.0,0.0,15.0,0.71,15.0,0.0,sitting
55,45.0,0.0,15.0,0.71,14.75,0.43,sitting
56,45.0,0.0,14.75,0.43,13.0,1.0,sitting
57,45.0,0.0,14.5,0.87,14.0,1.0,sitting
58,45.0,0.0,14.0,0.71,14.0,1.22,sitting
59,45.0,0.0,14.5,0.87,14.5,0.87,sitting
60,45.0,0.0,12.5,1.12,13.33,0.94,sitting
61,45.0,0.0,12.33,0.47,13.0,1.22,sitting
62,45.0,0.0,13.5,0.87,14.75,0.83,sitting
63,45.0,0.0,13.75,1.3,15.75,0.83,sitting
64,45.0,0.0,13.0,0.71,14.25,1.3,sitting
65,45.0,0.0,12.75,0.83,13.75,1.3,sitting
66,45.0,0.0,12.25,1.09,14.5,0.87,sitting
67,45.0,0.0,14.0,1.0,9.75,1.48,sitting
68,45.0,0.0,12.0,0.71,7.67,3.4,sitting
69,45.0,0.0,13.33,0.94,10.67,0.94,sitting
70,45.0,0.0,16.0,1.22,14.25,1.3,sitting
71,45.0,0.0,16.5,1.5,16.33,1.7,sitting
72,45.0,0.0,13.67,1.7,13.0,1.0,sitting
73,45.0,0.0,12.6,0.49,13.25,1.3,sitting
74,45.0,0.0,10.0,2.83,12.25,1.79,sitting
75,45.25,0.43,12.75,1.48,10.75,1.3,sitting
76,45.0,0.0,14.75,1.79,12.0,2.12,sitting
77,45.0,0.0,14.0,1.22,12.0,0.0,sitting
78,45.0,0.0,12.0,2.83,13.0,1.41,sitting
79,45.0,0.0,13.75,0.43,14.75,1.09,sitting
80,45.0,0.0,14.0,1.22,15.5,0.5,sitting
81,45.0,0.0,15.5,0.5,15.5,0.5,sitting
82,45.0,0.0,11.67,0.47,15.0,0.0,sitting
83,45.0,0.0,11.25,0.83,15.0,0.0,sitting
84,45.0,0.0,9.5,1.5,16.33,1.25,sitting
85,45.0,0.0,10.67,1.7,15.75,1.3,sitting
86,45.0,0.0,11.0,1.73,13.25,1.09,sitting
87,45.0,0.0,8.0,2.55,13.25,1.3,sitting
88,45.0,0.0,9.5,3.2,12.5,0.87,sitting
89,45.0,0.0,9.0,1.87,11.25,1.3,sitting
90,45.0,0.0,11.0,0.71,11.75,0.43,sitting
91,45.25,0.43,5.75,2.17,9.75,0.43,sitting
92,45.0,0.0,5.5,0.5,10.5,1.5,sitting
93,45.0,0.0,6.2,0.75,11.0,1.1,sitting
94,45.0,0.0,4.67,1.25,10.0,0.0,sitting
95,45.0,0.0,4.0,0.82,9.0,0.0,sitting
96,45.0,0.0,4.25,1.64,9.5,0.5,sitting
97,45.0,0.0,7.0,0.0,6.75,1.92,sitting
98,45.0,0.0,8.67,1.25,5.5,0.5,sitting
99,45.0,0.0,12.5,0.87,7.25,2.17,sitting
100,45.0,0.0,15.25,0.83,12.0,2.45,sitting
101,45.0,0.0,10.5,1.5,14.0,1.22,sitting
102,45.0,0.0,7.25,0.83,14.0,1.22,sitting
103,45.0,0.0,12.33,0.47,12.33,0.47,sitting
104,45.0,0.0,9.0,1.0,13.0,1.22,sitting
105,45.0,0.0,4.5,3.5,13.75,1.09,sitting
106,45.0,0.0,11.5,1.5,11.0,0.82,sitting
107,45.0,0.0,7.67,4.78,10.0,1.22,sitting
108,45.0,0.0,11.5,4.39,12.5,0.5,sitting
109,45.0,0.0,11.0,1.58,12.0,0.0,sitting
110,45.0,0.0,13.5,1.12,13.0,1.22,sitting
111,45.0,0.0,15.75,0.43,12.25,0.43,sitting
112,45.75,0.83,15.5,1.8,9.67,0.94,sitting
113,39.0,12.19,16.0,2.12,14.0,4.53,sitting
114,29.25,1.48,17.25,2.49,17.0,3.24,sitting
115,25.67,0.47,21.0,0.0,21.0,0.82,sitting
116,30.5,4.5,23.0,2.55,27.0,2.55,sitting
117,29.67,4.03,17.25,4.44,14.33,0.94,sitting
118,40.67,2.36,24.0,0.0,18.5,6.26,sitting
119,42.0,0.82,17.0,2.94,14.0,1.22,sitting
120,39.5,0.87,14.75,1.48,17.0,1.22,sitting
121,38.75,0.43,12.5,5.12,13.75,4.02,sitting
122,40.25,0.83,19.25,1.48,18.0,1.41,sitting
123,42.0,0.0,18.0,2.12,17.5,1.5,sitting
124,42.0,0.0,16.5,1.12,21.0,0.71,sitting
125,43.25,1.3,13.5,0.87,20.75,0.43,sitting
126,42.5,0.5,14.67,0.47,21.67,1.25,sitting
127,42.25,0.43,18.0,0.71,23.25,0.43,sitting
128,42.33,0.47,17.0,0.71,22.33,0.47,sitting
129,42.75,0.43,15.25,0.43,21.0,0.0,sitting
130,42.5,0.5,15.75,0.43,19.5,0.5,sitting
131,42.5,0.5,16.25,1.79,18.75,1.3,sitting
132,42.5,0.5,18.5,0.5,18.75,3.34,sitting
133,42.33,0.47,16.0,0.0,20.0,0.71,sitting
134,42.33,0.47,15.33,0.47,18.25,0.43,sitting
135,42.25,0.43,14.25,0.43,18.0,0.0,sitting
136,41.75,0.43,16.0,0.71,18.0,0.0,sitting
137,40.75,1.09,12.5,2.96,15.75,1.48,sitting
138,39.75,0.83,8.75,2.38,16.0,1.41,sitting
139,41.75,0.43,13.75,1.09,19.5,1.12,sitting
140,42.25,1.09,17.0,0.82,18.67,0.94,sitting
141,43.75,1.3,15.25,0.83,21.0,0.0,sitting
142,44.33,0.94,13.5,1.12,20.33,0.94,sitting
143,41.67,1.7,5.0,4.0,13.33,1.7,sitting
144,32.75,0.43,13.25,1.79,16.75,3.19,sitting
145,31.5,0.5,14.25,4.82,19.75,1.09,sitting
146,30.0,0.0,15.75,2.49,16.5,1.5,sitting
147,28.25,0.43,17.75,0.83,10.5,2.6,sitting
148,28.0,1.0,16.5,1.12,14.0,1.0,sitting
149,30.0,0.0,21.0,0.0,16.5,1.5,sitting
150,31.25,1.3,19.75,0.83,14.5,2.18,sitting
151,32.25,0.83,20.75,0.43,17.0,1.22,sitting
152,31.25,0.43,21.0,0.0,15.25,1.09,sitting
153,31.25,0.43,21.0,0.0,19.0,1.58,sitting
154,33.0,0.0,21.0,0.0,19.0,0.71,sitting
155,38.75,3.49,19.25,1.3,18.75,0.83,sitting
156,34.0,4.18,21.33,0.47,17.67,0.47,sitting
157,32.5,0.5,21.25,0.43,18.0,0.0,sitting
158,32.75,0.43,21.0,0.0,17.75,0.43,sitting
159,32.67,0.47,21.0,0.0,18.0,0.0,sitting
