,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,47.33,0.47,28.0,0.82,34.25,1.3,bending1
1,47.5,0.5,29.0,1.22,36.0,0.0,bending1
2,47.5,0.5,30.0,0.0,36.75,0.83,bending1
3,47.0,0.71,28.0,1.22,37.0,1.22,bending1
4,45.0,0.71,24.25,1.79,36.0,0.0,bending1
5,41.0,3.0,22.5,1.12,36.0,0.0,bending1
6,36.25,0.43,26.75,0.43,36.0,0.0,bending1
7,36.0,0.0,28.0,0.71,36.0,0.0,bending1
8,38.5,2.29,24.0,2.12,35.0,1.22,bending1
9,43.75,1.3,21.25,0.43,33.75,1.3,bending1
10,45.0,0.0,24.0,0.0,36.25,0.43,bending1
11,46.25,0.43,26.75,0.43,37.0,1.0,bending1
12,46.5,0.5,27.0,0.0,37.0,1.0,bending1
13,46.5,0.5,27.0,0.0,36.75,0.83,bending1
14,45.75,0.83,24.75,1.3,36.25,0.43,bending1
15,43.75,1.09,23.0,0.0,36.0,0.0,bending1
16,42.0,0.0,23.75,0.43,36.0,0.0,bending1
17,42.33,0.47,23.5,0.87,36.0,0.0,bending1
18,43.67,0.47,21.0,0.0,36.0,0.0,bending1
19,44.75,0.43,22.0,0.71,36.0,0.0,bending1
20,45.0,0.0,22.25,0.43,36.0,0.0,bending1
21,45.0,0.0,22.75,0.43,36.75,0.83,bending1
22,45.5,0.5,23.75,0.43,37.0,1.0,bending1
23,46.5,0.5,24.25,0.43,37.25,1.3,bending1
24,46.75,0.43,24.5,0.5,37.0,1.0,bending1
25,46.25,0.83,24.33,0.47,36.67,0.94,bending1
26,45.25,0.43,22.4,1.2,36.2,0.4,bending1
27,43.0,1.41,21.0,0.0,34.0,1.41,bending1
28,38.5,1.8,24.0,0.0,33.0,0.0,bending1
29,36.0,0.0,27.33,1.25,34.0,1.41,bending1
30,36.0,0.0,28.75,0.83,35.5,0.87,bending1
31,39.5,2.29,25.5,1.5,36.0,0.0,bending1
32,44.0,0.82,21.25,1.48,36.0,0.0,bending1
33,45.0,0.0,21.5,1.12,36.0,0.0,bending1
34,46.33,0.47,24.0,0.0,36.75,0.83,bending1
35,47.5,0.5,26.5,0.5,37.0,1.0,bending1
36,47.75,0.43,27.5,0.5,37.0,1.0,bending1
37,47.5,0.5,27.25,0.43,37.5,1.5,bending1
38,46.5,0.5,26.0,0.82,37.0,1.41,bending1
39,45.75,0.83,24.25,0.43,37.0,1.0,bending1
40,45.0,0.0,26.0,1.58,37.75,1.3,bending1
41,45.25,0.43,24.75,1.92,38.5,0.5,bending1
42,45.67,0.47,21.5,0.5,38.67,0.47,bending1
43,45.75,0.43,22.25,0.43,38.5,0.5,bending1
44,45.5,0.5,22.75,0.43,38.5,0.5,bending1
45,45.5,0.5,24.25,0.43,38.5,0.5,bending1
46,45.0,0.0,24.0,0.0,38.5,0.5,bending1
47,45.0,0.0,24.0,0.0,38.25,0.83,bending1
48,45.0,0.0,23.75,0.43,37.75,1.3,bending1
49,45.25,0.43,24.0,0.0,37.5,1.5,bending1
50,45.0,0.0,23.75,0.43,37.5,1.5,bending1
51,45.25,0.43,23.5,0.5,37.5,1.5,bending1
52,45.0,0.0,23.25,0.43,37.5,1.5,bending1
53,45.0,0.0,21.67,0.47,37.67,0.94,bending1
54,45.33,0.47,24.0,0.0,38.67,0.47,bending1
55,45.0,0.0,23.5,0.5,38.0,1.0,bending1
56,45.0,0.0,23.67,0.47,38.0,1.0,bending1
57,45.0,0.0,23.5,0.5,38.0,1.0,bending1
58,45.0,0.0,24.0,0.0,38.25,0.83,bending1
59,45.0,0.0,20.75,2.17,38.5,0.5,bending1
60,45.0,0.0,14.5,1.8,38.25,0.83,bending1
61,45.0,0.0,11.0,0.71,38.5,0.5,bending1
62,45.0,0.0,11.67,0.47,38.5,0.5,bending1
63,45.0,0.0,15.0,2.12,38.25,0.83,bending1
64,45.0,0.0,14.25,1.48,38.5,0.5,bending1
65,45.0,0.0,11.0,0.71,37.75,1.3,bending1
66,45.0,0.0,11.5,1.5,37.5,1.12,bending1
67,45.0,0.0,18.25,3.7,38.33,0.94,bending1
68,44.0,1.22,20.5,0.87,36.75,0.83,bending1
69,40.75,1.09,21.33,1.25,36.0,0.0,bending1
70,38.0,1.22,24.0,0.0,36.0,0.0,bending1
71,36.33,0.47,24.0,0.0,36.0,0.0,bending1
72,35.75,1.79,25.5,1.12,36.0,0.0,bending1
73,36.5,0.87,24.25,0.43,34.5,1.5,bending1
74,37.0,1.41,21.67,0.94,36.25,0.43,bending1
75,42.25,0.83,20.5,0.87,36.25,0.43,bending1
76,44.75,0.43,18.75,1.3,36.0,0.0,bending1
77,45.5,0.5,23.5,1.5,36.0,0.0,bending1
78,46.0,0.71,25.0,0.71,36.0,0.0,bending1
79,45.5,0.5,23.75,0.43,37.0,1.22,bending1
80,45.25,0.43,25.0,1.22,37.75,1.3,bending1
81,44.75,0.43,25.0,1.41,37.0,1.41,bending1
82,44.5,0.5,24.0,0.0,37.0,1.0,bending1
83,44.67,0.47,24.0,0.0,37.33,0.94,bending1
84,44.33,0.47,23.67,0.47,37.25,1.3,bending1
85,44.75,0.43,22.5,0.5,37.75,1.3,bending1
