,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,42.0,0.71,21.25,0.43,30.0,0.0,bending1
1,41.5,0.5,20.25,1.48,31.25,1.09,bending1
2,41.5,0.5,14.25,1.92,33.0,0.0,bending1
3,40.75,0.83,15.75,0.43,33.0,0.0,bending1
4,40.0,0.71,20.0,2.74,32.75,0.43,bending1
5,41.25,0.83,24.25,0.43,31.5,0.87,bending1
6,42.25,0.43,23.75,0.43,35.25,1.3,bending1
7,43.5,0.87,21.0,0.0,36.0,0.0,bending1
8,42.75,0.83,21.25,0.43,36.0,0.0,bending1
9,43.25,0.43,23.75,0.43,36.0,0.0,bending1
10,43.25,0.83,24.5,0.5,36.0,0.0,bending1
11,43.75,0.43,24.25,0.43,36.0,0.0,bending1
12,44.33,0.47,24.0,0.0,36.0,0.0,bending1
13,44.5,0.5,24.0,0.0,36.0,0.0,bending1
14,44.75,0.43,24.0,0.0,36.0,0.0,bending1
15,45.0,0.0,24.0,0.0,36.25,0.43,bending1
16,45.0,0.0,23.75,0.43,36.0,0.0,bending1
17,45.0,0.0,23.25,1.3,36.0,0.0,bending1
18,45.0,0.0,24.0,0.0,36.5,0.5,bending1
19,45.0,0.0,21.5,1.5,37.0,1.0,bending1
20,45.0,0.0,19.5,1.12,37.5,1.5,bending1
21,45.0,0.0,21.0,0.0,37.0,1.0,bending1
22,45.0,0.0,22.75,0.83,36.5,0.5,bending1
23,45.0,0.0,24.0,0.0,36.25,0.43,bending1
24,45.0,0.0,23.25,0.83,36.75,0.83,bending1
25,45.0,0.0,23.75,0.43,37.0,1.0,bending1
26,45.0,0.0,23.5,0.5,37.0,1.0,bending1
27,45.0,0.0,23.67,0.47,36.0,0.0,bending1
28,45.0,0.0,24.0,0.0,36.33,0.47,bending1
29,45.0,0.0,24.0,0.0,36.25,0.43,bending1
30,45.0,0.0,24.5,0.5,35.25,1.3,bending1
31,45.0,0.0,24.75,0.83,35.25,1.3,bending1
32,44.5,0.5,24.0,0.0,35.25,1.3,bending1
33,44.5,0.5,24.0,0.0,36.0,0.0,bending1
34,44.5,0.5,24.0,0.0,36.0,0.0,bending1
35,44.25,0.83,24.0,0.0,36.0,0.0,bending1
36,44.5,0.5,24.0,0.0,36.0,0.0,bending1
37,44.5,0.5,24.0,0.0,36.0,0.0,bending1
38,44.5,0.5,24.0,0.0,36.0,0.0,bending1
39,44.0,0.71,24.0,0.0,36.0,0.0,bending1
40,44.33,0.47,24.0,0.0,36.0,0.0,bending1
41,43.75,0.43,24.0,0.0,36.0,0.0,bending1
42,44.5,0.5,24.0,0.0,36.0,0.0,bending1
43,44.33,0.47,24.0,0.0,36.0,0.0,bending1
44,44.5,0.5,24.0,0.0,36.0,0.0,bending1
45,44.5,0.5,24.0,0.0,36.0,0.0,bending1
46,44.0,0.71,24.0,0.0,36.0,0.0,bending1
47,43.75,0.43,24.25,0.43,35.5,1.5,bending1
48,44.75,0.43,23.75,0.43,36.0,0.0,bending1
49,45.0,0.0,24.0,0.0,36.0,0.0,bending1
50,45.0,0.0,24.0,0.0,36.0,0.0,bending1
51,44.5,0.5,23.75,0.43,36.0,0.0,bending1
52,44.67,0.47,24.0,0.0,34.0,1.41,bending1
53,44.5,0.5,24.0,0.0,36.0,0.0,bending1
54,44.33,0.47,23.67,0.47,36.0,0.0,bending1
55,44.5,0.5,24.0,0.0,35.25,1.3,bending1
56,44.5,0.5,23.75,0.43,36.0,0.0,bending1
57,44.5,0.5,24.0,0.0,36.0,0.0,bending1
58,44.0,0.71,23.0,1.22,36.5,0.5,bending1
59,44.25,0.43,22.0,1.0,36.5,0.5,bending1
60,44.5,0.5,23.0,1.22,36.25,0.43,bending1
61,44.5,0.5,24.0,0.0,37.0,1.22,bending1
62,44.5,0.5,24.0,0.0,37.25,0.83,bending1
63,44.5,0.5,24.0,0.0,36.75,0.83,bending1
64,44.5,0.5,21.75,1.3,36.75,0.83,bending1
65,44.5,0.5,23.0,1.22,37.25,1.3,bending1
66,44.75,0.43,25.0,0.0,36.67,0.94,bending1
67,45.0,0.0,24.0,0.0,36.67,0.94,bending1
68,45.0,0.0,24.0,0.0,37.0,1.0,bending1
69,44.67,0.47,22.25,1.09,37.33,0.94,bending1
70,44.5,0.5,20.75,0.43,37.0,1.0,bending1
71,44.33,0.47,21.0,0.0,37.0,1.0,bending1
72,44.5,0.5,20.75,0.43,36.5,0.5,bending1
73,44.5,0.5,21.0,0.0,36.5,0.5,bending1
74,44.5,0.5,21.75,0.83,36.75,0.83,bending1
75,44.5,0.5,22.75,1.64,36.75,1.3,bending1
76,44.5,0.5,21.75,0.43,36.5,0.5,bending1
77,44.5,0.5,21.0,0.0,36.0,0.0,bending1
78,44.5,0.5,20.75,1.09,36.0,0.0,bending1
79,44.0,1.0,23.0,0.71,36.0,0.0,bending1
80,42.75,0.83,24.0,0.0,36.0,0.0,bending1
81,41.5,0.5,23.0,1.0,36.0,0.0,bending1
82,42.0,0.0,24.0,0.0,36.0,0.0,bending1
83,42.0,0.0,23.75,0.43,36.0,0.0,bending1
84,42.0,0.0,24.0,0.0,36.5,0.5,bending1
85,42.25,0.43,24.25,0.43,36.5,0.5,bending1
86,42.33,0.47,24.0,0.0,36.67,0.47,bending1
87,42.33,0.47,24.0,0.0,36.67,0.47,bending1
88,42.0,0.0,23.25,1.3,37.0,1.0,bending1
89,42.33,0.47,23.33,0.94,36.5,0.5,bending1
90,42.0,0.0,23.33,0.47,36.5,0.5,bending1
91,42.0,0.0,23.0,1.22,36.5,0.5,bending1
92,42.25,0.43,22.5,0.5,36.25,0.43,bending1
93,42.0,0.0,23.25,0.43,36.5,0.5,bending1
94,42.0,0.0,23.5,0.5,36.0,0.0,bending1
95,42.0,0.0,24.0,0.0,36.25,0.43,bending1
96,42.0,0.0,24.0,0.0,36.25,0.43,bending1
97,42.0,0.0,24.0,0.0,36.5,0.5,bending1
98,42.0,0.0,24.0,0.0,36.5,0.5,bending1
99,42.0,0.0,24.0,0.0,36.25,0.43,bending1
100,42.0,0.0,24.67,0.94,36.33,0.47,bending1
101,42.0,0.0,24.5,0.87,36.5,0.5,bending1
102,42.0,0.0,24.25,0.43,36.5,0.5,bending1
103,42.0,0.0,24.0,0.0,36.25,0.43,bending1
104,42.0,0.0,24.0,0.0,36.33,0.47,bending1
105,42.0,0.0,24.0,0.0,36.0,0.0,bending1
106,43.33,0.94,24.0,0.0,36.0,0.0,bending1
107,43.67,0.47,24.0,0.0,36.0,0.0,bending1
108,44.25,0.43,24.0,0.0,36.0,0.0,bending1
109,44.5,0.5,24.0,0.0,36.0,0.0,bending1
110,45.0,0.0,22.5,0.5,36.0,0.0,bending1
111,43.75,1.09,22.5,0.5,36.0,0.0,bending1
112,43.0,0.71,20.0,0.71,36.0,0.0,bending1
113,40.5,1.12,20.67,0.47,35.67,0.47,bending1
114,38.75,0.43,23.4,0.49,33.0,0.0,bending1
115,41.5,1.5,22.0,0.82,35.0,1.41,bending1
116,43.5,0.5,22.25,0.43,36.5,0.5,bending1
117,44.33,0.47,21.25,0.43,36.67,0.47,bending1
118,44.75,0.43,22.25,0.83,36.0,0.0,bending1
119,42.5,0.5,19.25,0.83,36.25,0.43,bending1
120,43.67,0.47,21.33,0.47,36.75,0.83,bending1
121,45.0,0.0,22.0,1.41,37.75,1.3,bending1
122,45.33,0.47,24.0,0.0,38.0,1.0,bending1
123,45.75,0.43,26.0,0.71,37.5,1.5,bending1
124,45.25,0.43,26.5,0.5,37.5,1.5,bending1
125,45.0,0.0,25.33,1.25,37.33,1.25,bending1
126,45.5,0.5,24.25,0.43,37.5,1.5,bending1
127,45.0,0.0,24.75,0.83,37.0,1.0,bending1
128,45.0,0.0,23.5,0.5,36.5,0.5,bending1
129,44.83,0.37,18.33,1.25,36.5,0.5,bending1
130,43.5,1.12,19.25,1.3,36.5,0.5,bending1
131,42.25,0.43,20.33,0.47,36.0,0.0,bending1
132,42.0,0.0,19.75,0.83,36.0,0.0,bending1
133,43.25,0.43,20.5,0.87,36.0,0.0,bending1
134,45.0,0.0,19.5,1.12,36.0,0.0,bending1
135,45.0,0.0,21.25,1.09,37.0,0.82,bending1
136,45.0,0.0,24.0,0.0,37.25,1.3,bending1
137,45.75,0.43,27.0,0.71,37.5,1.12,bending1
138,46.5,0.5,27.67,0.94,37.33,1.25,bending1
139,46.5,0.5,29.0,0.71,37.5,1.5,bending1
140,45.5,0.5,28.5,0.87,37.5,1.12,bending1
141,45.5,0.5,29.0,0.71,37.0,1.0,bending1
142,45.5,0.5,28.25,0.43,37.25,1.3,bending1
143,45.5,0.5,27.67,0.47,37.33,1.25,bending1
144,45.0,0.0,28.0,0.0,37.5,1.5,bending1
145,45.25,0.43,27.25,0.43,37.75,1.3,bending1
146,45.25,0.43,26.5,0.87,38.0,1.0,bending1
147,45.0,0.0,25.67,0.47,38.0,0.82,bending1
148,45.33,0.47,26.33,0.47,38.0,1.0,bending1
149,45.25,0.43,25.75,0.83,38.0,1.0,bending1
150,45.0,0.0,24.0,0.0,38.25,0.83,bending1
151,45.0,0.0,24.67,0.47,38.33,0.47,bending1
152,45.0,0.0,24.25,0.43,38.5,0.5,bending1
153,45.0,0.0,24.0,0.0,38.5,0.5,bending1
154,45.0,0.0,24.0,0.0,38.5,0.5,bending1
155,45.0,0.0,24.0,0.0,38.5,0.5,bending1
156,45.0,0.0,24.0,0.0,38.33,0.47,bending1
157,45.0,0.0,24.0,0.0,38.25,0.83,bending1
158,44.75,0.43,21.75,1.48,37.75,1.09,bending1
159,42.75,0.83,21.0,0.82,36.33,0.47,bending1
160,41.67,0.47,24.0,0.0,36.0,0.0,bending1
161,40.5,0.5,22.5,1.12,33.0,0.0,bending1
162,40.5,0.5,21.0,0.0,32.5,0.5,bending1
163,41.0,0.82,20.33,0.47,32.5,0.5,bending1
164,42.0,0.0,21.0,0.0,33.5,1.5,bending1
165,44.0,1.22,21.75,0.83,35.25,1.3,bending1
166,45.0,0.0,24.0,0.0,36.0,0.0,bending1
167,45.5,0.5,22.25,1.3,36.5,0.5,bending1
168,45.25,0.43,22.0,1.22,36.75,0.83,bending1
169,45.0,0.0,24.0,0.0,37.25,1.3,bending1
170,45.25,0.43,25.5,1.12,37.75,1.3,bending1
171,45.5,0.5,23.5,0.5,37.75,1.3,bending1
172,46.5,0.5,24.33,0.47,37.67,0.94,bending1
173,46.0,0.71,24.0,0.0,38.0,1.0,bending1
174,45.67,0.47,24.25,0.43,38.33,0.94,bending1
175,45.4,0.49,23.75,0.43,37.8,0.98,bending1
176,45.67,0.47,25.0,0.71,38.33,0.94,bending1
177,45.0,0.0,23.0,0.82,37.0,1.0,bending1
178,45.0,0.0,18.5,2.29,36.5,0.5,bending1
179,43.5,1.12,16.5,2.06,36.5,0.5,bending1
180,42.0,0.0,21.0,0.0,36.0,0.0,bending1
181,41.25,0.83,23.25,0.83,36.0,0.0,bending1
182,41.5,0.5,23.33,0.94,36.0,0.0,bending1
