,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,lebel
0,42.0,0.0,18.5,0.5,12.0,0.0,bending1
1,42.0,0.0,18.0,0.0,11.33,0.94,bending1
2,42.75,0.43,16.75,1.79,18.25,0.43,bending1
3,42.5,0.5,16.75,0.83,19.0,1.22,bending1
4,43.0,0.82,16.25,0.83,18.0,0.0,bending1
5,43.67,0.47,12.75,0.83,19.0,0.82,bending1
6,43.5,0.5,12.0,0.0,19.75,0.43,bending1
7,43.5,0.5,13.75,0.83,18.5,0.5,bending1
8,43.33,0.47,15.33,0.47,20.5,0.5,bending1
9,43.5,0.5,18.0,1.87,20.5,0.87,bending1
10,43.5,0.5,18.5,0.5,19.5,1.66,bending1
11,43.75,0.83,19.67,0.47,16.0,0.82,bending1
12,44.25,0.43,21.0,0.0,17.2,0.75,bending1
13,44.0,0.71,21.0,0.0,16.5,0.87,bending1
14,43.75,0.83,19.25,1.3,17.25,2.28,bending1
15,43.75,0.43,20.0,1.41,19.33,0.94,bending1
16,43.33,0.94,18.0,1.41,21.33,0.47,bending1
17,42.5,0.87,13.75,1.3,19.5,1.66,bending1
18,42.33,0.47,17.0,1.41,16.25,1.3,bending1
19,41.75,0.43,17.25,0.83,14.0,1.0,bending1
20,41.5,0.5,15.5,1.12,17.0,1.22,bending1
21,42.0,0.0,16.5,0.5,19.25,0.83,bending1
22,42.67,0.47,17.0,1.22,22.0,1.63,bending1
23,42.0,0.0,15.0,0.0,23.5,0.5,bending1
24,41.5,0.5,14.67,0.47,24.0,0.0,bending1
25,40.75,0.83,15.0,1.22,23.75,0.43,bending1
26,41.5,0.5,17.25,0.83,24.75,1.3,bending1
27,42.0,0.0,16.0,0.0,27.33,0.47,bending1
28,42.0,0.0,15.33,2.49,28.5,0.87,bending1
29,42.0,0.0,8.0,3.27,26.75,1.79,bending1
30,42.75,0.83,11.25,3.34,23.0,1.22,bending1
31,42.67,0.47,10.67,1.25,21.0,0.0,bending1
32,42.2,0.4,12.2,0.4,21.17,0.37,bending1
